,회사명,거래소코드,회계년도,target
9115,농업회사법인(주)농우바이오,054050,2020,0
9116,농업회사법인(주)농우바이오,054050,2021,0
9117,뉴지랩파마(주),214870,2015,0
9118,뉴지랩파마(주),214870,2016,0
9119,뉴지랩파마(주),214870,2017,0
9120,뉴지랩파마(주),214870,2018,0
9121,뉴지랩파마(주),214870,2019,0
9122,뉴지랩파마(주),214870,2020,0
9123,뉴지랩파마(주),214870,2021,0
9124,다스코(주),058730,2011,0
9125,다스코(주),058730,2012,1
9126,다스코(주),058730,2013,1
9127,다스코(주),058730,2014,1
9128,다스코(주),058730,2015,1
9129,다스코(주),058730,2016,1
9130,다스코(주),058730,2017,1
9131,다스코(주),058730,2018,0
9132,다스코(주),058730,2019,0
9133,다스코(주),058730,2020,0
9134,다스코(주),058730,2021,0
9135,대덕GDS(주),004130,2011,0
9136,대덕GDS(주),004130,2012,0
9137,대덕GDS(주),004130,2013,0
9138,대덕GDS(주),004130,2014,0
9139,대덕GDS(주),004130,2015,0
9140,대덕GDS(주),004130,2016,0
9141,대덕GDS(주),004130,2017,0
9142,대덕전자(주),353200,2021,0
9143,대동금속(주),020400,2011,0
9144,대동금속(주),020400,2012,0
9145,대동금속(주),020400,2013,0
9146,대동금속(주),020400,2014,0
9147,대동금속(주),020400,2015,0
9148,대동금속(주),020400,2016,0
9149,대동금속(주),020400,2017,1
9150,대동금속(주),020400,2018,0
9151,대동금속(주),020400,2019,0
9152,대동금속(주),020400,2020,0
9153,대동금속(주),020400,2021,1
9154,대동기어(주),008830,2011,0
9155,대동기어(주),008830,2012,0
9156,대동기어(주),008830,2013,0
9157,대동기어(주),008830,2014,0
9158,대동기어(주),008830,2015,0
9159,대동기어(주),008830,2016,0
9160,대동기어(주),008830,2017,0
9161,대동기어(주),008830,2018,0
9162,대동기어(주),008830,2019,0
9163,대동기어(주),008830,2020,1
9164,대동기어(주),008830,2021,0
9165,대동전자(주),008110,2011,0
9166,대동전자(주),008110,2012,0
9167,대동전자(주),008110,2014,0
9168,대동전자(주),008110,2015,0
9169,대동전자(주),008110,2016,0
9170,대동전자(주),008110,2017,0
9171,대동전자(주),008110,2018,0
9172,대동전자(주),008110,2019,0
9173,대동전자(주),008110,2020,0
9174,대동전자(주),008110,2021,0
9175,대림비앤코(주),005750,2011,0
9176,대림비앤코(주),005750,2012,0
9177,대림비앤코(주),005750,2013,0
9178,대림비앤코(주),005750,2014,0
9179,대림비앤코(주),005750,2015,1
9180,대림비앤코(주),005750,2016,1
9181,대림비앤코(주),005750,2017,1
9182,대림비앤코(주),005750,2018,0
9183,대림비앤코(주),005750,2019,0
9184,대림비앤코(주),005750,2020,1
9185,대림비앤코(주),005750,2021,0
9186,대림통상(주),006570,2011,0
9187,대림통상(주),006570,2012,0
9188,대림통상(주),006570,2013,0
9189,대림통상(주),006570,2014,0
9190,대림통상(주),006570,2015,0
9191,대림통상(주),006570,2016,0
9192,대림통상(주),006570,2017,0
9193,대림통상(주),006570,2018,0
9194,대림통상(주),006570,2019,0
9195,대림통상(주),006570,2020,0
9196,대림통상(주),006570,2021,0
9197,대모엔지니어링(주),317850,2019,0
9198,대모엔지니어링(주),317850,2020,0
9199,대모엔지니어링(주),317850,2021,1
9200,대봉엘에스(주),078140,2011,0
9201,대봉엘에스(주),078140,2012,1
9202,대봉엘에스(주),078140,2013,1
9203,대봉엘에스(주),078140,2014,0
9204,대봉엘에스(주),078140,2015,0
9205,대봉엘에스(주),078140,2016,0
9206,대봉엘에스(주),078140,2017,0
9207,대봉엘에스(주),078140,2018,0
9208,대봉엘에스(주),078140,2019,0
9209,대봉엘에스(주),078140,2020,0
9210,대봉엘에스(주),078140,2021,0
9211,대상(주),001680,2011,0
9212,대상(주),001680,2012,1
9213,대상(주),001680,2013,1
9214,대상(주),001680,2014,0
9215,대상(주),001680,2015,1
9216,대상(주),001680,2016,0
9217,대상(주),001680,2017,1
9218,대상(주),001680,2018,1
9219,대상(주),001680,2019,1
9220,대상(주),001680,2020,1
9221,대상(주),001680,2021,1
9222,대상홀딩스(주),084690,2011,0
9223,대상홀딩스(주),084690,2012,0
9224,대상홀딩스(주),084690,2013,1
9225,대상홀딩스(주),084690,2014,1
9226,대상홀딩스(주),084690,2015,0
9227,대상홀딩스(주),084690,2016,0
9228,대상홀딩스(주),084690,2017,1
9229,대상홀딩스(주),084690,2018,1
9230,대상홀딩스(주),084690,2019,0
9231,대상홀딩스(주),084690,2020,1
9232,대상홀딩스(주),084690,2021,1
9233,대성에너지(주),117580,2011,0
9234,대성에너지(주),117580,2012,0
9235,대성에너지(주),117580,2013,0
9236,대성에너지(주),117580,2014,0
9237,대성에너지(주),117580,2015,0
9238,대성에너지(주),117580,2016,0
9239,대성에너지(주),117580,2017,0
9240,대성에너지(주),117580,2018,0
9241,대성에너지(주),117580,2019,0
9242,대성에너지(주),117580,2020,0
9243,대성에너지(주),117580,2021,0
9244,대성홀딩스(주),016710,2011,0
9245,대성홀딩스(주),016710,2012,1
9246,대성홀딩스(주),016710,2013,0
9247,대성홀딩스(주),016710,2014,0
9248,대성홀딩스(주),016710,2015,0
9249,대성홀딩스(주),016710,2016,0
9250,대성홀딩스(주),016710,2017,0
9251,대성홀딩스(주),016710,2018,0
9252,대성홀딩스(주),016710,2019,0
9253,대성홀딩스(주),016710,2020,0
9254,대성홀딩스(주),016710,2021,0
9255,대신정보통신(주),020180,2011,0
9256,대신정보통신(주),020180,2012,0
9257,대신정보통신(주),020180,2014,0
9258,대신정보통신(주),020180,2015,0
9259,대신정보통신(주),020180,2016,0
9260,대신정보통신(주),020180,2017,1
9261,대신정보통신(주),020180,2018,0
9262,대신정보통신(주),020180,2019,0
9263,대신정보통신(주),020180,2020,1
9264,대신정보통신(주),020180,2021,0
9265,대아티아이(주),045390,2011,0
9266,대아티아이(주),045390,2012,0
9267,대아티아이(주),045390,2013,0
9268,대아티아이(주),045390,2014,0
9269,대아티아이(주),045390,2015,0
9270,대아티아이(주),045390,2016,0
9271,대아티아이(주),045390,2017,0
9272,대아티아이(주),045390,2018,0
9273,대아티아이(주),045390,2019,0
9274,대아티아이(주),045390,2020,0
9275,대아티아이(주),045390,2021,0
9276,대양전기공업(주),108380,2011,0
9277,대양전기공업(주),108380,2012,0
9278,대양전기공업(주),108380,2013,0
9279,대양전기공업(주),108380,2014,0
9280,대양전기공업(주),108380,2015,0
9281,대양전기공업(주),108380,2016,0
9282,대양전기공업(주),108380,2017,0
9283,대양전기공업(주),108380,2018,0
9284,대양전기공업(주),108380,2019,0
9285,대양전기공업(주),108380,2020,0
9286,대양전기공업(주),108380,2021,0
9287,대양제지공업(주),006580,2011,0
9288,대양제지공업(주),006580,2012,0
9289,대양제지공업(주),006580,2013,0
9290,대양제지공업(주),006580,2014,0
9291,대양제지공업(주),006580,2015,0
9292,대양제지공업(주),006580,2016,0
9293,대양제지공업(주),006580,2017,0
9294,대양제지공업(주),006580,2018,0
9295,대양제지공업(주),006580,2019,0
9296,대양제지공업(주),006580,2020,0
9297,대양제지공업(주),006580,2021,0
9298,대우조선해양(주),042660,2011,0
9299,대우조선해양(주),042660,2012,0
9300,대우조선해양(주),042660,2013,1
9301,대우조선해양(주),042660,2014,0
9302,대우조선해양(주),042660,2015,0
9303,대우조선해양(주),042660,2016,0
9304,대우조선해양(주),042660,2017,0
9305,대우조선해양(주),042660,2018,0
9306,대우조선해양(주),042660,2019,0
9307,대우조선해양(주),042660,2020,0
9308,대우조선해양(주),042660,2021,0
9309,대원강업(주),000430,2011,0
9310,대원강업(주),000430,2012,1
9311,대원강업(주),000430,2013,1
9312,대원강업(주),000430,2014,0
9313,대원강업(주),000430,2015,1
9314,대원강업(주),000430,2016,0
9315,대원강업(주),000430,2017,0
9316,대원강업(주),000430,2018,0
9317,대원강업(주),000430,2019,0
9318,대원강업(주),000430,2020,0
9319,대원강업(주),000430,2021,0
9320,대원미디어(주),048910,2011,0
9321,대원미디어(주),048910,2012,0
9322,대원미디어(주),048910,2013,0
9323,대원미디어(주),048910,2014,0
9324,대원미디어(주),048910,2015,0
9325,대원미디어(주),048910,2016,0
9326,대원미디어(주),048910,2017,0
9327,대원미디어(주),048910,2018,0
9328,대원미디어(주),048910,2019,0
9329,대원미디어(주),048910,2020,0
9330,대원미디어(주),048910,2021,0
9331,대원산업(주),005710,2011,0
9332,대원산업(주),005710,2012,0
9333,대원산업(주),005710,2013,1
9334,대원산업(주),005710,2014,1
9335,대원산업(주),005710,2015,0
9336,대원산업(주),005710,2016,0
9337,대원산업(주),005710,2017,1
9338,대원산업(주),005710,2018,0
9339,대원산업(주),005710,2019,0
9340,대원산업(주),005710,2020,0
9341,대원산업(주),005710,2021,0
9342,대원제약(주),003220,2011,0
9343,대원제약(주),003220,2012,1
9344,대원제약(주),003220,2013,1
9345,대원제약(주),003220,2014,1
9346,대원제약(주),003220,2015,1
9347,대원제약(주),003220,2016,1
9348,대원제약(주),003220,2017,0
9349,대원제약(주),003220,2018,1
9350,대원제약(주),003220,2019,1
9351,대원제약(주),003220,2020,0
9352,대원제약(주),003220,2021,0
9353,대원화성(주),024890,2011,0
9354,대원화성(주),024890,2012,0
9355,대원화성(주),024890,2013,0
9356,대원화성(주),024890,2014,0
9357,대원화성(주),024890,2015,0
9358,대원화성(주),024890,2016,0
9359,대원화성(주),024890,2017,0
9360,대원화성(주),024890,2018,0
9361,대원화성(주),024890,2019,0
9362,대원화성(주),024890,2020,0
9363,대원화성(주),024890,2021,0
9364,대정화금(주),120240,2011,0
9365,대정화금(주),120240,2012,0
9366,대정화금(주),120240,2013,0
9367,대정화금(주),120240,2014,0
9368,대정화금(주),120240,2015,1
9369,대정화금(주),120240,2016,0
9370,대정화금(주),120240,2017,1
9371,대정화금(주),120240,2018,1
9372,대정화금(주),120240,2019,0
9373,대정화금(주),120240,2020,1
9374,대정화금(주),120240,2021,1
9375,대주산업(주),003310,2011,0
9376,대주산업(주),003310,2012,0
9377,대주산업(주),003310,2013,0
9378,대주산업(주),003310,2014,0
9379,대주산업(주),003310,2015,0
9380,대주산업(주),003310,2016,0
9381,대주산업(주),003310,2017,1
9382,대주산업(주),003310,2018,1
9383,대주산업(주),003310,2019,0
9384,대주산업(주),003310,2020,1
9385,대주산업(주),003310,2021,0
9386,대주전자재료(주),078600,2011,0
9387,대주전자재료(주),078600,2012,0
9388,대주전자재료(주),078600,2013,0
9389,대주전자재료(주),078600,2014,0
9390,대주전자재료(주),078600,2015,0
9391,대주전자재료(주),078600,2016,0
9392,대주전자재료(주),078600,2017,0
9393,대주전자재료(주),078600,2018,0
9394,대주전자재료(주),078600,2019,0
9395,대주전자재료(주),078600,2020,0
9396,대주전자재료(주),078600,2021,0
9397,대창단조(주),015230,2011,0
9398,대창단조(주),015230,2012,0
9399,대창단조(주),015230,2013,0
9400,대창단조(주),015230,2014,0
9401,대창단조(주),015230,2015,0
9402,대창단조(주),015230,2016,0
9403,대창단조(주),015230,2017,0
9404,대창단조(주),015230,2018,0
9405,대창단조(주),015230,2019,1
9406,대창단조(주),015230,2020,0
9407,대창단조(주),015230,2021,1
9408,대한뉴팜(주),054670,2011,0
9409,대한뉴팜(주),054670,2012,0
9410,대한뉴팜(주),054670,2013,0
9411,대한뉴팜(주),054670,2014,0
9412,대한뉴팜(주),054670,2015,0
9413,대한뉴팜(주),054670,2016,0
9414,대한뉴팜(주),054670,2017,0
9415,대한뉴팜(주),054670,2018,0
9416,대한뉴팜(주),054670,2019,0
9417,대한뉴팜(주),054670,2020,0
9418,대한뉴팜(주),054670,2021,0
9419,대한방직(주),001070,2011,0
9420,대한방직(주),001070,2012,0
9421,대한방직(주),001070,2013,0
9422,대한방직(주),001070,2014,0
9423,대한방직(주),001070,2015,0
9424,대한방직(주),001070,2016,0
9425,대한방직(주),001070,2017,0
9426,대한방직(주),001070,2018,0
9427,대한방직(주),001070,2019,0
9428,대한방직(주),001070,2020,0
9429,대한방직(주),001070,2021,0
9430,대한약품공업(주),023910,2011,0
9431,대한약품공업(주),023910,2012,1
9432,대한약품공업(주),023910,2013,1
9433,대한약품공업(주),023910,2014,1
9434,대한약품공업(주),023910,2015,1
9435,대한약품공업(주),023910,2016,1
9436,대한약품공업(주),023910,2017,1
9437,대한약품공업(주),023910,2018,0
9438,대한약품공업(주),023910,2019,1
9439,대한약품공업(주),023910,2020,0
9440,대한약품공업(주),023910,2021,0
9441,대한유화(주),006650,2011,0
9442,대한유화(주),006650,2012,0
9443,대한유화(주),006650,2013,0
9444,대한유화(주),006650,2014,0
9445,대한유화(주),006650,2015,1
9446,대한유화(주),006650,2016,1
9447,대한유화(주),006650,2017,0
9448,대한유화(주),006650,2018,0
9449,대한유화(주),006650,2019,0
9450,대한유화(주),006650,2020,1
9451,대한유화(주),006650,2021,1
9452,대한제강(주),084010,2011,0
9453,대한제강(주),084010,2012,1
9454,대한제강(주),084010,2013,0
9455,대한제강(주),084010,2014,0
9456,대한제강(주),084010,2015,1
9457,대한제강(주),084010,2016,1
9458,대한제강(주),084010,2017,0
9459,대한제강(주),084010,2018,0
9460,대한제강(주),084010,2019,1
9461,대한제강(주),084010,2020,0
9462,대한제강(주),084010,2021,1
9463,대한제당(주),001790,2011,0
9464,대한제당(주),001790,2012,1
9465,대한제당(주),001790,2013,0
9466,대한제당(주),001790,2014,0
9467,대한제당(주),001790,2015,0
9468,대한제당(주),001790,2016,1
9469,대한제당(주),001790,2017,0
9470,대한제당(주),001790,2018,0
9471,대한제당(주),001790,2019,1
9472,대한제당(주),001790,2020,1
9473,대한제당(주),001790,2021,1
9474,대한제분(주),001130,2011,0
9475,대한제분(주),001130,2012,0
9476,대한제분(주),001130,2013,0
9477,대한제분(주),001130,2014,1
9478,대한제분(주),001130,2015,0
9479,대한제분(주),001130,2016,0
9480,대한제분(주),001130,2017,1
9481,대한제분(주),001130,2018,1
9482,대한제분(주),001130,2019,0
9483,대한제분(주),001130,2020,0
9484,대한제분(주),001130,2021,1
9485,대한화섬(주),003830,2011,0
9486,대한화섬(주),003830,2012,0
9487,대한화섬(주),003830,2013,1
9488,대한화섬(주),003830,2014,0
9489,대한화섬(주),003830,2015,0
9490,대한화섬(주),003830,2016,0
9491,대한화섬(주),003830,2017,0
9492,대한화섬(주),003830,2018,0
9493,대한화섬(주),003830,2019,0
9494,대한화섬(주),003830,2020,0
9495,대한화섬(주),003830,2021,1
9496,대화제약(주),067080,2011,0
9497,대화제약(주),067080,2012,0
9498,대화제약(주),067080,2013,1
9499,대화제약(주),067080,2014,1
9500,대화제약(주),067080,2015,1
9501,대화제약(주),067080,2016,1
9502,대화제약(주),067080,2017,1
9503,대화제약(주),067080,2018,1
9504,대화제약(주),067080,2019,0
9505,대화제약(주),067080,2020,0
9506,대화제약(주),067080,2021,1
9507,덕양산업(주),024900,2011,0
9508,덕양산업(주),024900,2012,0
9509,덕양산업(주),024900,2013,0
9510,덕양산업(주),024900,2014,0
9511,덕양산업(주),024900,2015,0
9512,덕양산업(주),024900,2016,0
9513,덕양산업(주),024900,2017,0
9514,덕양산업(주),024900,2018,0
9515,덕양산업(주),024900,2019,0
9516,덕양산업(주),024900,2020,0
9517,덕양산업(주),024900,2021,0
9518,덕우전자(주),263600,2017,0
9519,덕우전자(주),263600,2018,0
9520,덕우전자(주),263600,2019,0
9521,덕우전자(주),263600,2020,0
9522,덕우전자(주),263600,2021,0
9523,데브시스터즈(주),194480,2014,0
9524,데브시스터즈(주),194480,2015,0
9525,데브시스터즈(주),194480,2016,0
9526,데브시스터즈(주),194480,2017,0
9527,데브시스터즈(주),194480,2018,0
9528,데브시스터즈(주),194480,2019,0
9529,데브시스터즈(주),194480,2020,0
9530,데브시스터즈(주),194480,2021,0
9531,도이치모터스(주),067990,2011,0
9532,도이치모터스(주),067990,2012,0
9533,도이치모터스(주),067990,2013,0
9534,도이치모터스(주),067990,2014,0
9535,도이치모터스(주),067990,2015,0
9536,도이치모터스(주),067990,2016,0
9537,도이치모터스(주),067990,2017,0
9538,도이치모터스(주),067990,2018,0
9539,도이치모터스(주),067990,2019,0
9540,도이치모터스(주),067990,2020,0
9541,도이치모터스(주),067990,2021,0
9542,동국산업(주),005160,2011,0
9543,동국산업(주),005160,2012,0
9544,동국산업(주),005160,2013,0
9545,동국산업(주),005160,2014,0
9546,동국산업(주),005160,2015,1
9547,동국산업(주),005160,2016,1
9548,동국산업(주),005160,2017,0
9549,동국산업(주),005160,2018,0
9550,동국산업(주),005160,2019,0
9551,동국산업(주),005160,2020,0
9552,동국산업(주),005160,2021,0
9553,동국제강(주),001230,2011,0
9554,동국제강(주),001230,2012,0
9555,동국제강(주),001230,2013,0
9556,동국제강(주),001230,2014,0
9557,동국제강(주),001230,2015,0
9558,동국제강(주),001230,2016,0
9559,동국제강(주),001230,2017,0
9560,동국제강(주),001230,2018,0
9561,동국제강(주),001230,2019,0
9562,동국제강(주),001230,2020,0
9563,동국제강(주),001230,2021,0
9564,동국제약(주),086450,2011,0
9565,동국제약(주),086450,2012,0
9566,동국제약(주),086450,2013,0
9567,동국제약(주),086450,2014,1
9568,동국제약(주),086450,2015,0
9569,동국제약(주),086450,2016,1
9570,동국제약(주),086450,2017,1
9571,동국제약(주),086450,2018,1
9572,동국제약(주),086450,2019,1
9573,동국제약(주),086450,2020,1
9574,동국제약(주),086450,2021,0
9575,동부건설(주),005960,2011,0
9576,동부건설(주),005960,2012,0
9577,동부건설(주),005960,2013,0
9578,동부건설(주),005960,2014,0
9579,동부건설(주),005960,2015,0
9580,동부건설(주),005960,2016,0
9581,동부건설(주),005960,2017,0
9582,동부건설(주),005960,2018,0
9583,동부건설(주),005960,2019,0
9584,동부건설(주),005960,2020,1
9585,동부건설(주),005960,2021,1
9586,동성제약(주),002210,2011,0
9587,동성제약(주),002210,2012,0
9588,동성제약(주),002210,2013,1
9589,동성제약(주),002210,2014,0
9590,동성제약(주),002210,2015,0
9591,동성제약(주),002210,2016,0
9592,동성제약(주),002210,2017,0
9593,동성제약(주),002210,2018,0
9594,동성제약(주),002210,2019,0
9595,동성제약(주),002210,2020,0
9596,동성제약(주),002210,2021,0
9597,동신건설(주),025950,2011,0
9598,동신건설(주),025950,2012,0
9599,동신건설(주),025950,2013,1
9600,동신건설(주),025950,2014,0
9601,동신건설(주),025950,2015,0
9602,동신건설(주),025950,2016,0
9603,동신건설(주),025950,2017,0
9604,동신건설(주),025950,2018,0
9605,동신건설(주),025950,2019,0
9606,동신건설(주),025950,2020,0
9607,동신건설(주),025950,2021,0
9608,동아쏘시오홀딩스(주),000640,2011,0
9609,동아쏘시오홀딩스(주),000640,2012,1
9610,동아쏘시오홀딩스(주),000640,2013,0
9611,동아쏘시오홀딩스(주),000640,2014,1
9612,동아쏘시오홀딩스(주),000640,2015,1
9613,동아쏘시오홀딩스(주),000640,2016,0
9614,동아쏘시오홀딩스(주),000640,2017,1
9615,동아쏘시오홀딩스(주),000640,2018,1
9616,동아쏘시오홀딩스(주),000640,2019,0
9617,동아쏘시오홀딩스(주),000640,2020,0
9618,동아쏘시오홀딩스(주),000640,2021,0
9619,동아에스티(주),170900,2014,0
9620,동아에스티(주),170900,2015,1
9621,동아에스티(주),170900,2016,0
9622,동아에스티(주),170900,2017,0
9623,동아에스티(주),170900,2018,1
9624,동아에스티(주),170900,2019,0
9625,동아에스티(주),170900,2020,0
9626,동아에스티(주),170900,2021,0
9627,동아타이어공업(주),282690,2018,0
9628,동아타이어공업(주),282690,2019,1
9629,동아타이어공업(주),282690,2020,0
9630,동아타이어공업(주),282690,2021,1
9631,동아화성(주),041930,2011,0
9632,동아화성(주),041930,2012,1
9633,동아화성(주),041930,2013,1
9634,동아화성(주),041930,2014,1
9635,동아화성(주),041930,2015,0
9636,동아화성(주),041930,2016,1
9637,동아화성(주),041930,2017,0
9638,동아화성(주),041930,2018,1
9639,동아화성(주),041930,2019,0
9640,동아화성(주),041930,2020,1
9641,동아화성(주),041930,2021,1
9642,동양이엔피(주),079960,2011,0
9643,동양이엔피(주),079960,2012,0
9644,동양이엔피(주),079960,2013,0
9645,동양이엔피(주),079960,2014,0
9646,동양이엔피(주),079960,2015,0
9647,동양이엔피(주),079960,2016,0
9648,동양이엔피(주),079960,2017,0
9649,동양이엔피(주),079960,2018,0
9650,동양이엔피(주),079960,2019,0
9651,동양이엔피(주),079960,2020,0
9652,동양이엔피(주),079960,2021,0
9653,동양파일(주),228340,2016,0
9654,동양파일(주),228340,2017,0
9655,동양파일(주),228340,2018,0
9656,동양파일(주),228340,2019,0
9657,동양파일(주),228340,2020,0
9658,동양파일(주),228340,2021,0
9659,동양피스톤(주),092780,2017,0
9660,동양피스톤(주),092780,2018,1
9661,동양피스톤(주),092780,2019,0
9662,동양피스톤(주),092780,2020,0
9663,동양피스톤(주),092780,2021,1
9664,동원금속(주),018500,2011,0
9665,동원금속(주),018500,2012,0
9666,동원금속(주),018500,2014,0
9667,동원금속(주),018500,2015,1
9668,동원금속(주),018500,2016,1
9669,동원금속(주),018500,2017,0
9670,동원금속(주),018500,2018,0
9671,동원금속(주),018500,2019,0
9672,동원금속(주),018500,2020,0
9673,동원금속(주),018500,2021,0
9674,동원산업(주),006040,2011,0
9675,동원산업(주),006040,2012,0
9676,동원산업(주),006040,2013,0
9677,동원산업(주),006040,2014,0
9678,동원산업(주),006040,2015,0
9679,동원산업(주),006040,2016,1
9680,동원산업(주),006040,2017,1
9681,동원산업(주),006040,2018,0
9682,동원산업(주),006040,2019,0
9683,동원산업(주),006040,2020,0
9684,동원산업(주),006040,2021,0
9685,동원수산(주),030720,2011,0
9686,동원수산(주),030720,2012,0
9687,동원수산(주),030720,2013,0
9688,동원수산(주),030720,2014,0
9689,동원수산(주),030720,2015,0
9690,동원수산(주),030720,2016,0
9691,동원수산(주),030720,2017,0
9692,동원수산(주),030720,2018,0
9693,동원수산(주),030720,2019,0
9694,동원수산(주),030720,2020,0
9695,동원수산(주),030720,2021,0
9696,동원시스템즈(주),014820,2011,0
9697,동원시스템즈(주),014820,2012,0
9698,동원시스템즈(주),014820,2013,0
9699,동원시스템즈(주),014820,2014,0
9700,동원시스템즈(주),014820,2015,0
9701,동원시스템즈(주),014820,2016,0
9702,동원시스템즈(주),014820,2017,1
9703,동원시스템즈(주),014820,2018,0
9704,동원시스템즈(주),014820,2019,0
9705,동원시스템즈(주),014820,2020,1
9706,동원시스템즈(주),014820,2021,1
9707,동일고무벨트(주),163560,2013,0
9708,동일고무벨트(주),163560,2014,1
9709,동일고무벨트(주),163560,2015,1
9710,동일고무벨트(주),163560,2016,1
9711,동일고무벨트(주),163560,2017,0
9712,동일고무벨트(주),163560,2018,1
9713,동일고무벨트(주),163560,2019,1
9714,동일고무벨트(주),163560,2020,1
9715,동일고무벨트(주),163560,2021,0
9716,동일금속(주),109860,2011,0
9717,동일금속(주),109860,2012,1
9718,동일금속(주),109860,2013,0
9719,동일금속(주),109860,2014,0
9720,동일금속(주),109860,2015,1
9721,동일금속(주),109860,2016,0
9722,동일금속(주),109860,2017,1
9723,동일금속(주),109860,2018,1
9724,동일금속(주),109860,2019,1
9725,동일금속(주),109860,2020,1
9726,동일금속(주),109860,2021,1
9727,동일산업(주),004890,2011,0
9728,동일산업(주),004890,2012,0
9729,동일산업(주),004890,2013,0
9730,동일산업(주),004890,2014,1
9731,동일산업(주),004890,2015,0
9732,동일산업(주),004890,2016,1
9733,동일산업(주),004890,2017,1
9734,동일산업(주),004890,2018,0
9735,동일산업(주),004890,2019,0
9736,동일산업(주),004890,2020,1
9737,동일산업(주),004890,2021,1
9738,동일제강(주),002690,2015,0
9739,동일제강(주),002690,2016,0
9740,동일제강(주),002690,2017,0
9741,동일제강(주),002690,2018,0
9742,동일제강(주),002690,2019,0
9743,동일제강(주),002690,2020,0
9744,동일제강(주),002690,2021,0
9745,동화기업(주),025900,2011,0
9746,동화기업(주),025900,2012,0
9747,동화기업(주),025900,2013,0
9748,동화기업(주),025900,2014,0
9749,동화기업(주),025900,2015,0
9750,동화기업(주),025900,2016,0
9751,동화기업(주),025900,2017,0
9752,동화기업(주),025900,2018,0
9753,동화기업(주),025900,2019,0
9754,동화기업(주),025900,2020,0
9755,동화기업(주),025900,2021,0
9756,동화약품(주),000020,2011,0
9757,동화약품(주),000020,2012,0
9758,동화약품(주),000020,2013,0
9759,동화약품(주),000020,2014,1
9760,동화약품(주),000020,2015,0
9761,동화약품(주),000020,2016,1
9762,동화약품(주),000020,2017,1
9763,동화약품(주),000020,2018,0
9764,동화약품(주),000020,2019,0
9765,동화약품(주),000020,2020,1
9766,동화약품(주),000020,2021,1
9767,두산건설(주),011160,2011,0
9768,두산건설(주),011160,2012,0
9769,두산건설(주),011160,2013,0
9770,두산건설(주),011160,2014,0
9771,두산건설(주),011160,2015,0
9772,두산건설(주),011160,2016,0
9773,두산건설(주),011160,2017,0
9774,두산건설(주),011160,2018,0
9775,두산건설(주),011160,2019,0
9776,두산밥캣(주),241560,2016,0
9777,두산밥캣(주),241560,2017,0
9778,두산밥캣(주),241560,2018,1
9779,두산밥캣(주),241560,2019,1
9780,두산밥캣(주),241560,2020,0
9781,두산밥캣(주),241560,2021,0
9782,두산에너빌리티(주),034020,2011,0
9783,두산에너빌리티(주),034020,2012,1
9784,두산에너빌리티(주),034020,2013,1
9785,두산에너빌리티(주),034020,2014,0
9786,두산에너빌리티(주),034020,2015,1
9787,두산에너빌리티(주),034020,2016,0
9788,두산에너빌리티(주),034020,2017,0
9789,두산에너빌리티(주),034020,2018,0
9790,두산에너빌리티(주),034020,2019,0
9791,두산에너빌리티(주),034020,2020,0
9792,두산에너빌리티(주),034020,2021,0
9793,디씨엠(주),024090,2011,0
9794,디씨엠(주),024090,2012,0
9795,디씨엠(주),024090,2013,0
9796,디씨엠(주),024090,2014,0
9797,디씨엠(주),024090,2015,0
9798,디씨엠(주),024090,2016,1
9799,디씨엠(주),024090,2017,1
9800,디씨엠(주),024090,2018,0
9801,디씨엠(주),024090,2019,1
9802,디씨엠(주),024090,2020,0
9803,디씨엠(주),024090,2021,1
9804,디아이동일(주),001530,2011,0
9805,디아이동일(주),001530,2012,0
9806,디아이동일(주),001530,2013,0
9807,디아이동일(주),001530,2014,0
9808,디아이동일(주),001530,2015,1
9809,디아이동일(주),001530,2016,0
9810,디아이동일(주),001530,2017,1
9811,디아이동일(주),001530,2018,1
9812,디아이동일(주),001530,2019,1
9813,디아이동일(주),001530,2020,1
9814,디아이동일(주),001530,2021,1
9815,디아이티(주),110990,2018,0
9816,디아이티(주),110990,2019,1
9817,디아이티(주),110990,2020,0
9818,디아이티(주),110990,2021,0
9819,디에스알(주),155660,2013,0
9820,디에스알(주),155660,2014,1
9821,디에스알(주),155660,2015,1
9822,디에스알(주),155660,2016,0
9823,디에스알(주),155660,2017,0
9824,디에스알(주),155660,2018,0
9825,디에스알(주),155660,2019,0
9826,디에스알(주),155660,2020,0
9827,디에스알(주),155660,2021,0
9828,디에스알제강(주),069730,2011,0
9829,디에스알제강(주),069730,2012,0
9830,디에스알제강(주),069730,2013,0
9831,디에스알제강(주),069730,2014,0
9832,디에스알제강(주),069730,2015,1
9833,디에스알제강(주),069730,2016,0
9834,디에스알제강(주),069730,2017,0
9835,디에스알제강(주),069730,2018,0
9836,디에스알제강(주),069730,2019,0
9837,디에스알제강(주),069730,2020,0
9838,디에스알제강(주),069730,2021,0
9839,디엘(주),000210,2011,0
9840,디엘(주),000210,2012,0
9841,디엘(주),000210,2013,0
9842,디엘(주),000210,2014,0
9843,디엘(주),000210,2015,0
9844,디엘(주),000210,2016,0
9845,디엘(주),000210,2017,1
9846,디엘(주),000210,2018,1
9847,디엘(주),000210,2019,0
9848,디엘(주),000210,2020,0
9849,디엘(주),000210,2021,0
9850,디엘건설(주),001880,2011,0
