회사명,거래소코드,회계년도,[제조]   연구비(연결),[제조]   경상개발비(연결),[제조]매출액(영업수익)(*)
(주)까스텔바작,308100,2020/12,0,0,67130253
(주)까스텔바작,308100,2021/12,0,0,66813040
(주)나노,187790,2014/12,,,
(주)나노,187790,2015/12,0,326846,14881694
(주)나노,187790,2016/12,0,481911,18480121
(주)나노,187790,2017/12,0,348066,29944292
(주)나노,187790,2018/12,0,352308,34238747
(주)나노,187790,2019/12,0,197983,38421023
(주)나노,187790,2020/12,0,391015,36339792
(주)나노,187790,2021/12,0,340891,35900951
(주)나노브릭,286750,2019/12,0,635023,7775408
(주)나노브릭,286750,2020/12,,,8651931
(주)나노브릭,286750,2021/12,,,7004484
(주)나노신소재,121600,2011/12,0,1366961,33480756
(주)나노신소재,121600,2012/12,0,1659876,23644347
(주)나노신소재,121600,2013/12,0,2464553,26827489
(주)나노신소재,121600,2014/12,0,2223617,27926752
(주)나노신소재,121600,2015/12,0,2680262,43140425
(주)나노신소재,121600,2016/12,0,3319091,41111800
(주)나노신소재,121600,2017/12,0,3000390,45568866
(주)나노신소재,121600,2018/12,0,3596859,52249960
(주)나노신소재,121600,2019/12,0,4044050,48892961
(주)나노신소재,121600,2020/12,0,4340088,48524488
(주)나노신소재,121600,2021/12,0,5139477,61206111
(주)나노엔텍,039860,2011/12,0,2324420,13088091
(주)나노엔텍,039860,2012/12,0,754571,13561450
(주)나노엔텍,039860,2013/12,0,437705,19071599
(주)나노엔텍,039860,2014/12,0,739686,20255673
(주)나노엔텍,039860,2015/12,0,1332028,18652444
(주)나노엔텍,039860,2016/12,0,2111497,19928840
(주)나노엔텍,039860,2017/12,0,1375511,22133358
(주)나노엔텍,039860,2018/12,0,1240790,24871160
(주)나노엔텍,039860,2019/12,0,1519493,25099090
(주)나노엔텍,039860,2020/12,0,2454964,27440478
(주)나노엔텍,039860,2021/12,0,2968254,34234449
(주)나노트로닉스,010670,2011/12,0,1190998,16968670
(주)나노트로닉스,010670,2012/12,0,507768,19147210
(주)나무가,190510,2015/12,0,5597679,330071994
(주)나무가,190510,2016/12,0,6667356,189575941
(주)나무가,190510,2017/12,0,6927625,169353908
(주)나무가,190510,2018/12,0,5782505,199656907
(주)나무가,190510,2019/12,0,6702625,275379664
(주)나무가,190510,2020/12,0,7553100,388515152
(주)나무가,190510,2021/12,0,7239699,349340380
(주)나스미디어,089600,2013/12,,,24754414
(주)나스미디어,089600,2014/12,,,29855317
(주)나스미디어,089600,2015/12,,,45490455
(주)나스미디어,089600,2016/12,0,0,61749724
(주)나스미디어,089600,2017/12,0,0,84283178
(주)나스미디어,089600,2018/12,0,0,71877991
(주)나스미디어,089600,2019/12,0,0,78372579
(주)나스미디어,089600,2020/12,0,0,82057612
(주)나스미디어,089600,2021/12,0,0,88726132
(주)나이벡,138610,2011/12,,,2702416
(주)나이벡,138610,2012/12,,,3875799
(주)나이벡,138610,2013/12,,,2271977
(주)나이벡,138610,2014/12,,,4786118
(주)나이벡,138610,2015/12,,,4173528
(주)나이벡,138610,2016/12,,,4804232
(주)나이벡,138610,2017/12,,,6302575
(주)나이벡,138610,2018/12,,,5207877
(주)나이벡,138610,2019/12,,,9287488
(주)나이벡,138610,2020/12,,,6357111
(주)나이벡,138610,2021/12,,,13625371
(주)나이스디앤비,130580,2011/12,,,17447086
(주)나이스디앤비,130580,2012/12,,,19285428
(주)나이스디앤비,130580,2013/12,,,19592150
(주)나이스디앤비,130580,2014/12,,,21139275
(주)나이스디앤비,130580,2015/12,0,0,23685546
(주)나이스디앤비,130580,2016/12,0,0,24018056
(주)나이스디앤비,130580,2017/12,0,0,32327045
(주)나이스디앤비,130580,2018/12,0,0,42167015
(주)나이스디앤비,130580,2019/12,0,0,50280560
(주)나이스디앤비,130580,2020/12,0,0,60300993
(주)나이스디앤비,130580,2021/12,0,0,64716547
(주)나이스홀딩스,034310,2011/12,0,1167037,27906675
(주)나이스홀딩스,034310,2012/12,0,1543288,32479387
(주)나이스홀딩스,034310,2013/12,0,905735,24585959
(주)나이스홀딩스,034310,2014/12,0,3045525,24855128
(주)나이스홀딩스,034310,2015/12,0,1954675,30358130
(주)나이스홀딩스,034310,2016/12,0,2291037,33693212
(주)나이스홀딩스,034310,2017/12,0,2285352,37458486
(주)나이스홀딩스,034310,2018/12,0,4083072,40325277
(주)나이스홀딩스,034310,2019/12,0,11247084,44669568
(주)나이스홀딩스,034310,2020/12,0,18043935,38980661
(주)나이스홀딩스,034310,2021/12,0,19901535,43252024
(주)나이코,192240,2014/12,,,26760308
(주)나이코,192240,2015/12,,,21413042
(주)나인테크,267320,2017/12,,,
(주)나인테크,267320,2018/12,,,
(주)나인테크,267320,2019/12,,,
(주)나인테크,267320,2020/12,,,65865810
(주)나인테크,267320,2021/12,,,63080213
(주)남선알미늄,008350,2011/12,0,692347,302410988
(주)남선알미늄,008350,2012/12,,,308547177
(주)남선알미늄,008350,2013/12,,,353378515
(주)남선알미늄,008350,2014/12,,,341293036
(주)남선알미늄,008350,2015/12,,,350317585
(주)남선알미늄,008350,2016/12,,,400734305
(주)남선알미늄,008350,2017/12,,,400667879
(주)남선알미늄,008350,2018/12,0,1704626,347834921
(주)남선알미늄,008350,2019/12,0,1908936,324782177
(주)남선알미늄,008350,2020/12,0,1719644,268474786
(주)남선알미늄,008350,2021/12,0,1532964,230343537
(주)남성,004270,2011/12,0,457779,55212184
(주)남성,004270,2012/12,0,349260,55616541
(주)남성,004270,2013/12,0,379323,56628063
(주)남성,004270,2014/12,0,414400,59274363
(주)남성,004270,2015/12,0,431158,62237269
(주)남성,004270,2016/12,0,540210,70870441
(주)남성,004270,2017/12,0,593121,78335735
(주)남성,004270,2018/12,0,704060,63605003
(주)남성,004270,2019/12,0,702035,57819890
(주)남성,004270,2020/12,0,666222,66947663
(주)남성,004270,2021/12,0,638270,82097933
(주)내츄럴엔도텍,168330,2013/12,,,84281121
(주)내츄럴엔도텍,168330,2014/12,,,124067457
(주)내츄럴엔도텍,168330,2015/12,0,2298090,44506401
(주)내츄럴엔도텍,168330,2016/12,0,1434464,6556020
(주)내츄럴엔도텍,168330,2017/12,0,1612229,9238808
(주)내츄럴엔도텍,168330,2018/12,0,2386023,8892649
(주)내츄럴엔도텍,168330,2019/12,0,2175695,6615116
(주)내츄럴엔도텍,168330,2020/12,0,1477742,13273093
(주)내츄럴엔도텍,168330,2021/12,0,1652721,13817406
(주)네오리진,094860,2011/12,0,0,23311768
(주)네오리진,094860,2012/12,,,24667502
(주)네오리진,094860,2013/12,,,41569623
(주)네오리진,094860,2014/12,,,34582751
(주)네오리진,094860,2015/12,,,12413198
(주)네오리진,094860,2016/12,,,10654596
(주)네오리진,094860,2017/12,0,367482,9032026
(주)네오리진,094860,2018/12,,,9064462
(주)네오리진,094860,2019/12,,,11270250
(주)네오리진,094860,2020/12,,,9473210
(주)네오리진,094860,2021/12,0,1637817,20645100
(주)네오셈,253590,2018/12,,,
(주)네오셈,253590,2019/12,0,3568608,25334754
(주)네오셈,253590,2020/12,0,3972248,47307393
(주)네오셈,253590,2021/12,0,4319701,34585887
(주)네오오토,212560,2015/12,,,115393747
(주)네오오토,212560,2016/12,,,140544448
(주)네오오토,212560,2017/12,,,128249343
(주)네오오토,212560,2018/12,,,115243742
(주)네오오토,212560,2019/12,,,118441501
(주)네오오토,212560,2020/12,,,117499436
(주)네오오토,212560,2021/12,,,142360251
(주)네오위즈,095660,2011/12,0,1672538,592103340
(주)네오위즈,095660,2012/12,0,2441455,588447125
(주)네오위즈,095660,2013/12,0,3284167,371656266
(주)네오위즈,095660,2014/12,0,575354,139550248
(주)네오위즈,095660,2015/12,0,1939961,125990929
(주)네오위즈,095660,2016/12,0,325633,117653566
(주)네오위즈,095660,2017/12,0,4202837,106849588
(주)네오위즈,095660,2018/12,0,5692838,155574255
(주)네오위즈,095660,2019/12,0,5740940,202617148
(주)네오위즈,095660,2020/12,0,6828957,224298409
(주)네오위즈,095660,2021/12,0,12778896,216097084
(주)네오위즈홀딩스,042420,2011/12,0,1672538,13097599
(주)네오위즈홀딩스,042420,2012/12,0,2441455,19093083
(주)네오위즈홀딩스,042420,2013/12,0,3287473,3582577
(주)네오위즈홀딩스,042420,2014/12,0,575354,1582089
(주)네오위즈홀딩스,042420,2015/12,0,1939961,634975
(주)네오위즈홀딩스,042420,2016/12,0,329633,543311
(주)네오위즈홀딩스,042420,2017/12,0,4202837,551698
(주)네오위즈홀딩스,042420,2018/12,0,5692838,693917
(주)네오위즈홀딩스,042420,2019/12,0,5740941,1860715
(주)네오위즈홀딩스,042420,2020/12,0,6828957,989634
(주)네오위즈홀딩스,042420,2021/12,0,12778896,835604
(주)네오이뮨텍,950220,2021/12,0,38420991,0
(주)네오크레마,311390,2019/12,0,729762,18448423
(주)네오크레마,311390,2020/12,0,1102196,22124649
(주)네오크레마,311390,2021/12,0,1260114,22908279
(주)네오티스,085910,2011/12,,,29184036
(주)네오티스,085910,2012/12,,,34980811
(주)네오티스,085910,2013/12,0,1131076,36283655
(주)네오티스,085910,2014/12,0,1149566,37658799
(주)네오티스,085910,2015/12,0,1283022,35730680
(주)네오티스,085910,2016/12,0,1242113,40161938
(주)네오티스,085910,2017/12,0,1353633,43473210
(주)네오티스,085910,2018/12,0,1321924,45195339
(주)네오티스,085910,2019/12,0,1385071,42566577
(주)네오티스,085910,2020/12,0,1270316,38129773
(주)네오티스,085910,2021/12,0,1311422,45587857
(주)네오팜,092730,2011/12,,,16944305
(주)네오팜,092730,2012/12,,,18774372
(주)네오팜,092730,2013/12,,,20137821
(주)네오팜,092730,2014/12,,,25602822
(주)네오팜,092730,2015/12,,,35964570
(주)네오팜,092730,2016/12,0,2183263,42257057
(주)네오팜,092730,2017/12,0,2098019,53553213
(주)네오팜,092730,2018/12,0,2575964,66336414
(주)네오팜,092730,2019/12,0,2518107,83586492
(주)네오팜,092730,2020/12,0,2801542,81466222
(주)네오팜,092730,2021/12,0,2935148,87475160
(주)네오퍼플,028090,2011/12,0,303529,32534707
(주)네오퍼플,028090,2012/12,0,59165,24958681
(주)네오펙트,290660,2018/12,0,915934,4556630
(주)네오펙트,290660,2019/12,0,1240118,5240117
(주)네오펙트,290660,2020/12,0,1653973,2701004
(주)네오펙트,290660,2021/12,0,1499604,4093648
(주)네온테크,306620,2018/12,,,
(주)네온테크,306620,2019/12,,,
(주)네온테크,306620,2020/12,0,3466175,33815560
(주)네온테크,306620,2021/12,0,4012860,37894239
(주)네이블커뮤니케이션즈,153460,2012/12,,,28494249
(주)네이블커뮤니케이션즈,153460,2013/12,,,21933881
(주)네이블커뮤니케이션즈,153460,2014/12,0,3785939,23815420
(주)네이블커뮤니케이션즈,153460,2015/12,,,22857730
(주)네이블커뮤니케이션즈,153460,2016/12,,,21590435
(주)네이블커뮤니케이션즈,153460,2017/12,,,13473262
(주)네이블커뮤니케이션즈,153460,2018/12,,,15833273
(주)네이블커뮤니케이션즈,153460,2019/12,,,12360704
(주)네이블커뮤니케이션즈,153460,2020/12,,,11837099
(주)네이블커뮤니케이션즈,153460,2021/12,,,16263920
(주)네이처셀,007390,2011/12,,,22793853
(주)네이처셀,007390,2012/12,,,27205250
(주)네이처셀,007390,2013/12,,,29208214
(주)네이처셀,007390,2014/12,,,25355151
(주)네이처셀,007390,2015/12,,,30553552
(주)네이처셀,007390,2016/12,,,26787767
(주)네이처셀,007390,2017/12,,,27215252
(주)네이처셀,007390,2018/12,,,26715298
(주)네이처셀,007390,2019/12,,,23072026
(주)네이처셀,007390,2020/12,,,16719797
(주)네이처셀,007390,2021/12,,,22204011
(주)네패스,033640,2011/12,0,4004296,215792824
(주)네패스,033640,2012/12,0,4194392,257273977
(주)네패스,033640,2013/12,0,10081121,229529877
(주)네패스,033640,2014/12,0,10078987,191486707
(주)네패스,033640,2015/12,0,12458001,219352855
(주)네패스,033640,2016/12,0,11937313,223644590
(주)네패스,033640,2017/12,0,13013466,261721389
(주)네패스,033640,2018/12,0,12564531,267505341
(주)네패스,033640,2019/12,0,13921828,343577304
(주)네패스,033640,2020/12,0,28375471,269153123
(주)네패스,033640,2021/12,0,59252606,345459277
(주)네패스아크,330860,2020/12,,,67844759
(주)네패스아크,330860,2021/12,,,114206894
(주)네프로아이티,950030,2011/03,,,6467582
(주)넥센,005720,2011/12,0,0,239883610
(주)넥센,005720,2012/12,0,0,218800500
(주)넥센,005720,2013/12,0,0,223755894
(주)넥센,005720,2014/12,0,0,214828028
(주)넥센,005720,2015/12,0,0,193901062
(주)넥센,005720,2016/12,0,0,192727587
(주)넥센,005720,2017/12,0,0,212026557
(주)넥센,005720,2018/12,0,0,341728815
(주)넥센,005720,2019/12,0,0,352221398
(주)넥센,005720,2020/12,0,0,353361362
(주)넥센,005720,2021/12,0,0,507420580
(주)넥솔론,110570,2011/12,,,588215798
(주)넥솔론,110570,2012/12,0,2452000,376917654
(주)넥솔론,110570,2013/12,0,2585000,331819849
(주)넥솔론,110570,2015/12,,,154258686
(주)넥솔론,110570,2016/12,,,154700198
(주)넥스지,081970,2011/12,,,22164610
(주)넥스지,081970,2012/12,,,18618109
(주)넥스지,081970,2013/12,0,2790192,17710870
(주)넥스지,081970,2014/12,,,21942535
(주)넥스지,081970,2015/12,,,22910857
(주)넥스지,081970,2016/12,,,24953286
(주)넥스지,081970,2017/12,0,99962,21858125
(주)넥스턴바이오사이언스,089140,2011/12,,,27402406
(주)넥스턴바이오사이언스,089140,2012/12,,,21342061
(주)넥스턴바이오사이언스,089140,2013/12,,,22017749
(주)넥스턴바이오사이언스,089140,2014/12,,,20512028
(주)넥스턴바이오사이언스,089140,2015/12,,,16181653
(주)넥스턴바이오사이언스,089140,2016/12,,,74373034
(주)넥스턴바이오사이언스,089140,2017/12,,,43707618
(주)넥스턴바이오사이언스,089140,2018/12,,,26649697
(주)넥스턴바이오사이언스,089140,2019/12,,,32446754
(주)넥스턴바이오사이언스,089140,2020/12,,,9685364
(주)넥스턴바이오사이언스,089140,2021/12,0,916160,16972440
(주)넥스트아이,137940,2011/12,,,17766393
(주)넥스트아이,137940,2012/12,0,1194918,23002665
(주)넥스트아이,137940,2013/12,0,1734606,23926935
(주)넥스트아이,137940,2014/12,0,2126717,26827608
(주)넥스트아이,137940,2015/12,0,1582471,23004561
(주)넥스트아이,137940,2016/12,0,1818820,22779239
(주)넥스트아이,137940,2017/12,0,1887161,26394171
(주)넥스트아이,137940,2018/12,0,1140249,26390218
(주)넥스트아이,137940,2019/12,0,635906,24578616
(주)넥스트아이,137940,2020/12,0,1110013,18393252
(주)넥스트아이,137940,2021/12,0,207579,16334824
(주)넥스트엔터테인먼트월드,160550,2014/12,0,0,54388887
(주)넥스트엔터테인먼트월드,160550,2015/12,0,0,76567592
(주)넥스트엔터테인먼트월드,160550,2016/12,0,0,103941613
(주)넥스트엔터테인먼트월드,160550,2017/12,0,0,57004350
(주)넥스트엔터테인먼트월드,160550,2018/12,0,0,87625568
(주)넥스트엔터테인먼트월드,160550,2019/12,0,0,65461700
(주)넥스트엔터테인먼트월드,160550,2020/12,0,569434,64241231
(주)넥스트엔터테인먼트월드,160550,2021/12,0,30000,32627917
(주)넥스틴,348210,2020/12,0,5007013,49445118
(주)넥스틴,348210,2021/12,0,5429394,57108752
(주)넥슨게임즈,225570,2015/12,,,
(주)넥슨게임즈,225570,2016/12,,,
(주)넥슨게임즈,225570,2017/12,,,22407505
(주)넥슨게임즈,225570,2018/12,,,23584094
(주)넥슨게임즈,225570,2019/12,,,28498282
(주)넥슨게임즈,225570,2020/12,,,81404202
(주)넥슨게임즈,225570,2021/12,,,63084058
(주)넵튠,217270,2015/12,,,
(주)넵튠,217270,2016/12,0,1278102,7345180
(주)넵튠,217270,2017/12,0,1480117,7112477
(주)넵튠,217270,2018/12,0,1617013,6580514
(주)넵튠,217270,2019/12,0,1308056,7858331
(주)넵튠,217270,2020/12,0,1178518,7492899
(주)넵튠,217270,2021/12,0,1128055,5035015
(주)넷웨이브,047730,2011/12,0,561372,15182741
(주)노랑풍선,104620,2019/12,0,0,75861593
(주)노랑풍선,104620,2020/12,0,0,19909527
(주)노랑풍선,104620,2021/12,0,0,2506615
(주)노루페인트,090350,2011/12,0,122658,360300788
(주)노루페인트,090350,2012/12,0,394932,388476033
(주)노루페인트,090350,2013/12,0,219456,397752527
(주)노루페인트,090350,2014/12,0,213368,415584075
(주)노루페인트,090350,2015/12,0,237790,419623762
(주)노루페인트,090350,2016/12,0,145622,432008469
(주)노루페인트,090350,2017/12,0,407814,479767969
(주)노루페인트,090350,2018/12,0,294954,537142428
(주)노루페인트,090350,2019/12,0,524709,564410946
(주)노루페인트,090350,2020/12,0,130423,555014018
(주)노루페인트,090350,2021/12,0,443646,646952921
(주)노루홀딩스,000320,2011/12,0,117380,24611009
(주)노루홀딩스,000320,2012/12,0,641279,25779927
(주)노루홀딩스,000320,2013/12,0,987653,39806209
(주)노루홀딩스,000320,2014/12,0,591262,35964059
(주)노루홀딩스,000320,2015/12,0,856500,34672425
(주)노루홀딩스,000320,2016/12,0,735392,81209820
(주)노루홀딩스,000320,2017/12,0,564369,42261655
(주)노루홀딩스,000320,2018/12,0,1280235,32516984
(주)노루홀딩스,000320,2019/12,0,6149791,29788835
(주)노루홀딩스,000320,2020/12,0,5663263,19068606
(주)노루홀딩스,000320,2021/12,0,5729182,21744240
(주)노바렉스,194700,2018/12,0,898256,107299812
(주)노바렉스,194700,2019/12,0,1008485,159077916
(주)노바렉스,194700,2020/12,0,1649495,222802950
(주)노바렉스,194700,2021/12,0,-83953,278327369
(주)노바텍,285490,2018/12,0,1010463,25865920
(주)노바텍,285490,2019/12,0,1945610,24833626
(주)노바텍,285490,2020/12,0,2863357,18916560
(주)노바텍,285490,2021/12,0,3535750,17356481
(주)노블엠앤비,106520,2012/12,0,1207686,83617749
(주)노블엠앤비,106520,2013/12,0,2164965,152712125
(주)노블엠앤비,106520,2014/12,0,3288912,77158349
(주)노블엠앤비,106520,2015/12,0,2494695,64856256
(주)노블엠앤비,106520,2016/12,0,2984160,52251867
(주)노블엠앤비,106520,2017/12,0,4226678,55483850
(주)노블엠앤비,106520,2018/12,0,2251197,58748007
(주)노블엠앤비,106520,2019/12,0,2837045,64600882
(주)노블엠앤비,106520,2020/12,0,762980,28569010
(주)노블엠앤비,106520,2021/12,0,665359,20664583
(주)노터스,278650,2019/12,0,1012128,32452769
(주)노터스,278650,2020/12,0,1085071,43575919
(주)노터스,278650,2021/12,0,1164868,47004337
(주)녹십자,006280,2011/12,0,60158000,698866474
(주)녹십자,006280,2012/12,0,70952000,715596640
(주)녹십자,006280,2013/12,0,73615000,793754169
(주)녹십자,006280,2014/12,0,76990000,854258393
(주)녹십자,006280,2015/12,0,98210000,912910940
(주)녹십자,006280,2016/12,0,112283000,1033113771
(주)녹십자,006280,2017/12,0,108639000,1098478748
(주)녹십자,006280,2018/12,0,122029000,1141422783
(주)녹십자,006280,2019/12,0,126673000,1146093542
(주)녹십자,006280,2020/12,0,137987000,1227760622
(주)녹십자,006280,2021/12,0,146030000,1170305442
(주)녹십자셀,031390,2011/12,0,465422,3302816
(주)녹십자셀,031390,2012/12,0,211818,9022077
(주)녹십자셀,031390,2013/12,0,15848,3569465
(주)녹십자셀,031390,2014/12,0,1158,4299691
(주)녹십자셀,031390,2015/12,0,186144,10418448
(주)녹십자셀,031390,2016/12,0,689438,11908637
(주)녹십자셀,031390,2017/12,,,19536787
