회사명,거래소코드,회계년도,배당금_현금
이엠코리아(주),095190,2011/12,0
이엠코리아(주),095190,2012/12,824000
이엠코리아(주),095190,2013/12,
이엠코리아(주),095190,2014/12,
이엠코리아(주),095190,2015/12,
이엠코리아(주),095190,2016/12,
이엠코리아(주),095190,2017/12,
이엠코리아(주),095190,2018/12,
이엠코리아(주),095190,2019/12,
이엠코리아(주),095190,2020/12,
이엠코리아(주),095190,2021/12,
이연제약(주),102460,2011/12,2580000
이연제약(주),102460,2012/12,2580000
이연제약(주),102460,2013/12,1935000
이연제약(주),102460,2014/12,3225000
이연제약(주),102460,2015/12,3870000
이연제약(주),102460,2016/12,4515000
이연제약(주),102460,2017/12,5869050
이연제약(주),102460,2018/12,8263938
이연제약(주),102460,2019/12,5784756
이연제약(주),102460,2020/12,3464053
이연제약(주),102460,2021/12,125000
이연제약(주),102460,2021/12,4438189
이오플로우(주),294090,2020/12,
이오플로우(주),294090,2021/12,
이원다이애그노믹스(주),245620,2018/12,
이원다이애그노믹스(주),245620,2019/12,
이원다이애그노믹스(주),245620,2020/12,
이원다이애그노믹스(주),245620,2021/12,
이원컴포텍(주),088290,2011/12,194000
이원컴포텍(주),088290,2012/12,145000
이원컴포텍(주),088290,2013/12,
이원컴포텍(주),088290,2014/12,
이원컴포텍(주),088290,2015/12,
이원컴포텍(주),088290,2016/12,
이원컴포텍(주),088290,2017/12,
이원컴포텍(주),088290,2018/12,
이원컴포텍(주),088290,2019/12,
이원컴포텍(주),088290,2020/12,
이원컴포텍(주),088290,2021/12,
이지케어텍(주),099750,2019/03,549000
이지케어텍(주),099750,2020/03,537019
이지케어텍(주),099750,2021/03,538114
이트론(주),096040,2011/12,
이트론(주),096040,2012/12,
이트론(주),096040,2013/12,
이트론(주),096040,2014/12,
이트론(주),096040,2015/12,
이트론(주),096040,2016/12,
이트론(주),096040,2017/12,
이트론(주),096040,2018/12,
이트론(주),096040,2019/12,
이트론(주),096040,2020/12,
이트론(주),096040,2021/12,
이화공영(주),001840,2011/12,
이화공영(주),001840,2012/12,
이화공영(주),001840,2013/12,
이화공영(주),001840,2014/12,693132
이화공영(주),001840,2015/12,693132
이화공영(주),001840,2016/12,693132
이화공영(주),001840,2017/12,792151
이화공영(주),001840,2018/12,396075
이화공영(주),001840,2019/12,198038
이화공영(주),001840,2020/12,198038
이화공영(주),001840,2021/12,
이화산업(주),000760,2011/03,
이화산업(주),000760,2012/03,
이화산업(주),000760,2013/03,
이화산업(주),000760,2014/03,
이화산업(주),000760,2015/03,
이화산업(주),000760,2016/03,
이화산업(주),000760,2016/12,
이화산업(주),000760,2017/12,
이화산업(주),000760,2018/12,
이화산업(주),000760,2019/12,
이화산업(주),000760,2020/12,
이화산업(주),000760,2021/12,
이화전기공업(주),024810,2011/12,
이화전기공업(주),024810,2012/12,
이화전기공업(주),024810,2013/12,
이화전기공업(주),024810,2014/12,
이화전기공업(주),024810,2015/12,
이화전기공업(주),024810,2016/12,
이화전기공업(주),024810,2017/12,
이화전기공업(주),024810,2018/12,
이화전기공업(주),024810,2019/12,
이화전기공업(주),024810,2020/12,
이화전기공업(주),024810,2021/12,
인바이오(주),352940,2020/12,
인바이오(주),352940,2021/12,
인베니아(주),079950,2011/12,
인베니아(주),079950,2012/12,
인베니아(주),079950,2013/12,
인베니아(주),079950,2014/12,
인베니아(주),079950,2015/12,
인베니아(주),079950,2016/12,
인베니아(주),079950,2017/12,162830
인베니아(주),079950,2018/12,1326000
인베니아(주),079950,2019/12,
인베니아(주),079950,2020/12,
인베니아(주),079950,2021/12,
인선이엔티(주),060150,2011/12,
인선이엔티(주),060150,2012/12,
인선이엔티(주),060150,2013/12,
인선이엔티(주),060150,2014/12,
인선이엔티(주),060150,2015/12,
인선이엔티(주),060150,2016/12,
인선이엔티(주),060150,2017/12,
인선이엔티(주),060150,2018/12,
인선이엔티(주),060150,2019/12,
인선이엔티(주),060150,2020/12,
인선이엔티(주),060150,2021/12,
인지컨트롤스(주),023800,2011/12,1452000
인지컨트롤스(주),023800,2012/12,1452000
인지컨트롤스(주),023800,2013/12,1451963
인지컨트롤스(주),023800,2014/12,1451963
인지컨트롤스(주),023800,2015/12,2177944
인지컨트롤스(주),023800,2016/12,1451963
인지컨트롤스(주),023800,2017/12,2177944
인지컨트롤스(주),023800,2018/12,1451963
인지컨트롤스(주),023800,2019/12,1451963
인지컨트롤스(주),023800,2020/12,1451963
인지컨트롤스(주),023800,2021/12,2203907
인천도시가스(주),034590,2011/12,4709000
인천도시가스(주),034590,2012/12,4684000
인천도시가스(주),034590,2013/12,4684425
인천도시가스(주),034590,2014/12,5152499
인천도시가스(주),034590,2015/12,5152499
인천도시가스(주),034590,2016/12,5152499
인천도시가스(주),034590,2017/12,5152499
인천도시가스(주),034590,2018/12,5152499
인천도시가스(주),034590,2019/12,5152499
인천도시가스(주),034590,2020/12,5152499
인천도시가스(주),034590,2021/12,5152499
인크로스(주),216050,2016/12,
인크로스(주),216050,2017/12,
인크로스(주),216050,2018/12,
인크로스(주),216050,2019/12,
인크로스(주),216050,2020/12,
인크로스(주),216050,2021/12,5215036
인탑스(주),049070,2011/12,3698000
인탑스(주),049070,2012/12,3870000
인탑스(주),049070,2013/12,4300000
인탑스(주),049070,2014/12,2150000
인탑스(주),049070,2015/12,3010000
인탑스(주),049070,2016/12,3096000
인탑스(주),049070,2017/12,3440000
인탑스(주),049070,2018/12,3440000
인탑스(주),049070,2019/12,4300000
인탑스(주),049070,2020/12,4251776
인탑스(주),049070,2021/12,7781251
인터지스(주),129260,2011/12,1314000
인터지스(주),129260,2012/12,1590000
인터지스(주),129260,2013/12,795193
인터지스(주),129260,2014/12,2074127
인터지스(주),129260,2015/12,2820902
인터지스(주),129260,2016/12,3385696
인터지스(주),129260,2017/12,3385696
인터지스(주),129260,2018/12,
인터지스(주),129260,2019/12,
인터지스(주),129260,2020/12,
인터지스(주),129260,2021/12,2821413
인포뱅크(주),039290,2011/12,249000
인포뱅크(주),039290,2012/12,249000
인포뱅크(주),039290,2013/12,
인포뱅크(주),039290,2014/12,
인포뱅크(주),039290,2015/12,
인포뱅크(주),039290,2016/12,249236
인포뱅크(주),039290,2017/12,420300
인포뱅크(주),039290,2018/12,420850
인포뱅크(주),039290,2019/12,84430
인포뱅크(주),039290,2020/12,84527
인포뱅크(주),039290,2021/12,676217
인화정공(주),101930,2011/12,925000
인화정공(주),101930,2012/12,459000
인화정공(주),101930,2013/12,459042
인화정공(주),101930,2014/12,459042
인화정공(주),101930,2015/12,459042
인화정공(주),101930,2016/12,459042
인화정공(주),101930,2017/12,459042
인화정공(주),101930,2018/12,
인화정공(주),101930,2019/12,
인화정공(주),101930,2020/12,
인화정공(주),101930,2021/12,
일동제약(주),249420,2016/12,5352119
일동제약(주),249420,2017/12,7848485
일동제약(주),249420,2018/12,8632314
일동제약(주),249420,2019/12,
일동제약(주),249420,2020/12,
일동제약(주),249420,2021/12,
일동홀딩스(주),000230,2011/12,4362000
일동홀딩스(주),000230,2012/12,3635000
일동홀딩스(주),000230,2013/12,3877838
일동홀딩스(주),000230,2014/12,4847298
일동홀딩스(주),000230,2015/12,7270947
일동홀딩스(주),000230,2016/12,1046751
일동홀딩스(주),000230,2017/12,2049164
일동홀딩스(주),000230,2018/12,2049164
일동홀딩스(주),000230,2019/12,1075627
일동홀딩스(주),000230,2020/12,1129209
일동홀딩스(주),000230,2021/12,1129209
일성건설(주),013360,2011/12,138967
일성건설(주),013360,2011/12,891196
일성건설(주),013360,2012/12,138967
일성건설(주),013360,2012/12,668397
일성건설(주),013360,2013/12,742459
일성건설(주),013360,2013/12,15531
일성건설(주),013360,2014/12,
일성건설(주),013360,2015/12,15531
일성건설(주),013360,2016/12,1068073
일성건설(주),013360,2016/12,15531
일성건설(주),013360,2017/12,15531
일성건설(주),013360,2018/12,
일성건설(주),013360,2019/12,810373
일성건설(주),013360,2020/12,810373
일성건설(주),013360,2021/12,1620746
일성신약(주),003120,2011/12,695000
일성신약(주),003120,2012/12,411000
일성신약(주),003120,2013/12,335942
일성신약(주),003120,2014/12,671884
일성신약(주),003120,2015/12,1007826
일성신약(주),003120,2016/12,1007826
일성신약(주),003120,2017/12,1007826
일성신약(주),003120,2018/12,1007826
일성신약(주),003120,2019/12,1150326
일성신약(주),003120,2020/12,1150326
일성신약(주),003120,2021/12,1150326
일신방직(주),003200,2011/12,2309000
일신방직(주),003200,2012/12,1722000
일신방직(주),003200,2013/12,4692924
일신방직(주),003200,2014/12,4102448
일신방직(주),003200,2015/12,5847970
일신방직(주),003200,2016/12,6546926
일신방직(주),003200,2017/12,3478012
일신방직(주),003200,2018/12,4592412
일신방직(주),003200,2019/12,3419062
일신방직(주),003200,2020/12,3396122
일신방직(주),003200,2021/12,6792243
일양약품(주),007570,2011/03,1321974
일양약품(주),007570,2011/03,55635
일양약품(주),007570,2012/03,
일양약품(주),007570,2013/03,1701247
일양약품(주),007570,2013/03,55635
일양약품(주),007570,2014/03,1701246
일양약품(주),007570,2014/03,55635
일양약품(주),007570,2015/03,
일양약품(주),007570,2015/12,
일양약품(주),007570,2016/12,1816319
일양약품(주),007570,2016/12,55635
일양약품(주),007570,2017/12,
일양약품(주),007570,2018/12,
일양약품(주),007570,2019/12,2184622
일양약품(주),007570,2019/12,64537
일양약품(주),007570,2020/12,64537
일양약품(주),007570,2020/12,2184622
일양약품(주),007570,2021/12,3641036
일양약품(주),007570,2021/12,100143
일정실업(주),008500,2011/12,1500000
일정실업(주),008500,2012/12,1500000
일정실업(주),008500,2013/12,1500000
일정실업(주),008500,2014/12,1500000
일정실업(주),008500,2015/12,1500000
일정실업(주),008500,2016/12,1500000
일정실업(주),008500,2017/12,600000
일정실업(주),008500,2018/12,
일정실업(주),008500,2019/12,
일정실업(주),008500,2020/12,
일정실업(주),008500,2021/12,
일진다이아몬드(주),081000,2011/12,1127000
일진다이아몬드(주),081000,2012/12,1127000
일진다이아몬드(주),081000,2013/12,1127000
일진다이아몬드(주),081000,2014/12,1127313
일진다이아몬드(주),081000,2015/12,1690970
일진다이아몬드(주),081000,2016/12,1127313
일진다이아몬드(주),081000,2017/12,2818282
일진다이아몬드(주),081000,2018/12,2818282
일진다이아몬드(주),081000,2019/12,4259439
일진다이아몬드(주),081000,2020/12,4259439
일진다이아몬드(주),081000,2021/12,5679252
일진디스플레이(주),020760,2011/12,2706000
일진디스플레이(주),020760,2012/12,5472000
일진디스플레이(주),020760,2013/12,5650321
일진디스플레이(주),020760,2014/12,2825161
일진디스플레이(주),020760,2015/12,
일진디스플레이(주),020760,2016/12,
일진디스플레이(주),020760,2017/12,2825161
일진디스플레이(주),020760,2018/12,1412580
일진디스플레이(주),020760,2019/12,
일진디스플레이(주),020760,2020/12,
일진디스플레이(주),020760,2021/12,
일진머티리얼즈(주),020150,2011/12,1960000
일진머티리얼즈(주),020150,2012/12,
일진머티리얼즈(주),020150,2013/12,
일진머티리얼즈(주),020150,2014/12,
일진머티리얼즈(주),020150,2015/12,
일진머티리얼즈(주),020150,2016/12,1960000
일진머티리얼즈(주),020150,2017/12,29900000
일진머티리얼즈(주),020150,2018/12,
일진머티리얼즈(주),020150,2019/12,2305542
일진머티리얼즈(주),020150,2020/12,9222167
일진머티리얼즈(주),020150,2021/12,13833250
일진전기(주),103590,2011/12,2966000
일진전기(주),103590,2012/12,1854000
일진전기(주),103590,2013/12,2595059
일진전기(주),103590,2014/12,2965782
일진전기(주),103590,2015/12,2965782
일진전기(주),103590,2016/12,2224336
일진전기(주),103590,2017/12,2224336
일진전기(주),103590,2018/12,
일진전기(주),103590,2019/12,
일진전기(주),103590,2020/12,2224336
일진전기(주),103590,2021/12,3707227
일진하이솔루스(주),271940,2021/12,
일진홀딩스(주),015860,2011/12,2099000
일진홀딩스(주),015860,2012/12,1260000
일진홀딩스(주),015860,2013/12,2099000
일진홀딩스(주),015860,2014/12,3218988
일진홀딩스(주),015860,2015/12,3218988
일진홀딩스(주),015860,2016/12,1379566
일진홀딩스(주),015860,2017/12,
일진홀딩스(주),015860,2018/12,3218988
일진홀딩스(주),015860,2019/12,4598554
일진홀딩스(주),015860,2020/12,4598554
일진홀딩스(주),015860,2021/12,6897831
잉글우드랩(주),950140,2016/12,
잉글우드랩(주),950140,2017/12,
잉글우드랩(주),950140,2018/12,
잉글우드랩(주),950140,2019/12,
잉글우드랩(주),950140,2020/12,
잉글우드랩(주),950140,2021/12,
자안바이오(주),221610,2016/12,1996836
자안바이오(주),221610,2017/12,
자안바이오(주),221610,2018/12,
자안바이오(주),221610,2019/12,
자안바이오(주),221610,2020/12,
자이글(주),234920,2016/12,1448980
자이글(주),234920,2017/12,
자이글(주),234920,2018/12,
자이글(주),234920,2019/12,
자이글(주),234920,2020/12,
자이글(주),234920,2021/12,
자이에스앤디(주),317400,2019/12,2678252
자이에스앤디(주),317400,2020/12,4017378
자이에스앤디(주),317400,2021/12,7756504
자화전자(주),033240,2011/12,3017866
자화전자(주),033240,2012/12,4917000
자화전자(주),033240,2013/12,5764266
자화전자(주),033240,2014/12,6587732
자화전자(주),033240,2015/12,6587732
자화전자(주),033240,2016/12,6731732
자화전자(주),033240,2017/12,7573198
자화전자(주),033240,2018/12,3365866
자화전자(주),033240,2019/12,
자화전자(주),033240,2020/12,
자화전자(주),033240,2021/12,
잘만테크(주),090120,2011/12,
잘만테크(주),090120,2012/12,
잘만테크(주),090120,2013/12,
잘만테크(주),090120,2014/12,
재영솔루텍(주),049630,2011/12,
재영솔루텍(주),049630,2012/12,
재영솔루텍(주),049630,2013/12,
재영솔루텍(주),049630,2014/12,
재영솔루텍(주),049630,2015/12,
재영솔루텍(주),049630,2016/12,
재영솔루텍(주),049630,2017/12,
재영솔루텍(주),049630,2018/12,
재영솔루텍(주),049630,2019/12,
재영솔루텍(주),049630,2020/12,
재영솔루텍(주),049630,2021/12,
전방(주),000950,2011/12,
전방(주),000950,2012/12,
전방(주),000950,2013/12,
전방(주),000950,2014/12,
전방(주),000950,2015/12,
전방(주),000950,2016/12,
전방(주),000950,2017/12,569735
전방(주),000950,2018/12,
전방(주),000950,2019/12,
전방(주),000950,2020/12,
전방(주),000950,2021/12,
전진바이오팜(주),110020,2018/12,
전진바이오팜(주),110020,2019/12,
전진바이오팜(주),110020,2020/12,
전진바이오팜(주),110020,2021/12,
제너셈(주),217190,2015/12,438459
제너셈(주),217190,2016/12,
제너셈(주),217190,2017/12,
제너셈(주),217190,2018/12,
제너셈(주),217190,2019/12,438459
제너셈(주),217190,2020/12,
제너셈(주),217190,2021/12,
제룡산업(주),147830,2012/12,397000
제룡산업(주),147830,2013/12,396589
제룡산업(주),147830,2014/12,396589
제룡산업(주),147830,2015/12,555224
제룡산업(주),147830,2016/12,749882
제룡산업(주),147830,2017/12,999843
제룡산업(주),147830,2018/12,999843
제룡산업(주),147830,2019/12,999843
제룡산업(주),147830,2020/12,1499765
제룡산업(주),147830,2021/12,2000000
제룡전기(주),033100,2011/12,595000
제룡전기(주),033100,2012/12,595000
제룡전기(주),033100,2013/12,594896
제룡전기(주),033100,2014/12,803093
제룡전기(주),033100,2015/12,883402
제룡전기(주),033100,2016/12,803093
제룡전기(주),033100,2017/12,803093
제룡전기(주),033100,2018/12,803093
제룡전기(주),033100,2019/12,803093
제룡전기(주),033100,2020/12,803093
제룡전기(주),033100,2021/12,803120
제이더블유생명과학(주),234080,2016/12,4750366
제이더블유생명과학(주),234080,2017/12,7917277
제이더블유생명과학(주),234080,2018/12,7917277
제이더블유생명과학(주),234080,2019/12,7917277
제이더블유생명과학(주),234080,2020/12,7917277
제이더블유생명과학(주),234080,2021/12,7742277
제이더블유신약(주),067290,2011/12,862000
제이더블유신약(주),067290,2012/12,888000
제이더블유신약(주),067290,2013/12,915000
제이더블유신약(주),067290,2014/12,1130393
제이더블유신약(주),067290,2015/12,1940305
제이더블유신약(주),067290,2016/12,2328362
제이더블유신약(주),067290,2017/12,2425701
제이더블유신약(주),067290,2018/12,2492862
제이더블유신약(주),067290,2019/12,2492862
제이더블유신약(주),067290,2020/12,
제이더블유신약(주),067290,2021/12,
제이더블유중외제약(주),001060,2011/12,0
제이더블유중외제약(주),001060,2011/12,2044000
제이더블유중외제약(주),001060,2011/12,0
제이더블유중외제약(주),001060,2012/12,11696
제이더블유중외제약(주),001060,2012/12,2002600
제이더블유중외제약(주),001060,2012/12,29208
제이더블유중외제약(주),001060,2013/12,1723203
제이더블유중외제약(주),001060,2013/12,20436
제이더블유중외제약(주),001060,2013/12,8867
제이더블유중외제약(주),001060,2014/12,9292
제이더블유중외제약(주),001060,2014/12,799094
제이더블유중외제약(주),001060,2014/12,1881194
제이더블유중외제약(주),001060,2014/12,21441
제이더블유중외제약(주),001060,2015/12,11689
제이더블유중외제약(주),001060,2015/12,26249
제이더블유중외제약(주),001060,2015/12,2675234
제이더블유중외제약(주),001060,2016/12,450273
제이더블유중외제약(주),001060,2016/12,20412
제이더블유중외제약(주),001060,2016/12,4680450
제이더블유중외제약(주),001060,2016/12,43245
제이더블유중외제약(주),001060,2017/12,292000
제이더블유중외제약(주),001060,2017/12,23000
제이더블유중외제약(주),001060,2017/12,48000
제이더블유중외제약(주),001060,2017/12,64000
제이더블유중외제약(주),001060,2017/12,132000
제이더블유중외제약(주),001060,2017/12,5262000
제이더블유중외제약(주),001060,2018/12,27982
제이더블유중외제약(주),001060,2018/12,56643
제이더블유중외제약(주),001060,2018/12,6357393
제이더블유중외제약(주),001060,2018/12,512758
제이더블유중외제약(주),001060,2019/12,6522018
제이더블유중외제약(주),001060,2019/12,27995
제이더블유중외제약(주),001060,2019/12,58176
제이더블유중외제약(주),001060,2019/12,345649
제이더블유중외제약(주),001060,2020/12,345649
제이더블유중외제약(주),001060,2020/12,28761
제이더블유중외제약(주),001060,2020/12,59803
제이더블유중외제약(주),001060,2020/12,6715287
제이더블유중외제약(주),001060,2021/12,6913355
제이더블유중외제약(주),001060,2021/12,345649
제이더블유중외제약(주),001060,2021/12,31714
제이더블유중외제약(주),001060,2021/12,61250
제이더블유홀딩스(주),096760,2011/12,1883000
제이더블유홀딩스(주),096760,2012/12,1212000
제이더블유홀딩스(주),096760,2013/12,1272671
제이더블유홀딩스(주),096760,2014/12,1336260
제이더블유홀딩스(주),096760,2015/12,2533912
제이더블유홀딩스(주),096760,2016/12,4577558
제이더블유홀딩스(주),096760,2017/12,4641279
제이더블유홀딩스(주),096760,2018/12,5364977
제이더블유홀딩스(주),096760,2019/12,5793756
제이더블유홀딩스(주),096760,2020/12,5967084
제이더블유홀딩스(주),096760,2021/12,6010575
제이스코홀딩스(주),023440,2011/12,
제이스코홀딩스(주),023440,2012/12,
제이스코홀딩스(주),023440,2013/12,
제이스코홀딩스(주),023440,2014/12,
제이스코홀딩스(주),023440,2015/12,
제이스코홀딩스(주),023440,2016/12,
제이스코홀딩스(주),023440,2017/12,
제이스코홀딩스(주),023440,2018/12,
제이스코홀딩스(주),023440,2019/12,
제이스코홀딩스(주),023440,2020/12,
제이스코홀딩스(주),023440,2021/12,
제이씨케미칼(주),137950,2011/12,1306000
제이씨케미칼(주),137950,2012/12,519000
제이씨케미칼(주),137950,2013/12,1038139
제이씨케미칼(주),137950,2014/12,
제이씨케미칼(주),137950,2015/12,1138784
제이씨케미칼(주),137950,2016/12,1897973
제이씨케미칼(주),137950,2017/12,1142258
제이씨케미칼(주),137950,2018/12,1148887
제이씨케미칼(주),137950,2019/12,1314237
제이씨케미칼(주),137950,2020/12,1976621
제이씨케미칼(주),137950,2021/12,3294368
제이씨현시스템(주),033320,2011/12,363000
제이씨현시스템(주),033320,2012/12,
제이씨현시스템(주),033320,2013/12,272242
제이씨현시스템(주),033320,2014/12,278931
제이씨현시스템(주),033320,2015/12,280888
제이씨현시스템(주),033320,2016/12,468347
제이씨현시스템(주),033320,2017/12,1873245
제이씨현시스템(주),033320,2018/12,1320267
제이씨현시스템(주),033320,2019/12,
제이씨현시스템(주),033320,2020/12,1322437
제이씨현시스템(주),033320,2021/12,2078115
제이앤유글로벌,086200,2011/12,1528000
제이앤유글로벌,086200,2012/12,
제이앤유글로벌,086200,2013/12,
제이앤유글로벌,086200,2014/12,
제이앤유글로벌,086200,2015/12,
제이에스전선(주),005560,2011/12,
제이에스전선(주),005560,2012/12,3413345
제이에스전선(주),005560,2013/12,
제이엔케이히터(주),126880,2011/12,1954690
제이엔케이히터(주),126880,2012/12,1488000
제이엔케이히터(주),126880,2013/12,743879
제이엔케이히터(주),126880,2014/12,
제이엔케이히터(주),126880,2015/12,757822
제이엔케이히터(주),126880,2016/12,720036
제이엔케이히터(주),126880,2017/12,720036
제이엔케이히터(주),126880,2018/12,
제이엔케이히터(주),126880,2019/12,
제이엔케이히터(주),126880,2020/12,
제이엔케이히터(주),126880,2021/12,
제이엠아이(주),033050,2011/12,
제이엠아이(주),033050,2012/12,
제이엠아이(주),033050,2013/12,
제이엠아이(주),033050,2014/12,636787
제이엠아이(주),033050,2015/12,
제이엠아이(주),033050,2016/12,
제이엠아이(주),033050,2017/12,
제이엠아이(주),033050,2018/12,
제이엠아이(주),033050,2019/12,
제이엠아이(주),033050,2020/12,
제이엠아이(주),033050,2021/12,
제이엠티(주),094970,2011/12,
제이엠티(주),094970,2012/12,
제이엠티(주),094970,2013/12,836000
제이엠티(주),094970,2014/12,835607
제이엠티(주),094970,2015/12,
제이엠티(주),094970,2016/12,
제이엠티(주),094970,2017/12,
제이엠티(주),094970,2018/12,1671213
제이엠티(주),094970,2019/12,835607
제이엠티(주),094970,2020/12,835607
제이엠티(주),094970,2021/12,2506820
제이준코스메틱(주),025620,2011/12,
제이준코스메틱(주),025620,2012/12,
제이준코스메틱(주),025620,2013/12,
제이준코스메틱(주),025620,2014/12,
제이준코스메틱(주),025620,2015/12,
제이준코스메틱(주),025620,2016/12,
제이준코스메틱(주),025620,2017/12,
제이준코스메틱(주),025620,2018/12,
제이준코스메틱(주),025620,2019/12,
제이준코스메틱(주),025620,2020/12,
제이준코스메틱(주),025620,2021/12,
제일모직(주),001300,2011/12,37931000
제일모직(주),001300,2012/12,37951000
제일모직(주),001300,2013/12,37761422
제일약품(주),271980,2017/12,729870
제일약품(주),271980,2018/12,875727
제일약품(주),271980,2019/12,1023012
제일약품(주),271980,2020/12,1022661
제일약품(주),271980,2021/12,948008
제일연마공업(주),001560,2011/12,1600000
제일연마공업(주),001560,2012/12,1600000
제일연마공업(주),001560,2013/12,1500000
제일연마공업(주),001560,2014/12,1500000
제일연마공업(주),001560,2015/12,1200000
제일연마공업(주),001560,2016/12,1200000
제일연마공업(주),001560,2017/12,1350000
제일연마공업(주),001560,2018/12,1500000
제일연마공업(주),001560,2019/12,1650000
제일연마공업(주),001560,2020/12,1650000
제일연마공업(주),001560,2021/12,1994679
제일전기공업(주),199820,2020/12,
제일전기공업(주),199820,2021/12,3333000
제일파마홀딩스(주),002620,2011/12,1174000
제일파마홀딩스(주),002620,2012/12,787000
제일파마홀딩스(주),002620,2013/12,515476
제일파마홀딩스(주),002620,2014/12,773094
제일파마홀딩스(주),002620,2015/12,764193
제일파마홀딩스(주),002620,2016/12,891528
제일파마홀딩스(주),002620,2017/12,223397
제일파마홀딩스(주),002620,2018/12,1074579
제일파마홀딩스(주),002620,2019/12,1074579
제일파마홀딩스(주),002620,2020/12,1074579
제일파마홀딩스(주),002620,2021/12,997823
제주맥주(주),276730,2021/12,
조광아이엘아이(주),044060,2011/12,658000
조광아이엘아이(주),044060,2012/12,658000
조광아이엘아이(주),044060,2013/12,658731
조광아이엘아이(주),044060,2014/12,663190
조광아이엘아이(주),044060,2015/12,663190
조광아이엘아이(주),044060,2016/12,790852
조광아이엘아이(주),044060,2017/12,790852
조광아이엘아이(주),044060,2018/12,988566
조광아이엘아이(주),044060,2019/12,
조광아이엘아이(주),044060,2020/12,
조광아이엘아이(주),044060,2021/12,
조광페인트(주),004910,2011/12,1890000
조광페인트(주),004910,2012/12,1890000
조광페인트(주),004910,2013/12,2100000
조광페인트(주),004910,2014/12,2100000
조광페인트(주),004910,2015/12,2625000
조광페인트(주),004910,2016/12,4200000
조광페인트(주),004910,2017/12,2625000
조광페인트(주),004910,2018/12,1050000
조광페인트(주),004910,2019/12,2100000
조광페인트(주),004910,2020/12,2022600
조광페인트(주),004910,2021/12,1011300
조광피혁(주),004700,2011/12,360000
조광피혁(주),004700,2012/12,
조광피혁(주),004700,2013/12,
조광피혁(주),004700,2014/12,
조광피혁(주),004700,2015/12,
조광피혁(주),004700,2016/12,367255
조광피혁(주),004700,2017/12,
조광피혁(주),004700,2018/12,
조광피혁(주),004700,2019/12,
조광피혁(주),004700,2020/12,1065877
조광피혁(주),004700,2021/12,1065877
조선내화(주),000480,2011/12,9750000
조선내화(주),000480,2012/12,11375000
조선내화(주),000480,2013/12,13000000
조선내화(주),000480,2014/12,13000000
조선내화(주),000480,2015/12,13000000
조선내화(주),000480,2016/12,11375000
조선내화(주),000480,2017/12,11375000
조선내화(주),000480,2018/12,13000000
조선내화(주),000480,2019/12,13000000
조선내화(주),000480,2020/12,13440000
조선내화(주),000480,2021/12,14400000
조선선재(주),120030,2011/12,
조선선재(주),120030,2012/12,
조선선재(주),120030,2013/12,
조선선재(주),120030,2014/12,
조선선재(주),120030,2015/12,
조선선재(주),120030,2016/12,1825430
조선선재(주),120030,2017/12,1739796
조선선재(주),120030,2018/12,1639294
조선선재(주),120030,2019/12,1592824
조선선재(주),120030,2020/12,1565901
조선선재(주),120030,2021/12,1520751
조아제약(주),034940,2011/12,
조아제약(주),034940,2012/12,
조아제약(주),034940,2013/12,
조아제약(주),034940,2014/12,
조아제약(주),034940,2015/12,
조아제약(주),034940,2016/12,
조아제약(주),034940,2017/12,
조아제약(주),034940,2018/12,
조아제약(주),034940,2019/12,
조아제약(주),034940,2020/12,
조아제약(주),034940,2021/12,
조일알미늄(주),018470,2011/12,1392000
조일알미늄(주),018470,2012/12,1392000
조일알미늄(주),018470,2013/12,1044000
조일알미늄(주),018470,2014/12,
조일알미늄(주),018470,2015/12,1044000
조일알미늄(주),018470,2016/12,1044000
조일알미늄(주),018470,2017/12,1044000
조일알미늄(주),018470,2018/12,
조일알미늄(주),018470,2019/12,
조일알미늄(주),018470,2020/12,
조일알미늄(주),018470,2021/12,
주성엔지니어링(주),036930,2011/12,
주성엔지니어링(주),036930,2012/12,
주성엔지니어링(주),036930,2013/12,
주성엔지니어링(주),036930,2014/12,
주성엔지니어링(주),036930,2015/12,
주성엔지니어링(주),036930,2016/12,
주성엔지니어링(주),036930,2017/12,4824921
주성엔지니어링(주),036930,2018/12,4824921
주성엔지니어링(주),036930,2019/12,3377445
주성엔지니어링(주),036930,2020/12,
주성엔지니어링(주),036930,2021/12,7478628
줌인터넷(주),239340,2016/12,
줌인터넷(주),229480,2016/12,
줌인터넷(주),239340,2017/12,
줌인터넷(주),229480,2017/12,
줌인터넷(주),229480,2018/12,
줌인터넷(주),239340,2018/12,
줌인터넷(주),239340,2019/12,
줌인터넷(주),239340,2020/12,
줌인터넷(주),239340,2021/12,
중국고섬공고유한공사,950070,2011/12,
중국고섬공고유한공사,950070,2012/12,
중국식품포장유한공사,900060,2011/03,
중국식품포장유한공사,900060,2012/03,
중국원양자원유한공사,900050,2011/12,
중국원양자원유한공사,900050,2012/12,
중국원양자원유한공사,900050,2013/12,
중국원양자원유한공사,900050,2014/12,
중국원양자원유한공사,900050,2015/12,
중국원양자원유한공사,900050,2016/12,
지나인제약(주),078650,2011/12,
지나인제약(주),078650,2012/12,
지나인제약(주),078650,2013/12,
지나인제약(주),078650,2014/12,
지나인제약(주),078650,2015/12,
지나인제약(주),078650,2016/12,
지나인제약(주),078650,2017/12,
지나인제약(주),078650,2018/12,
지나인제약(주),078650,2019/12,
