회사명,거래소코드,회계년도,[제조]자산(*)(IFRS연결),[제조]영업활동으로 인한 현금흐름(간접법)(*)(IFRS연결),배당금_현금,[제조]      장기차입금(*)(IFRS연결),[제조]매출액증가율(IFRS연결)
(주)국보디자인,066620,2014/12,132011877,13115955,1875000,0,7.86
(주)국보디자인,066620,2015/12,141089858,12342482,1875000,0,9.2
(주)국보디자인,066620,2016/12,158452485,12706335,1825983,0,4.57
(주)국보디자인,066620,2017/12,164381715,17688040,2100000,0,34.38
(주)국보디자인,066620,2018/12,175036784,2672078,1998139,0,-6.06
(주)국보디자인,066620,2019/12,222514980,5879030,2047227,0,5.8
(주)국보디자인,066620,2020/12,269228220,34430454,2199260,0,7.11
(주)국보디자인,066620,2021/12,345307221,12124010,2336713,0,12.11
(주)국순당,043650,2011/12,199135153,7678883,1689000,525000,0
(주)국순당,043650,2012/12,209729554,7480415,1541000,700000,0
(주)국순당,043650,2013/12,218115221,4097835,770618,4190000,-16.45
(주)국순당,043650,2014/12,217479839,2930587,856303,220000,-7.37
(주)국순당,043650,2015/12,216587928,-9008894,881398,660000,-15.7
(주)국순당,043650,2016/12,213004831,141542,881446,0,-10
(주)국순당,043650,2017/12,242199755,-2421354,2997001,640000,-9.96
(주)국순당,043650,2018/12,238619493,-5633688,4583778,700000,-2.02
(주)국순당,043650,2019/12,252484287,-4311503,1682103,3161700,66.02
(주)국순당,043650,2020/12,244882856,15137331,2518475,185000,-48.14
(주)국순당,043650,2021/12,267165465,5759119,4092521,0,23.18
(주)국영지앤엠,006050,2011/12,,,,,
(주)국영지앤엠,006050,2012/12,,,568000,,
(주)국영지앤엠,006050,2013/12,,,,,
(주)국영지앤엠,006050,2014/12,,,434416,,
(주)국영지앤엠,006050,2015/12,,,,,
(주)국영지앤엠,006050,2016/12,,,,,
(주)국영지앤엠,006050,2017/12,,,,,
(주)국영지앤엠,006050,2018/12,,,,,
(주)국영지앤엠,006050,2019/12,,,508429,,
(주)국영지앤엠,006050,2020/12,,,,,
(주)국영지앤엠,006050,2021/12,,,,,
(주)국전약품,307750,2018/12,,,,,
(주)국전약품,307750,2019/12,,,,,
(주)국전약품,307750,2020/12,,,,,
(주)국전약품,307750,2021/12,,,490692,,
(주)그래디언트,035080,2011/12,777653618,30951834,,99000000,-4.55
(주)그래디언트,035080,2012/12,739985481,-36922160,1430000,64400000,5.99
(주)그래디언트,035080,2013/12,1598503940,79408763,1658000,49257653,545.17
(주)그래디언트,035080,2014/12,1920350951,231909338,1707039,36809009,6.98
(주)그래디언트,035080,2015/12,2106702049,-17283547,1707413,33800000,12.82
(주)그래디언트,035080,2016/12,2073537018,115110645,2846891,3250000,8.73
(주)그래디언트,035080,2017/12,1804533355,185478374,2810075,2250000,-7.91
(주)그래디언트,035080,2018/12,1809664488,89690570,2719650,528894,-2.84
(주)그래디언트,035080,2019/12,1780051911,136435672,3630200,905454,-0.83
(주)그래디언트,035080,2020/12,1602860078,-69055960,1490754,674397,-7.12
(주)그래디언트,035080,2021/12,1654217638,58786042,3881896,0,-1.69
(주)그리티,204020,2018/12,95755030,5431995,1813269,0,-5.2
(주)그리티,204020,2019/12,92151596,-1686901,604000,0,3.2
(주)그리티,204020,2020/12,87285205,3256329,570350,2000000,0.31
(주)그리티,204020,2021/12,86545475,117235,,0,-11.95
(주)그린플러스,186230,2019/12,72321985,-2089558,,13705000,5.34
(주)그린플러스,186230,2020/12,89110558,2648942,,10200000,28.35
(주)그린플러스,186230,2021/12,101659338,-950616,,10980000,32.81
(주)극동자동화,272420,2017/12,,,,,
(주)글로벌스탠다드테크놀로지,083450,2011/12,52575255,4492432,332750,416665,-10.58
(주)글로벌스탠다드테크놀로지,083450,2012/12,53824618,4001355,388000,249999,56.16
(주)글로벌스탠다드테크놀로지,083450,2013/12,62626777,1561871,413413,1583333,24.95
(주)글로벌스탠다드테크놀로지,083450,2014/12,69972237,12091380,609542,1200000,10.05
(주)글로벌스탠다드테크놀로지,083450,2015/12,69691968,6748971,,1200000,-5.27
(주)글로벌스탠다드테크놀로지,083450,2016/12,89405841,158727,,1000000,7.58
(주)글로벌스탠다드테크놀로지,083450,2017/12,102400669,17990434,902574,1000000,79.3
(주)글로벌스탠다드테크놀로지,083450,2018/12,105027408,2345516,,0,-20.26
(주)글로벌스탠다드테크놀로지,083450,2019/12,136751562,19307761,1778849,1500000,29.56
(주)글로벌스탠다드테크놀로지,083450,2020/12,141835536,19591166,1325137,1500000,-0.8
(주)글로벌스탠다드테크놀로지,083450,2021/12,206243425,25550969,2644274,3275000,82.46
(주)금비,008870,2011/09,215118770,12321864,1040000,34381430,0
(주)금비,008870,2012/09,215481348,7352357,897000,35627710,0
(주)금비,008870,2013/09,209837389,13722575,971400,24996881,-0.66
(주)금비,008870,2014/09,220865299,20828874,809500,31708828,1.4
(주)금비,008870,2015/09,231838031,22566968,1214000,15592300,6.75
(주)금비,008870,2016/09,250604972,20642754,1457000,26008017,5.83
(주)금비,008870,2017/09,247008401,18531193,1214250,32873843,-7.49
(주)금비,008870,2018/09,252892158,17119182,1376000,31314370,6.18
(주)금비,008870,2019/09,260180107,25156424,1376150,22680013,2.24
(주)금비,008870,2020/09,333972461,19474082,1052350,70696737,8.86
(주)금비,008870,2021/09,337872961,31167962,1295000,71800430,4.25
(주)금빛,045890,2011/12,109326357,7449856,,9916935,-24.64
(주)금빛,045890,2012/12,98230697,10057739,,6958279,27.92
(주)금빛,045890,2013/12,103968743,-3134980,,627099,22.98
(주)금빛,045890,2014/12,109182692,2361662,,0,-6.51
(주)금빛,045890,2015/12,110881089,202530,,0,2.58
(주)금빛,045890,2016/12,110712919,6597789,,10000000,-10.77
(주)금빛,045890,2017/12,109637027,-2852953,,22000000,-3.64
(주)금빛,045890,2018/12,102612701,-1697350,,10000000,-27.08
(주)금빛,045890,2019/12,102849215,-14090980,,0,10.33
(주)금빛,045890,2020/12,122854759,-7039791,,4981360,-30.22
(주)금양,001570,2011/12,130817841,-688415,840000,2000000,6.9
(주)금양,001570,2012/12,127557393,3603001,1176000,8558732,11.93
(주)금양,001570,2013/12,147115126,-16906920,1512412,11828361,27.17
(주)금양,001570,2014/12,160244911,34150831,2016549,15164523,1.44
(주)금양,001570,2015/12,165405931,7307038,2016549,2752913,0.28
(주)금양,001570,2016/12,178901902,8032406,,5790360,6.09
(주)금양,001570,2017/12,196084032,-22124138,,996900,6.93
(주)금양,001570,2018/12,204777156,17366463,3057050,616900,13.9
(주)금양,001570,2019/12,224222540,-599179,,2537190,-15.93
(주)금양,001570,2020/12,219851714,-507536,,0,2
(주)금양,001570,2021/12,314832085,-39808116,,8249987,23.58
(주)금오하이텍,165270,2013/12,,,,,
(주)금오하이텍,165270,2014/12,,,,,
(주)금오하이텍,165270,2015/12,,,,,
(주)금오하이텍,165270,2016/12,,,,,
(주)금호에이치티,214330,2015/12,123875646,9868864,1220625,3272419,13.34
(주)금호에이치티,214330,2016/12,156606980,23467650,976500,19750000,2.71
(주)금호에이치티,214330,2017/12,150164495,14172411,732375,12500000,-13.84
(주)금호에이치티,214330,2018/12,238380056,1469654,,22000000,16.44
(주)금호에이치티,214330,2019/12,322078193,7214831,,16000000,19.99
(주)금호에이치티,214330,2020/12,344298589,14753679,,0,-12.53
(주)금호에이치티,214330,2021/12,458795624,4893537,,0,6.54
(주)금화피에스시,036190,2011/12,,,2900000,,
(주)금화피에스시,036190,2012/12,,,3480000,,
(주)금화피에스시,036190,2013/12,142932108,9648006,5400000,0,0
(주)금화피에스시,036190,2014/12,158057524,9016891,5400000,0,14.15
(주)금화피에스시,036190,2015/12,189001800,24673698,5400000,2264000,24.44
(주)금화피에스시,036190,2016/12,215036137,32246922,5400000,2635000,-0.4
(주)금화피에스시,036190,2017/12,231639148,46527259,5400000,2935000,-12.44
(주)금화피에스시,036190,2018/12,262516457,22300740,7800000,2399000,13.39
(주)금화피에스시,036190,2019/12,281692946,22975767,7800000,247500,-10.24
(주)금화피에스시,036190,2020/12,294093831,15214994,7677527,2200357,12.37
(주)금화피에스시,036190,2021/12,307749138,17059507,7677527,3603214,0
(주)기가레인,049080,2013/12,122523850,9920029,798161,16480186,0
(주)기가레인,049080,2014/12,131923500,13827169,885221,21746498,0.98
(주)기가레인,049080,2015/12,151757532,-1508026,,19274076,-35.67
(주)기가레인,049080,2016/12,155732003,-1748284,,24443640,22.52
(주)기가레인,049080,2017/12,181628353,-3057024,0,13015860,32.72
(주)기가레인,049080,2018/12,179113947,-9812084,,8621072,24.61
(주)기가레인,049080,2019/12,117798198,8012780,,9121245,-41.68
(주)기가레인,049080,2020/12,104198044,-3184088,,2142780,-39.15
(주)기가레인,049080,2021/12,98823286,10379401,,3360560,61.76
(주)기산텔레콤,035460,2011/12,86259438,-3853879,,1249602,-36.67
(주)기산텔레콤,035460,2012/12,73234520,12442975,,903500,13.15
(주)기산텔레콤,035460,2013/12,78811114,-1989067,,207500,6.93
(주)기산텔레콤,035460,2014/12,78052777,-933212,,709500,-6.23
(주)기산텔레콤,035460,2015/12,76012528,9032265,,689930,6.98
(주)기산텔레콤,035460,2016/12,74209973,-2082377,,483970,-25.77
(주)기산텔레콤,035460,2017/12,70137339,610439,,0,7.26
(주)기산텔레콤,035460,2018/12,56180491,-4595324,,0,-11.06
(주)기산텔레콤,035460,2019/12,66789756,8214391,,565190,18.8
(주)기산텔레콤,035460,2020/12,70832523,2412787,,3177020,2.62
(주)기산텔레콤,035460,2021/12,70596050,1309336,,2577400,-10.08
(주)까뮤이앤씨,013700,2011/12,,,,,
(주)까뮤이앤씨,013700,2012/12,,,,,
(주)까뮤이앤씨,013700,2013/12,,,,,
(주)까뮤이앤씨,013700,2014/12,,,334230,,
(주)까뮤이앤씨,013700,2015/12,,,561935,,
(주)까뮤이앤씨,013700,2016/12,,,545091,,
(주)까뮤이앤씨,013700,2017/12,,,886245,,
(주)까뮤이앤씨,013700,2018/12,,,886245,,
(주)까뮤이앤씨,013700,2019/12,,,1329369,,
(주)까뮤이앤씨,013700,2020/12,,,886245,,
(주)까뮤이앤씨,013700,2021/12,,,886245,,
(주)까스텔바작,308100,2019/12,89005071,2054323,,0,-11.9
(주)까스텔바작,308100,2020/12,103688306,162541,,0,-17.31
(주)까스텔바작,308100,2021/12,116087871,505621,,0,11
(주)나노,187790,2014/12,,,,,
(주)나노,187790,2015/12,99495652,-16345449,,7050000,0
(주)나노,187790,2016/12,83440884,3413,,9474975,61.11
(주)나노,187790,2017/12,91574665,-1534925,,8412611,51.72
(주)나노,187790,2018/12,108261295,3779560,476978,6277311,12.11
(주)나노,187790,2019/12,116141232,3673949,,6857559,-10.07
(주)나노,187790,2020/12,109623884,11122441,,1557760,-35.71
(주)나노,187790,2021/12,71063655,1152747,,650000,8.22
(주)나노브릭,286750,2019/12,24551526,-1396590,,300000,8.2
(주)나노브릭,286750,2020/12,,,,,
(주)나노브릭,286750,2021/12,,,,,
(주)나노신소재,121600,2011/12,73056413,-2097173,,1566616,20.34
(주)나노신소재,121600,2012/12,68351781,1069341,,1200000,-29.38
(주)나노신소재,121600,2013/12,67523690,2155752,,3360000,14.23
(주)나노신소재,121600,2014/12,71678554,1147862,1058583,2720000,3.4
(주)나노신소재,121600,2015/12,83449448,11682309,1627143,980000,54.48
(주)나노신소재,121600,2016/12,84239207,6589356,30563,240000,-4.7
(주)나노신소재,121600,2016/12,84239207,6589356,1081633,240000,-4.7
(주)나노신소재,121600,2017/12,88963512,9556458,66008,0,10.84
(주)나노신소재,121600,2017/12,88963512,9556458,1390783,0,10.84
(주)나노신소재,121600,2018/12,98480424,3946809,66008,0,14.66
(주)나노신소재,121600,2018/12,98480424,3946809,1498236,0,14.66
(주)나노신소재,121600,2019/12,101893569,11904291,1287800,0,-6.42
(주)나노신소재,121600,2019/12,101893569,11904291,47855,0,-6.42
(주)나노신소재,121600,2020/12,106629092,8742438,1055996,3000000,-0.75
(주)나노신소재,121600,2020/12,106629092,8742438,90037,3000000,-0.75
(주)나노신소재,121600,2021/12,121248715,10600693,71921,3000000,25.85
(주)나노신소재,121600,2021/12,121248715,10600693,90037,3000000,25.85
(주)나노신소재,121600,2021/12,121248715,10600693,1268578,3000000,25.85
(주)나노엔텍,039860,2011/12,49649382,-5296213,,187500,0
(주)나노엔텍,039860,2012/12,44437103,-3637073,,0,0
(주)나노엔텍,039860,2013/12,44803627,2067659,,0,42.05
(주)나노엔텍,039860,2014/12,43261142,-1629368,,0,2.17
(주)나노엔텍,039860,2015/12,52687009,-3537605,,3080000,27.39
(주)나노엔텍,039860,2016/12,45707894,-3022398,,3000000,-10.6
(주)나노엔텍,039860,2017/12,42369896,1706810,,0,7.22
(주)나노엔텍,039860,2018/12,42161682,1508481,,0,8.35
(주)나노엔텍,039860,2019/12,46639328,4082847,,0,1.78
(주)나노엔텍,039860,2020/12,52815450,5697279,,0,12.14
(주)나노엔텍,039860,2021/12,62455234,9289921,,0,21.54
(주)나노트로닉스,010670,2011/12,48556005,-3039230,,0,-15.82
(주)나노트로닉스,010670,2012/12,51585217,-2515616,,0,13.53
(주)나무가,190510,2015/12,203857810,43344071,,16005730,84.97
(주)나무가,190510,2016/12,195912474,9721204,,19580457,-27.54
(주)나무가,190510,2017/12,142414320,-43346810,,15956664,-11.98
(주)나무가,190510,2018/12,118767661,25954757,,8540365,21.45
(주)나무가,190510,2019/12,194518538,10378805,,3338266,15.74
(주)나무가,190510,2020/12,183374402,-1894938,,500000,41.34
(주)나무가,190510,2021/12,173606439,23869532,,0,0
(주)나스미디어,089600,2013/12,,,1401893,,
(주)나스미디어,089600,2014/12,,,2391465,,
(주)나스미디어,089600,2015/12,,,2968716,,
(주)나스미디어,089600,2016/12,263925022,17117471,3414329,6000000,0
(주)나스미디어,089600,2017/12,315966980,14671424,6040737,3000000,71.96
(주)나스미디어,089600,2018/12,303112420,21386625,4639986,0,-11.36
(주)나스미디어,089600,2019/12,356236026,32417352,5611446,0,9.76
(주)나스미디어,089600,2020/12,422038864,47080676,6801753,0,-4.59
(주)나스미디어,089600,2021/12,490393910,44499978,7480422,0,11.21
(주)나이벡,138610,2011/12,,,,,
(주)나이벡,138610,2012/12,,,,,
(주)나이벡,138610,2013/12,,,,,
(주)나이벡,138610,2014/12,,,,,
(주)나이벡,138610,2015/12,,,,,
(주)나이벡,138610,2016/12,,,,,
(주)나이벡,138610,2017/12,,,,,
(주)나이벡,138610,2018/12,,,,,
(주)나이벡,138610,2019/12,,,,,
(주)나이벡,138610,2020/12,,,,,
(주)나이벡,138610,2021/12,,,,,
(주)나이스디앤비,130580,2011/12,,,755000,,
(주)나이스디앤비,130580,2012/12,,,909000,,
(주)나이스디앤비,130580,2013/12,,,908600,,
(주)나이스디앤비,130580,2014/12,,,1093400,,
(주)나이스디앤비,130580,2015/12,37168676,5256603,1293600,0,0
(주)나이스디앤비,130580,2016/12,40466208,6575052,1293600,0,32.29
(주)나이스디앤비,130580,2017/12,46928148,7893693,1478400,0,24.49
(주)나이스디앤비,130580,2018/12,56660361,11409223,2310000,0,23.08
(주)나이스디앤비,130580,2019/12,78675556,13436099,2695000,0,48.6
(주)나이스디앤비,130580,2020/12,87281166,18397723,3080000,0,6.29
(주)나이스디앤비,130580,2021/12,103462283,19313695,3542000,0,7.89
(주)나이스홀딩스,034310,2011/12,427573951,36347987,1968000,9000000,91.76
(주)나이스홀딩스,034310,2012/12,496053949,37149984,4772000,0,8.77
(주)나이스홀딩스,034310,2013/12,865450175,94245708,4037910,9800000,255.9
(주)나이스홀딩스,034310,2014/12,1191004551,145729459,3900798,56746422,24.22
(주)나이스홀딩스,034310,2015/12,1242453840,86625536,4255416,15613688,16.44
(주)나이스홀딩스,034310,2016/12,1408253173,139624114,4610034,22840730,23.43
(주)나이스홀딩스,034310,2017/12,1742367144,128929274,4610034,92930588,7.7
(주)나이스홀딩스,034310,2018/12,2172977804,248439460,6818814,109823062,11.16
(주)나이스홀딩스,034310,2019/12,2564827369,261018832,8712929,107223638,16.49
(주)나이스홀딩스,034310,2020/12,2730355253,309342816,10220982,115989939,9.47
(주)나이스홀딩스,034310,2021/12,3083783180,229477209,13976384,105333104,19.19
(주)나이코,192240,2014/12,,,128123,,
(주)나이코,192240,2015/12,,,,,
(주)나인테크,267320,2017/12,,,,,
(주)나인테크,267320,2018/12,,,,,
(주)나인테크,267320,2019/12,,,,,
(주)나인테크,267320,2020/12,,,,,
(주)나인테크,267320,2021/12,,,,,
(주)남선알미늄,008350,2011/12,259574975,-2094649,,546000,11.64
(주)남선알미늄,008350,2012/12,,,,,
(주)남선알미늄,008350,2013/12,,,,,
(주)남선알미늄,008350,2014/12,,,,,
(주)남선알미늄,008350,2015/12,,,,,
(주)남선알미늄,008350,2016/12,,,,,
(주)남선알미늄,008350,2017/12,,,,,
(주)남선알미늄,008350,2018/12,303023071,24209488,,10000000,0
(주)남선알미늄,008350,2019/12,295529661,27655489,,11125000,-6.63
(주)남선알미늄,008350,2020/12,295152804,-9033686,,8625000,-17.34
(주)남선알미늄,008350,2021/12,355238355,12056159,,7390000,-14.2
(주)남성,004270,2011/12,222934371,3187221,839000,2092300,-14.28
(주)남성,004270,2012/12,221414593,-5724650,524000,0,2.82
(주)남성,004270,2013/12,200078722,16382719,371596,0,7.43
(주)남성,004270,2014/12,195514519,-6987144,374096,0,-5.49
(주)남성,004270,2015/12,201740627,-8126763,157251,0,9.85
(주)남성,004270,2016/12,204535206,6856473,199615,0,10.36
(주)남성,004270,2017/12,203435953,6739380,320052,0,9.87
(주)남성,004270,2018/12,205083689,979658,314768,1166667,-9.5
(주)남성,004270,2019/12,204791617,-7902325,412560,13000000,-12.37
(주)남성,004270,2020/12,193273608,1738863,630084,121345,26.84
(주)남성,004270,2021/12,288756910,-2012884,783062,11500000,10.58
(주)내츄럴엔도텍,168330,2013/12,,,,,
(주)내츄럴엔도텍,168330,2014/12,,,,,
(주)내츄럴엔도텍,168330,2015/12,69432771,-7349974,,1650000,0
(주)내츄럴엔도텍,168330,2016/12,85875253,-18281888,,1160000,-85.27
(주)내츄럴엔도텍,168330,2017/12,85682820,-7515273,,1160000,40.92
(주)내츄럴엔도텍,168330,2018/12,61165965,-8151755,,1160000,-3.36
(주)내츄럴엔도텍,168330,2019/12,48783961,-5927644,,1160000,-26.3
(주)내츄럴엔도텍,168330,2020/12,50798509,-2480802,,0,101.31
(주)내츄럴엔도텍,168330,2021/12,50744678,-3893050,,0,0
(주)네오리진,094860,2011/12,50506702,22157,,1416665,64.26
(주)네오리진,094860,2012/12,,,,,
(주)네오리진,094860,2013/12,,,,,
(주)네오리진,094860,2014/12,,,,,
(주)네오리진,094860,2015/12,,,,,
(주)네오리진,094860,2016/12,,,,,
(주)네오리진,094860,2017/12,17683620,-146395,,0,0
(주)네오리진,094860,2018/12,,,,,
(주)네오리진,094860,2019/12,,,,,
(주)네오리진,094860,2020/12,,,,,
(주)네오리진,094860,2021/12,52473617,-1950019,,0,0
(주)네오셈,253590,2018/12,,,,,
(주)네오셈,253590,2019/12,64170222,-4882276,367801,11423740,0
(주)네오셈,253590,2020/12,64005716,13844629,724958,5576620,78.65
(주)네오셈,253590,2021/12,88840717,-4574133,545248,4729500,-23.57
(주)네오오토,212560,2015/12,,,,,
(주)네오오토,212560,2016/12,,,787489,,
(주)네오오토,212560,2017/12,,,629965,,
(주)네오오토,212560,2018/12,,,472473,,
(주)네오오토,212560,2019/12,,,393728,,
(주)네오오토,212560,2020/12,,,393728,,
(주)네오오토,212560,2021/12,,,551219,,
(주)네오위즈,095660,2011/12,626224593,-1709889,,72780600,55.09
(주)네오위즈,095660,2012/12,625813964,95312374,,54050856,1.02
(주)네오위즈,095660,2013/12,506848572,95352925,,20105530,-34.35
(주)네오위즈,095660,2014/12,423334499,34355291,,350000,-54.61
(주)네오위즈,095660,2015/12,374371339,15583797,,0,-5.45
(주)네오위즈,095660,2016/12,317438639,30442632,,0,0.51
(주)네오위즈,095660,2017/12,304359379,9081552,,0,-8.9
