회사명,거래소코드,회계년도,외국인_주식분포비율
와이엠티(주),251370,2013/12,
와이엠티(주),251370,2014/12,
와이엠티(주),251370,2015/12,
와이엠티(주),251370,2016/12,
와이엠티(주),251370,2017/12,9.24
와이엠티(주),251370,2018/12,3.31
와이엠티(주),251370,2019/12,3.3
와이엠티(주),251370,2020/12,1.64
와이엠티(주),251370,2021/12,5.21
와토스코리아(주),079000,2011/12,3.74
와토스코리아(주),079000,2012/12,0.04
와토스코리아(주),079000,2013/12,0.01
와토스코리아(주),079000,2014/12,0.33
와토스코리아(주),079000,2015/12,1.57
와토스코리아(주),079000,2016/12,0.69
와토스코리아(주),079000,2017/12,0.52
와토스코리아(주),079000,2018/12,0.48
와토스코리아(주),079000,2019/12,0.46
와토스코리아(주),079000,2020/12,0.98
와토스코리아(주),079000,2021/12,2.23
완리인터내셔널홀딩스,900180,2011/12,63.65
완리인터내셔널홀딩스,900180,2012/12,62.11
완리인터내셔널홀딩스,900180,2013/12,
완리인터내셔널홀딩스,900180,2014/12,
완리인터내셔널홀딩스,900180,2015/12,61.77
완리인터내셔널홀딩스,900180,2016/12,34.54
완리인터내셔널홀딩스,900180,2017/12,
우경(주),025920,2011/12,1.63
우경(주),025920,2012/12,
우리바이오(주),082850,2011/12,0.56
우리바이오(주),082850,2012/12,1.64
우리바이오(주),082850,2013/12,4.8
우리바이오(주),082850,2014/12,1.84
우리바이오(주),082850,2015/12,1.66
우리바이오(주),082850,2016/12,1.6
우리바이오(주),082850,2017/12,0.71
우리바이오(주),082850,2018/12,0.62
우리바이오(주),082850,2019/12,1.86
우리바이오(주),082850,2020/12,1.23
우리바이오(주),082850,2021/12,1.06
우리산업(주),215360,2015/12,14.27
우리산업(주),215360,2016/12,11.99
우리산업(주),215360,2017/12,9.63
우리산업(주),215360,2018/12,8.39
우리산업(주),215360,2019/12,8.65
우리산업(주),215360,2020/12,6.59
우리산업(주),215360,2021/12,1.83
우리산업홀딩스(주),072470,2011/12,0.18
우리산업홀딩스(주),072470,2012/12,0.32
우리산업홀딩스(주),072470,2013/12,5.38
우리산업홀딩스(주),072470,2014/12,10.54
우리산업홀딩스(주),072470,2015/12,2.9
우리산업홀딩스(주),072470,2016/12,0.74
우리산업홀딩스(주),072470,2017/12,0.39
우리산업홀딩스(주),072470,2018/12,0.67
우리산업홀딩스(주),072470,2019/12,0.89
우리산업홀딩스(주),072470,2020/12,0.55
우리산업홀딩스(주),072470,2021/12,3.12
우리손에프앤지농업회사법인(주),073560,2011/12,
우리손에프앤지농업회사법인(주),073560,2012/12,
우리손에프앤지농업회사법인(주),073560,2013/12,
우리손에프앤지농업회사법인(주),073560,2014/12,
우리손에프앤지농업회사법인(주),073560,2015/12,
우리손에프앤지농업회사법인(주),073560,2016/12,0.59
우리손에프앤지농업회사법인(주),073560,2017/12,1.2
우리손에프앤지농업회사법인(주),073560,2018/12,1.98
우리손에프앤지농업회사법인(주),073560,2019/12,4.58
우리손에프앤지농업회사법인(주),073560,2020/12,1.17
우리손에프앤지농업회사법인(주),073560,2021/12,2.15
우리엔터프라이즈(주),037400,2011/12,0.16
우리엔터프라이즈(주),037400,2012/12,0.29
우리엔터프라이즈(주),037400,2013/12,0.06
우리엔터프라이즈(주),037400,2014/12,0.66
우리엔터프라이즈(주),037400,2015/12,1.97
우리엔터프라이즈(주),037400,2016/12,0.62
우리엔터프라이즈(주),037400,2017/12,0.46
우리엔터프라이즈(주),037400,2018/12,0.69
우리엔터프라이즈(주),037400,2019/12,0.94
우리엔터프라이즈(주),037400,2020/12,2.01
우리엔터프라이즈(주),037400,2021/12,3.25
우리이앤엘(주),153490,2011/12,
우리이앤엘(주),153490,2012/12,
우리이앤엘(주),153490,2013/12,0.02
우리이앤엘(주),153490,2014/12,0.64
우리이앤엘(주),153490,2015/12,0.37
우리이앤엘(주),153490,2016/12,1.94
우리이앤엘(주),153490,2017/12,0.71
우리이앤엘(주),153490,2018/12,0.45
우리이앤엘(주),153490,2019/12,0.38
우리이앤엘(주),153490,2020/12,1.93
우리이앤엘(주),153490,2021/12,1.88
우림피티에스(주),101170,2011/12,0.36
우림피티에스(주),101170,2012/12,0.27
우림피티에스(주),101170,2013/12,4.4
우림피티에스(주),101170,2014/12,3.04
우림피티에스(주),101170,2015/12,2.99
우림피티에스(주),101170,2016/12,0.78
우림피티에스(주),101170,2017/12,1.34
우림피티에스(주),101170,2018/12,2.24
우림피티에스(주),101170,2019/12,1.16
우림피티에스(주),101170,2020/12,2.33
우림피티에스(주),101170,2021/12,1.68
우수AMS(주),066590,2011/12,0
우수AMS(주),066590,2012/12,0.85
우수AMS(주),066590,2013/12,0.39
우수AMS(주),066590,2014/12,0.74
우수AMS(주),066590,2015/12,0.43
우수AMS(주),066590,2016/12,0.81
우수AMS(주),066590,2017/12,0.96
우수AMS(주),066590,2018/12,3.36
우수AMS(주),066590,2019/12,3.34
우수AMS(주),066590,2020/12,1.19
우수AMS(주),066590,2021/12,1.08
우양에이치씨(주),101970,2011/12,0
우양에이치씨(주),101970,2012/12,0.2
우양에이치씨(주),101970,2013/12,0.36
우원개발(주),046940,2011/12,0
우원개발(주),046940,2012/12,0
우원개발(주),046940,2013/12,0
우원개발(주),046940,2014/12,0.02
우원개발(주),046940,2015/12,1.44
우원개발(주),046940,2016/12,2.66
우원개발(주),046940,2017/12,0.02
우원개발(주),046940,2018/12,3.68
우원개발(주),046940,2019/12,1.64
우원개발(주),046940,2020/12,1.24
우원개발(주),046940,2021/12,1.95
우진비앤지(주),018620,2011/12,0.62
우진비앤지(주),018620,2012/12,0.63
우진비앤지(주),018620,2013/12,0.45
우진비앤지(주),018620,2014/12,1.02
우진비앤지(주),018620,2015/12,3.38
우진비앤지(주),018620,2016/12,2.85
우진비앤지(주),018620,2017/12,2.08
우진비앤지(주),018620,2018/12,3.88
우진비앤지(주),018620,2019/12,4.91
우진비앤지(주),018620,2020/12,1.94
우진비앤지(주),018620,2021/12,2.86
울트라건설(주),004320,2011/12,45.98
울트라건설(주),004320,2012/12,45.89
울트라건설(주),004320,2013/12,46.63
웅진에너지(주),103130,2011/12,9.3
웅진에너지(주),103130,2012/12,5.63
웅진에너지(주),103130,2013/12,4.19
웅진에너지(주),103130,2014/12,3.36
웅진에너지(주),103130,2015/12,4.13
웅진에너지(주),103130,2016/12,2.27
웅진에너지(주),103130,2017/12,1.66
웅진에너지(주),103130,2018/12,4.74
웅진에너지(주),103130,2019/12,
원텍(주),216280,2012/12,
원텍(주),216280,2013/12,
원텍(주),216280,2014/12,
원텍(주),216280,2015/12,
원텍(주),216280,2016/12,
원텍(주),216280,2017/12,
원텍(주),216280,2018/12,
원텍(주),216280,2019/12,
원텍(주),336570,2019/12,0
원텍(주),336570,2020/12,0
원텍(주),216280,2021/12,
원텍(주),336570,2021/12,0.08
원풍물산(주),008290,2011/12,0.04
원풍물산(주),008290,2012/12,6.71
원풍물산(주),008290,2013/12,3.59
원풍물산(주),008290,2014/12,3.68
원풍물산(주),008290,2015/12,2.62
원풍물산(주),008290,2016/12,2.63
원풍물산(주),008290,2017/12,2.57
원풍물산(주),008290,2018/12,2.89
원풍물산(주),008290,2019/12,2.75
원풍물산(주),008290,2020/12,2.71
원풍물산(주),008290,2021/12,3.03
웨이포트유한공사,900130,2011/12,75.16
웨이포트유한공사,900130,2012/12,75.05
웨이포트유한공사,900130,2013/12,
웨이포트유한공사,900130,2014/12,
웨이포트유한공사,900130,2015/12,71.61
웨이포트유한공사,900130,2016/12,71.33
웰바이오텍(주),010600,2011/12,0.16
웰바이오텍(주),010600,2012/12,0.46
웰바이오텍(주),010600,2013/12,0.57
웰바이오텍(주),010600,2014/12,0.65
웰바이오텍(주),010600,2015/12,1.4
웰바이오텍(주),010600,2016/12,2.65
웰바이오텍(주),010600,2017/12,2.59
웰바이오텍(주),010600,2018/12,0.71
웰바이오텍(주),010600,2019/12,0.27
웰바이오텍(주),010600,2020/12,0.38
웰바이오텍(주),010600,2021/12,0.37
웹케시(주),053580,2011/12,
웹케시(주),053580,2012/12,
웹케시(주),053580,2013/12,
웹케시(주),053580,2014/12,
웹케시(주),053580,2015/12,
웹케시(주),053580,2016/12,
웹케시(주),053580,2017/12,
웹케시(주),053580,2018/12,
웹케시(주),053580,2019/12,2.98
웹케시(주),053580,2020/12,22.23
웹케시(주),053580,2021/12,22.83
위더스제약(주),330350,2011/06,
위더스제약(주),330350,2012/06,
위더스제약(주),330350,2013/06,
위더스제약(주),330350,2014/06,
위더스제약(주),330350,2015/06,
위더스제약(주),330350,2016/06,
위더스제약(주),330350,2017/06,
위더스제약(주),330350,2018/06,
위더스제약(주),330350,2019/06,
위더스제약(주),330350,2020/06,
위더스제약(주),330350,2021/12,0.97
위즈코프(주),038620,2011/12,0
위즈코프(주),038620,2012/12,0.32
위즈코프(주),038620,2013/12,0.02
위즈코프(주),038620,2014/12,0.02
위즈코프(주),038620,2015/12,0.53
위즈코프(주),038620,2016/12,0.51
위즈코프(주),038620,2017/12,1.16
위즈코프(주),038620,2018/12,3.75
위즈코프(주),038620,2019/12,4.69
위즈코프(주),038620,2020/12,3.42
위즈코프(주),038620,2021/12,2.38
윈텍(주),320000,2019/12,0
윈텍(주),320000,2020/12,0.18
윈텍(주),320000,2021/12,0.09
윙입푸드홀딩스,900340,2018/12,0.01
윙입푸드홀딩스,900340,2019/12,0.28
윙입푸드홀딩스,900340,2020/12,0
윙입푸드홀딩스,900340,2021/12,0
유네코(주),064510,2011/12,
유네코(주),064510,2012/12,
유네코(주),064510,2013/12,
유네코(주),064510,2014/12,
유네코(주),064510,2015/12,
유네코(주),064510,2016/12,
유네코(주),064510,2017/12,
유네코(주),064510,2018/12,0.11
유네코(주),064510,2019/12,0.64
유네코(주),064510,2020/12,
유네코(주),064510,2021/12,2.19
유니셈(주),036200,2011/12,0
유니셈(주),036200,2012/12,0
유니셈(주),036200,2013/12,0.68
유니셈(주),036200,2014/12,0.58
유니셈(주),036200,2015/12,1.9
유니셈(주),036200,2016/12,0.79
유니셈(주),036200,2017/12,5.05
유니셈(주),036200,2018/12,9.41
유니셈(주),036200,2019/12,8.83
유니셈(주),036200,2020/12,7.17
유니셈(주),036200,2021/12,4.73
유니슨(주),018000,2011/12,1.35
유니슨(주),018000,2012/12,39.3
유니슨(주),018000,2013/12,38.09
유니슨(주),018000,2014/12,37.75
유니슨(주),018000,2015/12,27.15
유니슨(주),018000,2016/12,24.09
유니슨(주),018000,2017/12,22.61
유니슨(주),018000,2018/12,19.09
유니슨(주),018000,2019/12,17.17
유니슨(주),018000,2020/12,3.37
유니슨(주),018000,2021/12,4.7
유니온머티리얼(주),047400,2011/12,0
유니온머티리얼(주),047400,2012/12,0
유니온머티리얼(주),047400,2013/12,0
유니온머티리얼(주),047400,2014/12,0.32
유니온머티리얼(주),047400,2015/12,0.38
유니온머티리얼(주),047400,2016/12,0.75
유니온머티리얼(주),047400,2017/12,1.34
유니온머티리얼(주),047400,2018/12,1.24
유니온머티리얼(주),047400,2019/12,1
유니온머티리얼(주),047400,2020/12,0.03
유니온머티리얼(주),047400,2021/12,0.15
유니온스틸(주),003640,2011/12,6.65
유니온스틸(주),003640,2012/12,6.16
유니온스틸(주),003640,2013/12,6.11
유니퀘스트(주),077500,2011/12,59.04
유니퀘스트(주),077500,2012/12,58.26
유니퀘스트(주),077500,2013/12,57.75
유니퀘스트(주),077500,2014/12,49.8
유니퀘스트(주),077500,2015/12,55.27
유니퀘스트(주),077500,2016/12,58.1
유니퀘스트(주),077500,2017/12,55.72
유니퀘스트(주),077500,2018/12,48.9
유니퀘스트(주),077500,2019/12,47.94
유니퀘스트(주),077500,2020/12,47.8
유니퀘스트(주),077500,2021/12,45.43
유비벨록스(주),089850,2011/12,1.79
유비벨록스(주),089850,2012/12,0.43
유비벨록스(주),089850,2013/12,0.71
유비벨록스(주),089850,2014/12,0.51
유비벨록스(주),089850,2015/12,1.58
유비벨록스(주),089850,2016/12,1.83
유비벨록스(주),089850,2017/12,1.21
유비벨록스(주),089850,2018/12,2.3
유비벨록스(주),089850,2019/12,3.09
유비벨록스(주),089850,2020/12,3.07
유비벨록스(주),089850,2021/12,3.92
유성기업(주),002920,2011/12,5.9
유성기업(주),002920,2012/12,6.67
유성기업(주),002920,2013/12,13
유성기업(주),002920,2014/12,18.25
유성기업(주),002920,2015/12,16.67
유성기업(주),002920,2016/12,18.45
유성기업(주),002920,2017/12,18.43
유성기업(주),002920,2018/12,18.48
유성기업(주),002920,2019/12,17.99
유성기업(주),002920,2020/12,15.98
유성기업(주),002920,2021/12,12.99
유아이엘(주),049520,2011/12,1.16
유아이엘(주),049520,2012/12,0
유아이엘(주),049520,2013/12,2.43
유아이엘(주),049520,2014/12,6.51
유아이엘(주),049520,2015/12,13.03
유아이엘(주),049520,2016/12,11.34
유아이엘(주),049520,2017/12,11.59
유아이엘(주),049520,2018/12,8.74
유아이엘(주),049520,2019/12,8.71
유아이엘(주),049520,2020/12,8.06
유아이엘(주),049520,2021/12,4.89
유엔젤(주),072130,2011/12,10.55
유엔젤(주),072130,2012/12,7.17
유엔젤(주),072130,2013/12,6.94
유엔젤(주),072130,2014/12,7.52
유엔젤(주),072130,2015/12,2.55
유엔젤(주),072130,2016/12,0.93
유엔젤(주),072130,2017/12,0.38
유엔젤(주),072130,2018/12,1.07
유엔젤(주),072130,2019/12,1.43
유엔젤(주),072130,2020/12,1.54
유엔젤(주),072130,2021/12,3.33
유일에너테크(주),340930,2019/12,
유일에너테크(주),340930,2020/12,
유일에너테크(주),340930,2021/12,0.62
유진기업(주),023410,2011/12,3.06
유진기업(주),023410,2012/12,2.74
유진기업(주),023410,2013/12,3.21
유진기업(주),023410,2014/12,5.17
유진기업(주),023410,2015/12,4.58
유진기업(주),023410,2016/12,5.68
유진기업(주),023410,2017/12,6.62
유진기업(주),023410,2018/12,7.89
유진기업(주),023410,2019/12,10.44
유진기업(주),023410,2020/12,8.68
유진기업(주),023410,2021/12,3.85
율촌화학(주),008730,2011/12,3.78
율촌화학(주),008730,2012/12,3.84
율촌화학(주),008730,2013/12,5.16
율촌화학(주),008730,2014/12,5.07
율촌화학(주),008730,2015/12,4.06
율촌화학(주),008730,2016/12,5.71
율촌화학(주),008730,2017/12,6.81
율촌화학(주),008730,2018/12,6.93
율촌화학(주),008730,2019/12,4.61
율촌화학(주),008730,2020/12,7.74
율촌화학(주),008730,2021/12,5.71
이건산업(주),008250,2011/12,0.51
이건산업(주),008250,2012/12,0.22
이건산업(주),008250,2013/12,2.31
이건산업(주),008250,2014/12,1.2
이건산업(주),008250,2015/12,2.81
이건산업(주),008250,2016/12,3.23
이건산업(주),008250,2017/12,3.51
이건산업(주),008250,2018/12,8.98
이건산업(주),008250,2019/12,7.78
이건산업(주),008250,2020/12,4.44
이건산업(주),008250,2021/12,5.54
이구산업(주),025820,2011/12,0.3
이구산업(주),025820,2012/12,0.05
이구산업(주),025820,2013/12,0.08
이구산업(주),025820,2014/12,0.1
이구산업(주),025820,2015/12,0.37
이구산업(주),025820,2016/12,0.63
이구산업(주),025820,2017/12,2.47
이구산업(주),025820,2018/12,3.06
이구산업(주),025820,2019/12,2.14
이구산업(주),025820,2020/12,3.09
이구산업(주),025820,2021/12,0.83
이노뎁(주),303530,2016/12,
이노뎁(주),303530,2017/12,
이노뎁(주),303530,2018/12,
이노뎁(주),303530,2019/12,
이노뎁(주),303530,2020/12,
이노뎁(주),303530,2021/12,0.87
이노시스(주),056090,2011/12,
이노시스(주),056090,2012/12,
이노시스(주),056090,2013/12,
이노시스(주),056090,2014/12,
이노시스(주),056090,2015/12,2.04
이노시스(주),056090,2016/12,0.6
이노시스(주),056090,2017/12,2.34
이노시스(주),056090,2018/12,2.76
이노시스(주),056090,2019/12,2.26
이노시스(주),056090,2020/12,1.63
이노시스(주),056090,2021/12,2.44
이니텍(주),053350,2011/12,14.35
이니텍(주),053350,2012/12,11.65
이니텍(주),053350,2013/12,1.18
이니텍(주),053350,2014/12,2.1
이니텍(주),053350,2015/12,7.8
이니텍(주),053350,2016/12,2.12
이니텍(주),053350,2017/12,2.13
이니텍(주),053350,2018/12,3.36
이니텍(주),053350,2019/12,2.93
이니텍(주),053350,2020/12,1.61
이니텍(주),053350,2021/12,2.85
이디디컴퍼니(주),052650,2011/12,0.06
이디디컴퍼니(주),052650,2012/12,
이삭엔지니어링(주),351330,2015/12,
이삭엔지니어링(주),351330,2016/12,
이삭엔지니어링(주),351330,2017/12,
이삭엔지니어링(주),351330,2018/12,
이삭엔지니어링(주),351330,2019/12,
이삭엔지니어링(주),351330,2020/12,
이삭엔지니어링(주),351330,2021/12,0.65
이스트아시아홀딩스인베스트먼트리미티드,900110,2011/12,72.79
이스트아시아홀딩스인베스트먼트리미티드,900110,2012/12,67.1
이스트아시아홀딩스인베스트먼트리미티드,900110,2013/12,
이스트아시아홀딩스인베스트먼트리미티드,900110,2014/12,
이스트아시아홀딩스인베스트먼트리미티드,900110,2015/12,9.68
이스트아시아홀딩스인베스트먼트리미티드,900110,2016/12,2.41
이스트아시아홀딩스인베스트먼트리미티드,900110,2017/12,
이스트아시아홀딩스인베스트먼트리미티드,900110,2018/12,
이스트아시아홀딩스인베스트먼트리미티드,900110,2019/12,0
이스트아시아홀딩스인베스트먼트리미티드,900110,2020/12,
이스트아시아홀딩스인베스트먼트리미티드,900110,2021/12,0
이에스산업(주),241510,2014/12,
이에스산업(주),241510,2015/12,
이에스산업(주),241510,2016/12,
이에스산업(주),241510,2017/12,
이에스산업(주),241510,2018/12,
이에스산업(주),241510,2019/12,
이엘케이(주),094190,2011/12,3.28
이엘케이(주),094190,2012/12,5.03
이엘케이(주),094190,2013/12,3.53
이엘케이(주),094190,2014/12,2.85
이엘케이(주),094190,2015/12,3.14
이엘케이(주),094190,2016/12,1.62
이엘케이(주),094190,2017/12,1.49
이엘케이(주),094190,2018/12,1.43
이엠코리아(주),095190,2011/12,0.54
이엠코리아(주),095190,2012/12,0.35
이엠코리아(주),095190,2013/12,1.65
이엠코리아(주),095190,2014/12,0.42
이엠코리아(주),095190,2015/12,0.56
이엠코리아(주),095190,2016/12,0.86
이엠코리아(주),095190,2017/12,0.58
이엠코리아(주),095190,2018/12,1.86
이엠코리아(주),095190,2019/12,3.55
이엠코리아(주),095190,2020/12,0.94
이엠코리아(주),095190,2021/12,0.67
이연제약(주),102460,2011/12,4.37
이연제약(주),102460,2012/12,5.07
이연제약(주),102460,2013/12,3.49
이연제약(주),102460,2014/12,3.98
이연제약(주),102460,2015/12,1.91
이연제약(주),102460,2016/12,4.77
이연제약(주),102460,2017/12,6.18
이연제약(주),102460,2018/12,6.38
이연제약(주),102460,2019/12,2.16
이연제약(주),102460,2020/12,0.92
이연제약(주),102460,2021/12,1.33
이오플로우(주),294090,2016/12,
이오플로우(주),294090,2017/12,
이오플로우(주),294090,2018/12,
이오플로우(주),294090,2019/12,
이오플로우(주),294090,2020/12,7.35
이오플로우(주),294090,2021/12,11.22
이원다이애그노믹스(주),245620,2016/12,
이원다이애그노믹스(주),245620,2017/12,
이원다이애그노믹스(주),245620,2018/12,0.6
이원다이애그노믹스(주),245620,2019/12,7
이원다이애그노믹스(주),245620,2020/12,7.21
이원다이애그노믹스(주),245620,2021/12,8.18
이원컴포텍(주),088290,2011/12,0.54
이원컴포텍(주),088290,2012/12,0.49
이원컴포텍(주),088290,2013/12,0.41
이원컴포텍(주),088290,2014/12,0
이원컴포텍(주),088290,2015/12,0.91
이원컴포텍(주),088290,2016/12,0.4
이원컴포텍(주),088290,2017/12,0.42
이원컴포텍(주),088290,2018/12,0.75
이원컴포텍(주),088290,2019/12,0.29
이원컴포텍(주),088290,2020/12,16.12
이원컴포텍(주),088290,2021/12,21.71
이지케어텍(주),099750,2011/03,
이지케어텍(주),099750,2012/03,
이지케어텍(주),099750,2013/03,
이지케어텍(주),099750,2014/03,
이지케어텍(주),099750,2015/03,
이지케어텍(주),099750,2016/03,
이지케어텍(주),099750,2017/03,
이지케어텍(주),099750,2018/03,
이지케어텍(주),099750,2019/03,0
이지케어텍(주),099750,2020/03,0.54
이지케어텍(주),099750,2021/03,0.25
이트론(주),096040,2011/12,0
이트론(주),096040,2012/12,0.09
이트론(주),096040,2013/12,0.04
이트론(주),096040,2014/12,0.06
이트론(주),096040,2015/12,0.2
이트론(주),096040,2016/12,0.19
이트론(주),096040,2017/12,0.88
이트론(주),096040,2018/12,2.02
이트론(주),096040,2019/12,0.42
이트론(주),096040,2020/12,1.46
이트론(주),096040,2021/12,1.34
이화공영(주),001840,2011/12,0.11
이화공영(주),001840,2012/12,0.04
이화공영(주),001840,2013/12,1.43
이화공영(주),001840,2014/12,0.8
이화공영(주),001840,2015/12,0.87
이화공영(주),001840,2016/12,1.77
이화공영(주),001840,2017/12,0.86
이화공영(주),001840,2018/12,3.32
이화공영(주),001840,2019/12,3.2
이화공영(주),001840,2020/12,1.12
이화공영(주),001840,2021/12,1.52
이화산업(주),000760,2011/03,0.03
이화산업(주),000760,2012/03,0.01
이화산업(주),000760,2013/03,0.01
이화산업(주),000760,2014/03,0.01
이화산업(주),000760,2015/03,0.04
이화산업(주),000760,2016/03,0.14
이화산업(주),000760,2017/12,0.01
이화산업(주),000760,2018/12,0.02
이화산업(주),000760,2019/12,0.02
이화산업(주),000760,2020/12,0.21
이화산업(주),000760,2021/12,0.25
이화전기공업(주),024810,2011/12,0.42
이화전기공업(주),024810,2012/12,0.14
이화전기공업(주),024810,2013/12,0.3
이화전기공업(주),024810,2014/12,0.22
이화전기공업(주),024810,2015/12,0.49
이화전기공업(주),024810,2016/12,0.53
이화전기공업(주),024810,2017/12,1.46
이화전기공업(주),024810,2018/12,2.52
이화전기공업(주),024810,2019/12,2.15
이화전기공업(주),024810,2020/12,1.46
이화전기공업(주),024810,2021/12,2
인바이오(주),352940,2011/12,
인바이오(주),352940,2012/12,
인바이오(주),352940,2013/12,
인바이오(주),352940,2014/12,
인바이오(주),352940,2015/12,
인바이오(주),352940,2016/12,
인바이오(주),352940,2017/12,
인바이오(주),352940,2018/12,
인바이오(주),352940,2019/12,
인바이오(주),352940,2020/12,0.06
인바이오(주),352940,2021/12,0.86
인베니아(주),079950,2011/12,0.66
인베니아(주),079950,2012/12,0.67
인베니아(주),079950,2013/12,0.05
인베니아(주),079950,2014/12,0.1
인베니아(주),079950,2015/12,0.28
인베니아(주),079950,2016/12,4.34
인베니아(주),079950,2017/12,0.91
인베니아(주),079950,2018/12,1.22
인베니아(주),079950,2019/12,1.55
인베니아(주),079950,2020/12,3.55
인베니아(주),079950,2021/12,2.5
인선이엔티(주),060150,2011/12,22.92
인선이엔티(주),060150,2012/12,18.26
인선이엔티(주),060150,2013/12,0
인선이엔티(주),060150,2014/12,0
인선이엔티(주),060150,2015/12,1.52
인선이엔티(주),060150,2016/12,2.78
인선이엔티(주),060150,2017/12,3.62
인선이엔티(주),060150,2018/12,5.48
인선이엔티(주),060150,2019/12,5.74
인선이엔티(주),060150,2020/12,3.48
인선이엔티(주),060150,2021/12,4.38
인지컨트롤스(주),023800,2011/12,13.21
인지컨트롤스(주),023800,2012/12,15.13
인지컨트롤스(주),023800,2013/12,15.12
인지컨트롤스(주),023800,2014/12,14.98
인지컨트롤스(주),023800,2015/12,14.5
인지컨트롤스(주),023800,2016/12,14.27
인지컨트롤스(주),023800,2017/12,14.53
인지컨트롤스(주),023800,2018/12,15.17
인지컨트롤스(주),023800,2019/12,8.26
인지컨트롤스(주),023800,2020/12,4.11
인지컨트롤스(주),023800,2021/12,2.12
인천도시가스(주),034590,2011/12,0.01
인천도시가스(주),034590,2012/12,0
인천도시가스(주),034590,2013/12,0.03
인천도시가스(주),034590,2014/12,0.24
인천도시가스(주),034590,2015/12,0.23
인천도시가스(주),034590,2016/12,0.17
인천도시가스(주),034590,2017/12,0.77
인천도시가스(주),034590,2018/12,1.2
인천도시가스(주),034590,2019/12,1.33
인천도시가스(주),034590,2020/12,1.3
인천도시가스(주),034590,2021/12,2.08
인카금융서비스(주),211050,2013/12,
인카금융서비스(주),211050,2014/12,
인카금융서비스(주),211050,2015/12,
인카금융서비스(주),211050,2016/12,
인카금융서비스(주),211050,2017/12,
인카금융서비스(주),211050,2018/12,
인카금융서비스(주),211050,2019/12,
인카금융서비스(주),211050,2020/12,
인카금융서비스(주),211050,2021/12,0
인크로스(주),216050,2011/12,
인크로스(주),216050,2012/12,
인크로스(주),216050,2013/12,
인크로스(주),216050,2014/12,
인크로스(주),216050,2015/12,
인크로스(주),216050,2016/12,0.56
인크로스(주),216050,2017/12,7.84
인크로스(주),216050,2018/12,7.09
인크로스(주),216050,2019/12,8.45
인크로스(주),216050,2020/12,18.88
인크로스(주),216050,2021/12,15.78
인탑스(주),049070,2011/12,22.92
인탑스(주),049070,2012/12,30.81
인탑스(주),049070,2013/12,35.24
인탑스(주),049070,2014/12,36.21
인탑스(주),049070,2015/12,32.16
인탑스(주),049070,2016/12,35.24
인탑스(주),049070,2017/12,30.03
인탑스(주),049070,2018/12,29.29
인탑스(주),049070,2019/12,34.68
인탑스(주),049070,2020/12,36.17
인탑스(주),049070,2021/12,18.26
인터지스(주),129260,2011/12,2.74
인터지스(주),129260,2012/12,0.9
인터지스(주),129260,2013/12,0.61
인터지스(주),129260,2014/12,2.21
인터지스(주),129260,2015/12,0.85
인터지스(주),129260,2016/12,0.88
인터지스(주),129260,2017/12,1.47
인터지스(주),129260,2018/12,1.28
인터지스(주),129260,2019/12,1.94
인터지스(주),129260,2020/12,1.87
인터지스(주),129260,2021/12,1.4
인포뱅크(주),039290,2011/12,1.71
인포뱅크(주),039290,2012/12,0.21
인포뱅크(주),039290,2013/12,0.17
인포뱅크(주),039290,2014/12,0.15
인포뱅크(주),039290,2015/12,0.26
인포뱅크(주),039290,2016/12,0.35
인포뱅크(주),039290,2017/12,0.51
인포뱅크(주),039290,2018/12,1.94
인포뱅크(주),039290,2019/12,1.81
인포뱅크(주),039290,2020/12,0.19
인포뱅크(주),039290,2021/12,0.8
인화정공(주),101930,2011/12,0
인화정공(주),101930,2012/12,0.07
인화정공(주),101930,2013/12,0.71
인화정공(주),101930,2014/12,0.08
인화정공(주),101930,2015/12,0.44
인화정공(주),101930,2016/12,0.01
인화정공(주),101930,2017/12,0.1
인화정공(주),101930,2018/12,0.72
인화정공(주),101930,2019/12,0.19
인화정공(주),101930,2020/12,0.58
인화정공(주),101930,2021/12,3.63
일동제약(주),249420,2016/12,3.08
일동제약(주),249420,2017/12,6.19
일동제약(주),249420,2018/12,8.67
일동제약(주),249420,2019/12,7.4
일동제약(주),249420,2020/12,5.98
일동제약(주),249420,2021/12,3.52
일동홀딩스(주),000230,2011/12,13.42
일동홀딩스(주),000230,2012/12,13.32
일동홀딩스(주),000230,2013/12,12.32
일동홀딩스(주),000230,2014/12,12.96
일동홀딩스(주),000230,2015/12,11.58
일동홀딩스(주),000230,2016/12,12.66
일동홀딩스(주),000230,2017/12,2.76
일동홀딩스(주),000230,2018/12,1.91
일동홀딩스(주),000230,2019/12,1.27
일동홀딩스(주),000230,2020/12,2.03
일동홀딩스(주),000230,2021/12,1.38
일성건설(주),013360,2011/12,66.99
일성건설(주),013360,2012/12,66.62
일성건설(주),013360,2013/12,62.3
일성건설(주),013360,2014/12,64.56
일성건설(주),013360,2015/12,63.75
일성건설(주),013360,2016/12,62.27
일성건설(주),013360,2017/12,65.48
일성건설(주),013360,2018/12,64.14
일성건설(주),013360,2019/12,65.13
일성건설(주),013360,2020/12,63.32
일성건설(주),013360,2021/12,65.09
일성신약(주),003120,2011/12,7.35
일성신약(주),003120,2012/12,9.63
일성신약(주),003120,2013/12,11.3
일성신약(주),003120,2014/12,12.56
일성신약(주),003120,2015/12,11.1
일성신약(주),003120,2016/12,11.28
