회사명,거래소코드,회계년도,[제조]   연구비,[제조]   경상개발비,[제조]매출액(영업수익)(*)
(주)까스텔바작,308100,2019/12,0,0,81068234
(주)까스텔바작,308100,2020/12,0,0,67130253
(주)까스텔바작,308100,2021/12,0,0,66813040
(주)나노,187790,2014/12,,,
(주)나노,187790,2015/12,0,326846,14881694
(주)나노,187790,2016/12,0,481911,18480121
(주)나노,187790,2017/12,0,348066,29944292
(주)나노,187790,2018/12,0,352308,34238747
(주)나노,187790,2019/12,0,197983,38421023
(주)나노,187790,2020/12,0,391015,36339792
(주)나노,187790,2021/12,0,340891,35900951
(주)나노브릭,286750,2019/12,0,635023,7775408
(주)나노브릭,286750,2020/12,0,683635,8651931
(주)나노브릭,286750,2021/12,0,1114975,7004484
(주)나노신소재,121600,2011/12,0,1366730,33480756
(주)나노신소재,121600,2012/12,0,1659876,23644347
(주)나노신소재,121600,2013/12,0,2464553,26827489
(주)나노신소재,121600,2014/12,0,2223617,27926752
(주)나노신소재,121600,2015/12,0,2680262,43140425
(주)나노신소재,121600,2016/12,0,3319091,41111800
(주)나노신소재,121600,2017/12,0,3000390,45568866
(주)나노신소재,121600,2018/12,0,3596859,52249960
(주)나노신소재,121600,2019/12,0,4044050,48892961
(주)나노신소재,121600,2020/12,0,4340088,48524488
(주)나노신소재,121600,2021/12,0,5139477,61206111
(주)나노엔텍,039860,2011/12,0,2238917,13088091
(주)나노엔텍,039860,2012/12,0,780009,13561450
(주)나노엔텍,039860,2013/12,0,437705,19071599
(주)나노엔텍,039860,2014/12,0,739686,20255673
(주)나노엔텍,039860,2015/12,0,1192623,18652444
(주)나노엔텍,039860,2016/12,0,2111497,19928840
(주)나노엔텍,039860,2017/12,0,1375511,22133358
(주)나노엔텍,039860,2018/12,0,1240790,24871160
(주)나노엔텍,039860,2019/12,0,1519493,25099090
(주)나노엔텍,039860,2020/12,0,2454964,27440478
(주)나노엔텍,039860,2021/12,0,2963927,34234449
(주)나노트로닉스,010670,2011/12,0,1520280,16968670
(주)나노트로닉스,010670,2012/12,0,201774,19147210
(주)나무가,190510,2015/12,0,5460343,330071994
(주)나무가,190510,2016/12,0,6195100,189575941
(주)나무가,190510,2017/12,0,6295230,169353908
(주)나무가,190510,2018/12,0,4741472,199656907
(주)나무가,190510,2019/12,0,6702625,275379664
(주)나무가,190510,2020/12,0,7553100,388515152
(주)나무가,190510,2021/12,0,7239699,349340380
(주)나스미디어,089600,2013/12,0,0,24754414
(주)나스미디어,089600,2014/12,0,0,29855317
(주)나스미디어,089600,2015/12,0,0,45490455
(주)나스미디어,089600,2016/12,0,0,61749724
(주)나스미디어,089600,2017/12,0,0,84283178
(주)나스미디어,089600,2018/12,0,0,71877991
(주)나스미디어,089600,2019/12,0,0,78372579
(주)나스미디어,089600,2020/12,0,0,82057612
(주)나스미디어,089600,2021/12,0,0,88726132
(주)나이벡,138610,2011/12,0,2700,2702416
(주)나이벡,138610,2012/12,0,157281,3875799
(주)나이벡,138610,2013/12,0,88333,2271977
(주)나이벡,138610,2014/12,0,148915,4786118
(주)나이벡,138610,2015/12,0,113685,4173528
(주)나이벡,138610,2016/12,0,251727,4804232
(주)나이벡,138610,2017/12,0,640631,6302575
(주)나이벡,138610,2018/12,0,1204012,5207877
(주)나이벡,138610,2019/12,0,1683270,9287488
(주)나이벡,138610,2020/12,0,1535384,6357111
(주)나이벡,138610,2021/12,0,3333224,13625371
(주)나이스디앤비,130580,2011/12,0,0,17447086
(주)나이스디앤비,130580,2012/12,0,0,19285428
(주)나이스디앤비,130580,2013/12,0,0,19592150
(주)나이스디앤비,130580,2014/12,0,0,21139275
(주)나이스디앤비,130580,2015/12,0,0,23685546
(주)나이스디앤비,130580,2016/12,0,0,24018056
(주)나이스디앤비,130580,2017/12,0,0,32327045
(주)나이스디앤비,130580,2018/12,0,0,42167015
(주)나이스디앤비,130580,2019/12,0,0,50280560
(주)나이스디앤비,130580,2020/12,0,0,60300993
(주)나이스디앤비,130580,2021/12,0,0,64716547
(주)나이스홀딩스,034310,2011/12,0,0,27906675
(주)나이스홀딩스,034310,2012/12,0,0,32479387
(주)나이스홀딩스,034310,2013/12,0,0,24585959
(주)나이스홀딩스,034310,2014/12,0,0,24855128
(주)나이스홀딩스,034310,2015/12,0,0,30358130
(주)나이스홀딩스,034310,2016/12,0,0,33693212
(주)나이스홀딩스,034310,2017/12,0,0,37458486
(주)나이스홀딩스,034310,2018/12,0,0,40325277
(주)나이스홀딩스,034310,2019/12,0,0,44669568
(주)나이스홀딩스,034310,2020/12,0,0,38980661
(주)나이스홀딩스,034310,2021/12,0,0,43252024
(주)나이코,192240,2014/12,0,0,26760308
(주)나이코,192240,2015/12,0,0,21413042
(주)나인테크,267320,2017/12,,,
(주)나인테크,267320,2018/12,,,
(주)나인테크,267320,2019/12,,,
(주)나인테크,267320,2020/12,0,122753,65865810
(주)나인테크,267320,2021/12,0,640329,63080213
(주)남선알미늄,008350,2011/12,0,692347,302410988
(주)남선알미늄,008350,2012/12,0,1264670,308547177
(주)남선알미늄,008350,2013/12,0,1228098,353378515
(주)남선알미늄,008350,2014/12,0,1451172,341293036
(주)남선알미늄,008350,2015/12,0,1885056,350317585
(주)남선알미늄,008350,2016/12,0,1786486,400734305
(주)남선알미늄,008350,2017/12,0,1732365,400667879
(주)남선알미늄,008350,2018/12,0,1704626,347834921
(주)남선알미늄,008350,2019/12,0,1908936,324782177
(주)남선알미늄,008350,2020/12,0,1719644,268474786
(주)남선알미늄,008350,2021/12,0,1532964,230343537
(주)남성,004270,2011/12,0,457779,55212184
(주)남성,004270,2012/12,0,349260,55616541
(주)남성,004270,2013/12,0,379324,56628063
(주)남성,004270,2014/12,0,414400,59274363
(주)남성,004270,2015/12,0,431158,62237269
(주)남성,004270,2016/12,0,540210,70870441
(주)남성,004270,2017/12,0,593121,78335735
(주)남성,004270,2018/12,0,704060,63605003
(주)남성,004270,2019/12,0,702035,57819890
(주)남성,004270,2020/12,0,687400,66947663
(주)남성,004270,2021/12,0,638270,82097933
(주)내츄럴엔도텍,168330,2013/12,0,847139,84281121
(주)내츄럴엔도텍,168330,2014/12,0,2021703,124067457
(주)내츄럴엔도텍,168330,2015/12,0,2159764,44506401
(주)내츄럴엔도텍,168330,2016/12,0,1434464,6556020
(주)내츄럴엔도텍,168330,2017/12,0,1612229,9238808
(주)내츄럴엔도텍,168330,2018/12,0,1633652,8892649
(주)내츄럴엔도텍,168330,2019/12,0,1535410,6615116
(주)내츄럴엔도텍,168330,2020/12,0,1060845,13273093
(주)내츄럴엔도텍,168330,2021/12,0,1259772,13817406
(주)네오리진,094860,2011/12,0,0,23311768
(주)네오리진,094860,2012/12,0,0,24667502
(주)네오리진,094860,2013/12,0,1665879,41569623
(주)네오리진,094860,2014/12,0,1792001,34582751
(주)네오리진,094860,2015/12,0,1725540,12413198
(주)네오리진,094860,2016/12,0,485334,10654596
(주)네오리진,094860,2017/12,0,367482,9032026
(주)네오리진,094860,2018/12,0,637483,9064462
(주)네오리진,094860,2019/12,0,649878,11270250
(주)네오리진,094860,2020/12,0,1008353,9473210
(주)네오리진,094860,2021/12,0,1637817,20645100
(주)네오셈,253590,2018/12,,,
(주)네오셈,253590,2019/12,0,6286831,25334754
(주)네오셈,253590,2020/12,0,4919505,47307393
(주)네오셈,253590,2021/12,0,5229643,34585887
(주)네오오토,212560,2015/12,0,0,115393747
(주)네오오토,212560,2016/12,0,0,140544448
(주)네오오토,212560,2017/12,0,0,128249343
(주)네오오토,212560,2018/12,0,0,115243742
(주)네오오토,212560,2019/12,0,0,118441501
(주)네오오토,212560,2020/12,0,0,117499436
(주)네오오토,212560,2021/12,0,0,142360251
(주)네오위즈,095660,2011/12,0,0,592103340
(주)네오위즈,095660,2012/12,0,0,588447125
(주)네오위즈,095660,2013/12,0,0,371656266
(주)네오위즈,095660,2014/12,0,0,139550248
(주)네오위즈,095660,2015/12,0,0,125990929
(주)네오위즈,095660,2016/12,0,0,117653566
(주)네오위즈,095660,2017/12,0,4186265,106849588
(주)네오위즈,095660,2018/12,0,5692838,155574255
(주)네오위즈,095660,2019/12,0,5590755,202617148
(주)네오위즈,095660,2020/12,0,6448414,224298409
(주)네오위즈,095660,2021/12,0,12773376,216097084
(주)네오위즈홀딩스,042420,2011/12,0,0,13097599
(주)네오위즈홀딩스,042420,2012/12,0,0,19093083
(주)네오위즈홀딩스,042420,2013/12,0,0,3582577
(주)네오위즈홀딩스,042420,2014/12,0,0,1582089
(주)네오위즈홀딩스,042420,2015/12,0,0,634975
(주)네오위즈홀딩스,042420,2016/12,0,0,543311
(주)네오위즈홀딩스,042420,2017/12,0,0,551698
(주)네오위즈홀딩스,042420,2018/12,0,0,693917
(주)네오위즈홀딩스,042420,2019/12,0,0,1860715
(주)네오위즈홀딩스,042420,2020/12,0,0,989634
(주)네오위즈홀딩스,042420,2021/12,0,0,835604
(주)네오이뮨텍,950220,2021/12,0,34874162,0
(주)네오크레마,311390,2019/12,0,729762,18448423
(주)네오크레마,311390,2020/12,0,1057501,22124649
(주)네오크레마,311390,2021/12,0,1152206,22908279
(주)네오티스,085910,2011/12,0,743436,29184036
(주)네오티스,085910,2012/12,0,944994,34980811
(주)네오티스,085910,2013/12,0,1114332,36283655
(주)네오티스,085910,2014/12,0,1149566,37658799
(주)네오티스,085910,2015/12,0,1246534,35730680
(주)네오티스,085910,2016/12,0,1187999,40161938
(주)네오티스,085910,2017/12,0,1320994,43473210
(주)네오티스,085910,2018/12,0,1277760,45195339
(주)네오티스,085910,2019/12,0,1338808,42566577
(주)네오티스,085910,2020/12,0,1218412,38129773
(주)네오티스,085910,2021/12,0,1255332,45587857
(주)네오팜,092730,2011/12,0,1801014,16944305
(주)네오팜,092730,2012/12,0,2715659,18774372
(주)네오팜,092730,2013/12,0,1595088,20137821
(주)네오팜,092730,2014/12,0,1616400,25602822
(주)네오팜,092730,2015/12,0,1972924,35964570
(주)네오팜,092730,2016/12,0,2183263,42257057
(주)네오팜,092730,2017/12,0,2098019,53553213
(주)네오팜,092730,2018/12,0,2575964,66336414
(주)네오팜,092730,2019/12,0,2518107,83586492
(주)네오팜,092730,2020/12,0,2801542,81466222
(주)네오팜,092730,2021/12,0,2935148,87475160
(주)네오퍼플,028090,2011/12,0,92743,32534707
(주)네오퍼플,028090,2012/12,0,59165,24958681
(주)네오펙트,290660,2018/12,0,915934,4556630
(주)네오펙트,290660,2019/12,0,1240118,5240117
(주)네오펙트,290660,2020/12,0,1653973,2701004
(주)네오펙트,290660,2021/12,0,1322837,4093648
(주)네온테크,306620,2018/12,,,
(주)네온테크,306620,2019/12,,,
(주)네온테크,306620,2020/12,0,3466387,33815560
(주)네온테크,306620,2021/12,0,4012661,37894239
(주)네이블커뮤니케이션즈,153460,2012/12,0,2855424,28494249
(주)네이블커뮤니케이션즈,153460,2013/12,0,4835072,21933881
(주)네이블커뮤니케이션즈,153460,2014/12,0,3785939,23815420
(주)네이블커뮤니케이션즈,153460,2015/12,0,4595663,22857730
(주)네이블커뮤니케이션즈,153460,2016/12,0,5274843,21590435
(주)네이블커뮤니케이션즈,153460,2017/12,0,4974679,13473262
(주)네이블커뮤니케이션즈,153460,2018/12,0,2348596,15833273
(주)네이블커뮤니케이션즈,153460,2019/12,0,1664813,12360704
(주)네이블커뮤니케이션즈,153460,2020/12,0,1282537,11837099
(주)네이블커뮤니케이션즈,153460,2021/12,0,1696428,16263920
(주)네이처셀,007390,2011/12,0,0,22793853
(주)네이처셀,007390,2012/12,0,0,27205250
(주)네이처셀,007390,2013/12,0,0,29208214
(주)네이처셀,007390,2014/12,0,0,25355151
(주)네이처셀,007390,2015/12,0,48760,30553552
(주)네이처셀,007390,2016/12,0,30928,26787767
(주)네이처셀,007390,2017/12,0,1965957,27215252
(주)네이처셀,007390,2018/12,0,1524464,26715298
(주)네이처셀,007390,2019/12,0,1835481,23072026
(주)네이처셀,007390,2020/12,0,1685947,16719797
(주)네이처셀,007390,2021/12,0,1417960,22204011
(주)네패스,033640,2011/12,0,2596237,215792824
(주)네패스,033640,2012/12,0,4194392,257273977
(주)네패스,033640,2013/12,0,5449943,229529877
(주)네패스,033640,2014/12,0,5886931,191486707
(주)네패스,033640,2015/12,0,5983594,219352855
(주)네패스,033640,2016/12,0,7090159,223644590
(주)네패스,033640,2017/12,0,9014701,261721389
(주)네패스,033640,2018/12,0,11998596,267505341
(주)네패스,033640,2019/12,0,13809087,343577304
(주)네패스,033640,2020/12,0,9850737,269153123
(주)네패스,033640,2021/12,0,12689565,345459277
(주)네패스아크,330860,2020/12,0,420837,67844759
(주)네패스아크,330860,2021/12,0,509914,114206894
(주)네프로아이티,950030,2011/03,0,0,6467582
(주)넥센,005720,2011/12,0,0,239883610
(주)넥센,005720,2012/12,0,0,218800500
(주)넥센,005720,2013/12,0,0,223755894
(주)넥센,005720,2014/12,0,0,214828028
(주)넥센,005720,2015/12,0,0,193901062
(주)넥센,005720,2016/12,0,0,192727587
(주)넥센,005720,2017/12,0,113162,212026557
(주)넥센,005720,2018/12,0,128278,341728815
(주)넥센,005720,2019/12,0,199554,352221398
(주)넥센,005720,2020/12,0,140399,353361362
(주)넥센,005720,2021/12,0,218722,507420580
(주)넥솔론,110570,2011/12,0,2328000,588215798
(주)넥솔론,110570,2012/12,0,2452000,376917654
(주)넥솔론,110570,2013/12,0,2585000,331819849
(주)넥솔론,110570,2015/12,0,61000,154258686
(주)넥솔론,110570,2016/12,0,0,154700198
(주)넥스지,081970,2011/12,0,1382643,22164610
(주)넥스지,081970,2012/12,0,1633302,18618109
(주)넥스지,081970,2013/12,0,2406123,17710870
(주)넥스지,081970,2014/12,0,3146661,21942535
(주)넥스지,081970,2015/12,0,3170819,22910857
(주)넥스지,081970,2016/12,0,3173782,24953286
(주)넥스지,081970,2017/12,0,2320022,21858125
(주)넥스턴바이오사이언스,089140,2011/12,0,343848,27402406
(주)넥스턴바이오사이언스,089140,2012/12,0,353760,21342061
(주)넥스턴바이오사이언스,089140,2013/12,0,337131,22017749
(주)넥스턴바이오사이언스,089140,2014/12,0,293922,20512028
(주)넥스턴바이오사이언스,089140,2015/12,0,324273,16181653
(주)넥스턴바이오사이언스,089140,2016/12,0,344927,74373034
(주)넥스턴바이오사이언스,089140,2017/12,0,738007,43707618
(주)넥스턴바이오사이언스,089140,2018/12,0,1295498,26649697
(주)넥스턴바이오사이언스,089140,2019/12,0,1627663,32446754
(주)넥스턴바이오사이언스,089140,2020/12,0,1021278,9685364
(주)넥스턴바이오사이언스,089140,2021/12,0,916160,16972440
(주)넥스트아이,137940,2011/12,0,850443,17766393
(주)넥스트아이,137940,2012/12,0,1194918,23002665
(주)넥스트아이,137940,2013/12,0,1734606,23926935
(주)넥스트아이,137940,2014/12,0,2126862,26827608
(주)넥스트아이,137940,2015/12,0,1582472,23004561
(주)넥스트아이,137940,2016/12,0,1611262,22779239
(주)넥스트아이,137940,2017/12,0,1602418,26394171
(주)넥스트아이,137940,2018/12,0,0,26390218
(주)넥스트아이,137940,2019/12,0,0,24578616
(주)넥스트아이,137940,2020/12,0,0,18393252
(주)넥스트아이,137940,2021/12,0,0,16334824
(주)넥스트엔터테인먼트월드,160550,2014/12,0,0,54388887
(주)넥스트엔터테인먼트월드,160550,2015/12,0,0,76567592
(주)넥스트엔터테인먼트월드,160550,2016/12,0,0,103941613
(주)넥스트엔터테인먼트월드,160550,2017/12,0,0,57004350
(주)넥스트엔터테인먼트월드,160550,2018/12,0,0,87625568
(주)넥스트엔터테인먼트월드,160550,2019/12,0,0,65461700
(주)넥스트엔터테인먼트월드,160550,2020/12,0,0,64241231
(주)넥스트엔터테인먼트월드,160550,2021/12,0,0,32627917
(주)넥스틴,348210,2020/12,0,5560834,49445118
(주)넥스틴,348210,2021/12,0,5921818,57108752
(주)넥슨게임즈,225570,2015/12,,,
(주)넥슨게임즈,225570,2016/12,,,
(주)넥슨게임즈,225570,2017/12,0,0,22407505
(주)넥슨게임즈,225570,2018/12,0,0,23584094
(주)넥슨게임즈,225570,2019/12,0,0,28498282
(주)넥슨게임즈,225570,2020/12,0,0,81404202
(주)넥슨게임즈,225570,2021/12,0,0,63084058
(주)넵튠,217270,2015/12,,,
(주)넵튠,217270,2016/12,0,0,7345180
(주)넵튠,217270,2017/12,0,0,7112477
(주)넵튠,217270,2018/12,0,0,6580514
(주)넵튠,217270,2019/12,0,0,7858331
(주)넵튠,217270,2020/12,0,0,7492899
(주)넵튠,217270,2021/12,0,0,5035015
(주)넷웨이브,047730,2011/12,0,561372,15182741
(주)노랑풍선,104620,2019/12,0,0,75861593
(주)노랑풍선,104620,2020/12,0,0,19909527
(주)노랑풍선,104620,2021/12,0,0,2506615
(주)노루페인트,090350,2011/12,0,0,360300788
(주)노루페인트,090350,2012/12,0,0,388476033
(주)노루페인트,090350,2013/12,0,0,397752527
(주)노루페인트,090350,2014/12,0,0,415584075
(주)노루페인트,090350,2015/12,0,0,419623762
(주)노루페인트,090350,2016/12,0,0,432008469
(주)노루페인트,090350,2017/12,0,0,479767969
(주)노루페인트,090350,2018/12,0,0,537142428
(주)노루페인트,090350,2019/12,0,756975,564410946
(주)노루페인트,090350,2020/12,0,444578,555014018
(주)노루페인트,090350,2021/12,0,350445,646952921
(주)노루홀딩스,000320,2011/12,0,422586,24611009
(주)노루홀딩스,000320,2012/12,0,636472,25779927
(주)노루홀딩스,000320,2013/12,0,581096,39806209
(주)노루홀딩스,000320,2014/12,0,378197,35964059
(주)노루홀딩스,000320,2015/12,0,559096,34672425
(주)노루홀딩스,000320,2016/12,0,33702,81209820
(주)노루홀딩스,000320,2017/12,0,18465,42261655
(주)노루홀딩스,000320,2018/12,0,106525,32516984
(주)노루홀딩스,000320,2019/12,0,117961,29788835
(주)노루홀딩스,000320,2020/12,0,106775,19068606
(주)노루홀딩스,000320,2021/12,0,118485,21744240
(주)노바렉스,194700,2018/12,0,464454,107299812
(주)노바렉스,194700,2019/12,0,706368,159077916
(주)노바렉스,194700,2020/12,0,1525926,222802950
(주)노바렉스,194700,2021/12,0,-179846,278327369
(주)노바텍,285490,2018/12,0,1010463,25865920
(주)노바텍,285490,2019/12,0,1981888,24833626
(주)노바텍,285490,2020/12,0,2579578,18916560
(주)노바텍,285490,2021/12,0,1002814,17356481
(주)노블엠앤비,106520,2012/12,0,1207686,83617749
(주)노블엠앤비,106520,2013/12,0,2164965,152712125
(주)노블엠앤비,106520,2014/12,0,3288912,77158349
(주)노블엠앤비,106520,2015/12,0,2494695,64856256
(주)노블엠앤비,106520,2016/12,0,2714062,52251867
(주)노블엠앤비,106520,2017/12,0,3643163,55483850
(주)노블엠앤비,106520,2018/12,0,1983417,58748007
(주)노블엠앤비,106520,2019/12,0,1737504,64600882
(주)노블엠앤비,106520,2020/12,0,762980,28569010
(주)노블엠앤비,106520,2021/12,0,665359,20664583
(주)노터스,278650,2019/12,0,1062290,32452769
(주)노터스,278650,2020/12,0,1101871,43575919
(주)노터스,278650,2021/12,0,1219928,47004337
(주)녹십자,006280,2011/12,0,58671000,698866474
(주)녹십자,006280,2012/12,0,69209000,715596640
(주)녹십자,006280,2013/12,0,71065000,793754169
(주)녹십자,006280,2014/12,0,74160000,854258393
(주)녹십자,006280,2015/12,0,92509000,912910940
(주)녹십자,006280,2016/12,0,101893000,1033113771
(주)녹십자,006280,2017/12,0,96814000,1098478748
(주)녹십자,006280,2018/12,0,104707000,1141422783
