회사명,거래소코드,회계년도,[제조]자산(*)(IFRS연결),[제조]부채(*)(IFRS연결),산술평균,발행주식의 총수 (현재 발행한 주식수 - 현재 감소한 주식수),주식의 종류
(주)갤럭시아에스엠,011420,2018/12,33253331,6781168,1659,27549644,90
(주)갤럭시아에스엠,011420,2019/12,28241598,6442848,1574,27549644,10
(주)갤럭시아에스엠,011420,2019/12,28241598,6442848,1574,27549644,90
(주)갤럭시아에스엠,011420,2020/12,,,1423,27549644,10
(주)갤럭시아에스엠,011420,2020/12,,,1423,27549644,90
(주)갤럭시아에스엠,011420,2021/12,,,2967,27549644,10
(주)갤럭시아에스엠,011420,2021/12,,,2967,27549644,90
(주)경농,002100,2011/12,173774102,30787882,3035,21691750,90
(주)경농,002100,2011/12,173774102,30787882,3035,21691750,10
(주)경농,002100,2012/12,269412832,117673838,3233,21691750,10
(주)경농,002100,2012/12,269412832,117673838,3233,21691750,90
(주)경농,002100,2013/12,255984725,92827213,3548,21691750,90
(주)경농,002100,2013/12,255984725,92827213,3548,21691750,10
(주)경농,002100,2014/12,284623063,115707163,4775,21691750,10
(주)경농,002100,2014/12,284623063,115707163,4775,21691750,90
(주)경농,002100,2015/12,316341853,141674205,5166,21691750,90
(주)경농,002100,2015/12,316341853,141674205,5166,21691750,10
(주)경농,002100,2016/12,320915151,136946019,5960,21691750,10
(주)경농,002100,2016/12,320915151,136946019,5960,21691750,90
(주)경농,002100,2017/12,335873898,143720912,6068,21691750,10
(주)경농,002100,2017/12,335873898,143720912,6068,21691750,90
(주)경농,002100,2018/12,357260541,155806650,10290,21691750,10
(주)경농,002100,2018/12,357260541,155806650,10290,21691750,90
(주)경농,002100,2019/12,370874091,168988819,11285,21691750,90
(주)경농,002100,2019/12,370874091,168988819,11285,21691750,10
(주)경농,002100,2020/12,371525656,160153423,11952,21691750,10
(주)경농,002100,2020/12,371525656,160153423,11952,21691750,90
(주)경농,002100,2021/12,388785779,151976386,11657,19522575,90
(주)경농,002100,2021/12,388785779,151976386,11657,19522575,10
(주)경동나비엔,009450,2011/12,263211016,95096442,5938,12739510,90
(주)경동나비엔,009450,2011/12,263211016,95096442,5938,12739510,10
(주)경동나비엔,009450,2012/12,299729837,123854443,11967,12739510,90
(주)경동나비엔,009450,2012/12,299729837,123854443,11967,12739510,10
(주)경동나비엔,009450,2013/12,354779867,167498879,17670,12739510,10
(주)경동나비엔,009450,2013/12,354779867,167498879,17670,12739510,90
(주)경동나비엔,009450,2014/12,401658957,211637077,27376,12739510,90
(주)경동나비엔,009450,2014/12,401658957,211637077,27376,12739510,10
(주)경동나비엔,009450,2015/12,402084368,196007760,32607,12739510,90
(주)경동나비엔,009450,2015/12,402084368,196007760,32607,12739510,10
(주)경동나비엔,009450,2016/12,429754702,190992511,46607,12739510,10
(주)경동나비엔,009450,2016/12,429754702,190992511,46607,12739510,90
(주)경동나비엔,009450,2017/12,503697210,247190712,49703,12739510,10
(주)경동나비엔,009450,2017/12,503697210,247190712,49703,12739510,90
(주)경동나비엔,009450,2018/12,583595818,303492202,42863,12739510,90
(주)경동나비엔,009450,2018/12,583595818,303492202,42863,12739510,10
(주)경동나비엔,009450,2019/12,609808343,308765719,45613,12739510,90
(주)경동나비엔,009450,2019/12,609808343,308765719,45613,12739510,10
(주)경동나비엔,009450,2020/12,734688738,386524892,52652,13604730,90
(주)경동나비엔,009450,2020/12,734688738,386524892,52652,13604730,10
(주)경동나비엔,009450,2021/12,933884529,483469066,54382,14568592,90
(주)경동나비엔,009450,2021/12,933884529,483469066,54382,14568592,10
(주)경동도시가스,267290,2017/12,710280194,415948312,36411,4717063,90
(주)경동도시가스,267290,2017/12,710280194,415948312,36411,4717063,10
(주)경동도시가스,267290,2018/12,778269612,457779539,33776,4717063,90
(주)경동도시가스,267290,2018/12,778269612,457779539,33776,4717063,10
(주)경동도시가스,267290,2019/12,749999474,410387431,22523,5895406,90
(주)경동도시가스,267290,2019/12,749999474,410387431,22523,5895406,10
(주)경동도시가스,267290,2020/12,699658165,342980474,18879,5895406,90
(주)경동도시가스,267290,2020/12,699658165,342980474,18879,5895406,10
(주)경동도시가스,267290,2021/12,904491766,529075279,22727,5895406,90
(주)경동도시가스,267290,2021/12,904491766,529075279,22727,5895406,10
(주)경동인베스트,012320,2011/12,1001490869,593628327,52086,3484800,90
(주)경동인베스트,012320,2011/12,1001490869,593628327,52086,3484800,10
(주)경동인베스트,012320,2012/12,1209924561,763415214,76544,3484800,10
(주)경동인베스트,012320,2012/12,1209924561,763415214,76544,3484800,90
(주)경동인베스트,012320,2013/12,1205008353,706267792,94795,3484800,10
(주)경동인베스트,012320,2013/12,1205008353,706267792,94795,3484800,90
(주)경동인베스트,012320,2014/12,1320789066,713337643,110548,3484800,10
(주)경동인베스트,012320,2014/12,1320789066,713337643,110548,3484800,90
(주)경동인베스트,012320,2015/12,1167819522,591340081,91324,3484800,90
(주)경동인베스트,012320,2015/12,1167819522,591340081,91324,3484800,10
(주)경동인베스트,012320,2016/12,1126122628,538198062,71919,3484800,90
(주)경동인베스트,012320,2016/12,1126122628,538198062,71919,3484800,10
(주)경동인베스트,012320,2017/12,599276331,198873241,42855,2365023,90
(주)경동인베스트,012320,2017/12,599276331,198873241,42855,2365023,10
(주)경동인베스트,012320,2018/12,592002536,194135226,38347,2365023,10
(주)경동인베스트,012320,2018/12,592002536,194135226,38347,2365023,90
(주)경동인베스트,012320,2019/12,605467383,190933746,36020,2365023,10
(주)경동인베스트,012320,2019/12,605467383,190933746,36020,2365023,90
(주)경동인베스트,012320,2020/12,589277835,158532501,30002,2365023,90
(주)경동인베스트,012320,2020/12,589277835,158532501,30002,2365023,10
(주)경동인베스트,012320,2021/12,577693061,137939974,34902,2365023,90
(주)경동인베스트,012320,2021/12,577693061,137939974,34902,2365023,10
(주)경방,000050,2011/12,1352324332,722619941,95719,2080000,90
(주)경방,000050,2011/12,1352324332,722619941,95719,2080000,10
(주)경방,000050,2012/12,1335039930,714335725,100961,2080000,10
(주)경방,000050,2012/12,1335039930,714335725,100961,2080000,90
(주)경방,000050,2013/12,1296989142,660550587,111075,2492298,10
(주)경방,000050,2013/12,1296989142,660550587,111075,2492298,90
(주)경방,000050,2014/12,1301841379,654172565,186095,2741527,10
(주)경방,000050,2014/12,1301841379,654172565,186095,2741527,90
(주)경방,000050,2015/12,1318643312,655690395,179976,2741527,90
(주)경방,000050,2015/12,1318643312,655690395,179976,2741527,10
(주)경방,000050,2016/12,1301910960,622067560,16529,27415270,90
(주)경방,000050,2016/12,1301910960,622067560,16529,27415270,10
(주)경방,000050,2017/12,1274042237,574908164,13979,27415270,10
(주)경방,000050,2017/12,1274042237,574908164,13979,27415270,90
(주)경방,000050,2018/12,1301792841,593023494,10834,27415270,10
(주)경방,000050,2018/12,1301792841,593023494,10834,27415270,90
(주)경방,000050,2019/12,1370742491,629189292,9706,27415270,10
(주)경방,000050,2019/12,1370742491,629189292,9706,27415270,90
(주)경방,000050,2020/12,1264902051,522972244,11976,27415270,10
(주)경방,000050,2020/12,1264902051,522972244,11976,27415270,90
(주)경방,000050,2021/12,1270805118,518658698,13582,27415270,10
(주)경방,000050,2021/12,1270805118,518658698,13582,27415270,90
(주)경보제약,214390,2015/12,,,13893,23906860,10
(주)경보제약,214390,2015/12,,,13893,23906860,90
(주)경보제약,214390,2016/12,,,13062,23906860,90
(주)경보제약,214390,2016/12,,,13062,23906860,10
(주)경보제약,214390,2017/12,,,12755,23906860,90
(주)경보제약,214390,2017/12,,,12755,23906860,10
(주)경보제약,214390,2018/12,,,10350,23906860,10
(주)경보제약,214390,2018/12,,,10350,23906860,90
(주)경보제약,214390,2019/12,,,8279,23906860,90
(주)경보제약,214390,2019/12,,,8279,23906860,10
(주)경보제약,214390,2020/12,,,16757,23906860,90
(주)경보제약,214390,2020/12,,,16757,23906860,10
(주)경보제약,214390,2021/12,,,9585,23906860,10
(주)경보제약,214390,2021/12,,,9585,23906860,90
(주)경인양행,012610,2011/12,319596954,143304448,3692,37500000,90
(주)경인양행,012610,2011/12,319596954,143304448,3692,37500000,10
(주)경인양행,012610,2012/12,287452678,112463993,2726,37500000,10
(주)경인양행,012610,2012/12,287452678,112463993,2726,37500000,90
(주)경인양행,012610,2013/12,316944796,127200482,4190,40396365,90
(주)경인양행,012610,2013/12,316944796,127200482,4190,40396365,10
(주)경인양행,012610,2014/12,313039125,114800458,4190,40396365,10
(주)경인양행,012610,2014/12,313039125,114800458,4190,40396365,90
(주)경인양행,012610,2015/12,326687437,125562133,3485,40396365,90
(주)경인양행,012610,2015/12,326687437,125562133,3485,40396365,10
(주)경인양행,012610,2016/12,344298515,136005319,4644,40396365,90
(주)경인양행,012610,2016/12,344298515,136005319,4644,40396365,10
(주)경인양행,012610,2017/12,357951470,147016537,5446,40396365,90
(주)경인양행,012610,2017/12,357951470,147016537,5446,40396365,10
(주)경인양행,012610,2018/12,412996589,189237207,5558,40396365,90
(주)경인양행,012610,2018/12,412996589,189237207,5558,40396365,10
(주)경인양행,012610,2019/12,472081003,234647863,7502,40786365,10
(주)경인양행,012610,2019/12,472081003,234647863,7502,40786365,90
(주)경인양행,012610,2020/12,505102151,276720395,7015,41276365,10
(주)경인양행,012610,2020/12,505102151,276720395,7015,41276365,90
(주)경인양행,012610,2021/12,579492465,327622550,6482,41576365,90
(주)경인양행,012610,2021/12,579492465,327622550,6482,41576365,10
(주)고려시멘트,198440,2014/12,,,2035,7000000,10
(주)고려시멘트,198440,2014/12,,,2035,7000000,90
(주)고려시멘트,198440,2015/12,,,2017,7000000,10
(주)고려시멘트,198440,2015/12,,,2017,7000000,90
(주)고려시멘트,198440,2016/12,,,2004,7000000,10
(주)고려시멘트,198440,2016/12,,,2004,7000000,90
(주)고려시멘트,198440,2017/12,,,1747,30479960,10
(주)고려시멘트,198440,2017/12,,,1747,30479960,90
(주)고려시멘트,198440,2018/12,,,2597,31979960,90
(주)고려시멘트,198440,2018/12,,,2597,31979960,10
(주)고려시멘트,198440,2019/12,,,3037,31979960,10
(주)고려시멘트,198440,2019/12,,,3037,31979960,90
(주)고려시멘트,198440,2020/12,,,3080,31979960,10
(주)고려시멘트,198440,2020/12,,,3080,31979960,90
(주)고려시멘트,198440,2021/12,,,3888,31979960,90
(주)고려시멘트,198440,2021/12,,,3888,31979960,10
(주)고바이오랩,348150,2020/12,58537097,3146423,40124,15518506,90
(주)고바이오랩,348150,2020/12,58537097,3146423,40124,15518506,10
(주)고바이오랩,348150,2021/12,105285475,14696967,20564,18022274,90
(주)고바이오랩,348150,2021/12,105285475,14696967,20564,16270559,10
(주)고바이오랩,348150,2021/12,105285475,14696967,20564,1751715,20
(주)고영테크놀러지,098460,2011/12,87006201,17383474,30926,8625888,90
(주)고영테크놀러지,098460,2011/12,87006201,17383474,30926,8625888,10
(주)고영테크놀러지,098460,2012/12,103351965,19950870,28103,8954134,90
(주)고영테크놀러지,098460,2012/12,103351965,19950870,28103,8954134,10
(주)고영테크놀러지,098460,2013/12,120951617,22632008,27220,8955634,90
(주)고영테크놀러지,098460,2013/12,120951617,22632008,27220,8955634,10
(주)고영테크놀러지,098460,2014/12,141720465,25885224,40893,13436451,90
(주)고영테크놀러지,098460,2014/12,141720465,25885224,40893,13436451,10
(주)고영테크놀러지,098460,2015/12,158857627,27381980,35579,13637951,10
(주)고영테크놀러지,098460,2015/12,158857627,27381980,35579,13637951,90
(주)고영테크놀러지,098460,2016/12,195121241,37853661,44831,13668951,10
(주)고영테크놀러지,098460,2016/12,195121241,37853661,44831,13668951,90
(주)고영테크놀러지,098460,2017/12,205207385,43890214,84000,13685951,10
(주)고영테크놀러지,098460,2017/12,205207385,43890214,84000,13685951,90
(주)고영테크놀러지,098460,2018/12,279059436,53192797,82958,13687951,10
(주)고영테크놀러지,098460,2018/12,279059436,53192797,82958,13687951,90
(주)고영테크놀러지,098460,2019/12,305481184,61812656,102755,13717951,10
(주)고영테크놀러지,098460,2019/12,305481184,61812656,102755,13717951,90
(주)고영테크놀러지,098460,2020/12,302574461,56516358,97190,13730951,10
(주)고영테크놀러지,098460,2020/12,302574461,56516358,97190,13730951,90
(주)고영테크놀러지,098460,2021/12,368329267,87929905,21923,68654755,90
(주)고영테크놀러지,098460,2021/12,368329267,87929905,21923,68654755,10
(주)골드앤에스,035290,2011/12,46677146,24240316,449,51658079,90
(주)골드앤에스,035290,2011/12,46677146,24240316,449,51658079,10
(주)골드앤에스,035290,2012/12,51950606,26432789,462,71639364,90
(주)골드앤에스,035290,2012/12,51950606,26432789,462,71639364,10
(주)골드앤에스,035290,2013/12,51442505,38315150,192,71639364,10
(주)골드앤에스,035290,2013/12,51442505,38315150,192,71639364,90
(주)골드앤에스,035290,2014/12,46528474,34445853,3014,12155384,10
(주)골드앤에스,035290,2014/12,46528474,34445853,3014,12155384,90
(주)골드앤에스,035290,2015/12,24102094,8941840,6038,19704041,10
(주)골드앤에스,035290,2015/12,24102094,8941840,6038,19704041,90
(주)골드앤에스,035290,2016/12,18671644,4403117,3572,20034620,90
(주)골드앤에스,035290,2016/12,18671644,4403117,3572,20034620,10
(주)골드앤에스,035290,2017/12,17173934,3827858,5037,22173875,10
(주)골드앤에스,035290,2017/12,17173934,3827858,5037,22173875,90
(주)골드앤에스,035290,2018/12,42472631,28693062,3146,22761247,90
(주)골드앤에스,035290,2018/12,42472631,28693062,3146,22761247,10
(주)골드앤에스,035290,2020/12,20634172,6236005,11750,36223910,10
(주)골드앤에스,035290,2020/12,20634172,6236005,11750,36223910,90
(주)골드앤에스,035290,2021/12,26144813,10968859,1305,36223910,90
(주)골드앤에스,035290,2021/12,26144813,10968859,1305,36223910,10
(주)골드퍼시픽,038530,2011/12,,,1129,22354839,10
(주)골드퍼시픽,038530,2011/12,,,1129,22354839,90
(주)골드퍼시픽,038530,2012/12,,,1142,23180526,10
(주)골드퍼시픽,038530,2012/12,,,1142,23180526,90
(주)골드퍼시픽,038530,2013/12,33687572,17496573,872,25706927,10
(주)골드퍼시픽,038530,2013/12,33687572,17496573,872,25706927,90
(주)골드퍼시픽,038530,2014/12,41948832,25380917,998,35107470,90
(주)골드퍼시픽,038530,2014/12,41948832,25380917,998,35107470,10
(주)골드퍼시픽,038530,2015/12,28573328,7380179,1814,53032282,10
(주)골드퍼시픽,038530,2015/12,28573328,7380179,1814,53032282,90
(주)골드퍼시픽,038530,2016/12,,,762,58513516,10
(주)골드퍼시픽,038530,2016/12,,,762,58513516,90
(주)골드퍼시픽,038530,2017/12,,,3930,6655713,10
(주)골드퍼시픽,038530,2017/12,,,3930,6655713,90
(주)골드퍼시픽,038530,2018/12,37825442,17738744,1491,17136344,10
(주)골드퍼시픽,038530,2018/12,37825442,17738744,1491,17136344,90
(주)골드퍼시픽,038530,2019/12,,,1574,33858959,90
(주)골드퍼시픽,038530,2019/12,,,1574,33858959,10
(주)골드퍼시픽,038530,2020/12,,,1504,66197245,10
(주)골드퍼시픽,038530,2020/12,,,1504,66197245,90
(주)골드퍼시픽,038530,2021/12,,,1284,83267529,90
(주)골드퍼시픽,038530,2021/12,,,1284,83267529,10
(주)골프존,215000,2015/12,178132253,69278343,89733,6275415,10
(주)골프존,215000,2015/12,178132253,69278343,89733,0,20
(주)골프존,215000,2015/12,178132253,69278343,89733,6275415,90
(주)골프존,215000,2016/12,187914226,67265600,65881,6275415,90
(주)골프존,215000,2016/12,187914226,67265600,65881,0,20
(주)골프존,215000,2016/12,187914226,67265600,65881,6275415,10
(주)골프존,215000,2017/12,253672419,64290538,46079,0,20
(주)골프존,215000,2017/12,253672419,64290538,46079,6275415,90
(주)골프존,215000,2017/12,253672419,64290538,46079,6275415,10
(주)골프존,215000,2018/12,254057808,59138246,34539,0,20
(주)골프존,215000,2018/12,254057808,59138246,34539,6275415,90
(주)골프존,215000,2018/12,254057808,59138246,34539,6275415,10
(주)골프존,215000,2019/12,312587283,112544404,69515,6275415,10
(주)골프존,215000,2019/12,312587283,112544404,69515,0,20
(주)골프존,215000,2019/12,312587283,112544404,69515,6275415,90
(주)골프존,215000,2020/12,367293667,141722975,69748,6275415,90
(주)골프존,215000,2020/12,367293667,141722975,69748,0,20
(주)골프존,215000,2020/12,367293667,141722975,69748,6275415,10
(주)골프존,215000,2021/12,483601164,191699131,168223,0,20
(주)골프존,215000,2021/12,483601164,191699131,168223,6275415,90
(주)골프존,215000,2021/12,483601164,191699131,168223,6275415,10
(주)골프존뉴딘홀딩스,121440,2011/12,378054302,29085545,50407,12283023,90
(주)골프존뉴딘홀딩스,121440,2011/12,378054302,29085545,50407,0,20
(주)골프존뉴딘홀딩스,121440,2011/12,378054302,29085545,50407,12283023,10
(주)골프존뉴딘홀딩스,121440,2012/12,540922890,129285917,62461,12283023,90
(주)골프존뉴딘홀딩스,121440,2012/12,540922890,129285917,62461,0,20
(주)골프존뉴딘홀딩스,121440,2012/12,540922890,129285917,62461,12283023,10
(주)골프존뉴딘홀딩스,121440,2013/12,637840057,213296141,20268,36849069,10
(주)골프존뉴딘홀딩스,121440,2013/12,637840057,213296141,20268,36849069,90
(주)골프존뉴딘홀딩스,121440,2013/12,637840057,213296141,20268,0,20
(주)골프존뉴딘홀딩스,121440,2014/12,762037240,275651284,25705,0,20
(주)골프존뉴딘홀딩스,121440,2014/12,762037240,275651284,25705,36849069,90
(주)골프존뉴딘홀딩스,121440,2014/12,762037240,275651284,25705,36849069,10
(주)골프존뉴딘홀딩스,121440,2015/12,767325175,215964752,6783,42836818,10
(주)골프존뉴딘홀딩스,121440,2015/12,767325175,215964752,6783,42836818,90
(주)골프존뉴딘홀딩스,121440,2015/12,767325175,215964752,6783,0,20
(주)골프존뉴딘홀딩스,121440,2016/12,760772930,232685516,7956,0,20
(주)골프존뉴딘홀딩스,121440,2016/12,760772930,232685516,7956,42836818,90
(주)골프존뉴딘홀딩스,121440,2016/12,760772930,232685516,7956,42836818,10
(주)골프존뉴딘홀딩스,121440,2017/12,756500949,255588307,5319,42836818,90
(주)골프존뉴딘홀딩스,121440,2017/12,756500949,255588307,5319,0,20
(주)골프존뉴딘홀딩스,121440,2017/12,756500949,255588307,5319,42836818,10
