,target,거래소코드,상장일,수명주기,통계청 한국표준산업분류 10차(대분류),회계년도,회사명,대주주지분변화분,외국인지분분변화,자산,당기순이익(손실),비유동자산증가율,유동자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,총포괄이익증가율,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가대매출액비율,광고선전비대매출액비율,유보율,비유동비율,유동비율,당좌비율,현금비율,부채비율,유동부채비율,차입금비율,이자보상배율(이자비용),유보액대비율,유보액대납입자본배율,투자집중도,1인년간평균급여(직원),토빈Q,WW지수,RDS,산업평균_총자산증가율차분,보통주식비율,외국인_주식분포비율,업력
289,0,33640,1999/12/14,성숙기,제조업,2015,(주)네패스,0.03,0.3399999999999998,538955918.0,841734.0,5.87,2.1,-1.71,11.68,-53.19,-63.48,-137.51,0.17,0.27,0.54,95.51,0.0,1152.06,95.14,150.93,116.04,10.66,107.2,74.25,41.07,2.34,44.69,11.58,61.22,58000.0,0.6874434563755918,0.4286206971100532,0.0,3.638909362381229,37.62,4.83,70.0
290,0,33640,1999/12/14,성숙기,제조업,2016,(주)네패스,0.03,0.0599999999999996,526494275.0,363095.0,0.48,-4.69,0.11,0.44,-34.21,-93.24,45.22930641330159,0.01,0.02,0.04,95.78,0.0,1153.4,95.49,188.36,145.5,19.37,102.18,56.64,37.47,1.37,45.8,11.59,59.24,56000.0,0.6429937672370701,-0.5634231917623843,0.0,-2.3375652910815257,37.62,4.89,71.0
291,0,33640,1999/12/14,성숙기,제조업,2017,(주)네패스,-0.0199999999999999,-0.16,114814004.0,6005799.0,-3.11,-2.29,8.02,-2.39,-16.97,-5.28,-16.51,1.96,5.16,9.61,94.18,0.02,2496.66,56.72,201.18,119.79,1.17,76.86,59.72,32.35,6.13,54.36,24.97,36.39,38789.0,0.7223212509860731,-0.8457287344232637,0.0,-2.5901692837293018,54.59,0.02,23.0
292,0,33640,1999/12/14,성숙기,제조업,2018,(주)네패스,0.07,0.21,137170495.0,7247344.0,3.5,27.01,9.29,-5.29,8.98,20.67,19.91,2.5,5.75,10.67,93.66,0.06,2737.87,53.71,178.37,116.47,0.88,93.34,78.28,38.13,8.83,49.9,27.38,45.15,35563.0,0.7621448840000177,-1.4459379691404404,0.0,20.46538429646654,50.48,0.23,24.0
293,0,33640,1999/12/14,성장기,제조업,2019,(주)네패스,-0.06,0.1799999999999999,146327097.0,8175314.0,10.96,5.03,9.69,0.61,-0.06,12.8,15.07,2.81,5.77,10.99,93.34,0.03,3012.96,54.33,153.02,93.62,0.86,88.02,87.36,55.56,8.47,51.48,30.13,47.87,38662.0,0.7689157736792933,-1.007618474239984,0.0,6.46925275263489,49.88,0.41,25.0
294,1,5720,1987/12/19,성숙기,제조업,2013,(주)넥센,0.0,2.49,130501358.0,839290.0,-4.67,-13.31,-1.05,-8.83,-83.07,-89.73,-91.83,0.32,0.61,1.08,94.62,0.04,2980.34,52.34,168.83,118.78,2.45,69.46,69.37,33.24,1.9,57.09,29.8,46.67,40713.0,0.8474078790812276,-1.5148939849190808,0.0,-10.926740232843931,49.88,2.9,26.0
295,1,5720,1987/12/19,성숙기,제조업,2014,(주)넥센,-0.01,-0.9000000000000001,159959339.0,4798166.0,4.27,0.94,1.81,0.18,-36.73,-37.9,-72.53,2.91,3.42,7.36,84.05,0.1,211.39,96.92,114.4,90.18,19.11,101.61,91.51,73.74,5.85,34.41,2.21,69.07,53000.0,0.8234480315338137,-1.0370135100918507,0.0,2.3092527526348907,53.4,1.18,58.0
296,0,5720,1987/12/19,성숙기,제조업,2015,(주)넥센,0.01,-0.2499999999999999,167843756.0,4879802.0,6.26,3.69,8.31,-7.09,-1.22,23.74,157.76,3.98,4.18,8.66,79.52,0.07,237.07,96.11,116.59,96.42,19.36,97.42,86.89,66.38,4.41,36.18,2.43,77.35,53000.0,1.3533296137331436,-1.459983421744859,0.0,4.823259767156068,51.2,0.93,59.0
297,1,5720,1987/12/19,성숙기,제조업,2016,(주)넥센,0.0,0.4699999999999998,183124063.0,5123273.0,3.08,14.82,6.41,1.3,-10.97,-26.5,-44.04,2.91,2.89,5.93,80.86,0.12,256.8,94.91,115.36,94.6,18.71,106.32,96.58,75.02,3.45,34.97,2.57,86.94,55000.0,0.9045388243160596,0.1079253046120642,0.0,8.93890936238123,47.4,1.4,60.0
298,1,5720,1987/12/19,쇠퇴기,제조업,2017,(주)넥센,0.0,0.73,213622767.0,3041508.0,15.77,17.41,4.35,-9.22,-2.31,-22.89,-9.25,2.34,1.87,4.34,80.98,0.08,272.26,105.55,112.13,86.78,17.4,131.22,112.07,101.2,2.33,31.67,2.71,114.18,46000.0,0.8315881207081266,-0.8561678732666442,0.0,16.622434708918473,47.4,2.13,61.0
299,0,5720,1987/12/19,성장기,제조업,2018,(주)넥센,0.0199999999999999,4.05,206489850.0,4098127.0,-0.43,-5.78,3.44,21.48,0.04,13.69,12.94,2.46,2.25,4.75,83.21,0.07,285.03,101.33,114.95,84.35,21.94,115.49,99.31,76.97,1.9,34.43,2.85,90.51,53000.0,0.9407910538944166,-0.3767051866201015,1.3827366404823228e-05,-3.4482947171902163,47.4,6.18,62.0
300,0,5720,1987/12/19,성숙기,제조업,2019,(주)넥센,4.14,-0.41,47883444.0,664778.0,0.23,-23.48,1.18,-10.7,-52.29,-49.28,-47.09,2.21,1.31,1.73,91.58,0.0,663.66,75.31,413.82,200.01,34.1,24.15,11.8,11.31,4.99,76.85,6.64,158.6,31000.0,0.7010205448045884,-1.3644990740317424,0.0003562839968168,-10.87074724736511,63.48,0.0,22.0
301,0,81970,2007/08/20,쇠퇴기,정보통신업,2013,(주)넥스지,-8.7,4.07,162058008.0,10700909.0,5.37,-2.02,7.77,11.9,-16.68,-8.54,-5.77,4.4,6.67,10.45,92.21,0.0,962.14,88.61,141.07,117.64,4.94,52.58,45.34,13.18,24.46,59.37,9.62,57.33,55000.0,0.8962463181702196,-0.3783461408299852,0.0,2.099830716270698,65.57,9.34,10.0
302,0,81970,2007/08/20,쇠퇴기,정보통신업,2014,(주)넥스지,12.41,-2.54,218566708.0,3536460.0,12.85,7.93,0.1,-12.61,-78.57,-72.75,-73.7,1.61,1.7,3.05,94.91,0.06,1059.37,130.5,71.17,51.63,3.24,88.52,81.53,46.99,3.08,48.47,10.59,95.16,60000.0,0.8218527910481225,-1.4997700879458136,0.0,11.07925275263489,65.54,2.49,12.0
303,0,81970,2007/08/20,성숙기,정보통신업,2015,(주)넥스지,0.5800000000000001,-0.4399999999999999,195270243.0,2522644.0,-9.82,2.84,-4.99,4.12,-13.07,-12.23,-11.75,0.99,1.26,2.24,94.77,0.05,997.42,110.1,98.49,75.1,21.3,77.94,68.87,44.89,2.84,51.08,9.97,75.4,66000.0,0.9042267950677974,0.1975810292690736,0.0,-5.54109063761877,65.41,2.11,14.0
304,0,81970,2007/08/20,성숙기,정보통신업,2016,(주)넥스지,1.98,-1.21,189074022.0,2513016.0,-7.6,4.01,-2.28,0.18,-4.78,-0.38,3.71,0.99,1.31,2.32,95.51,0.02,990.92,104.11,108.34,73.57,7.03,76.31,66.64,43.8,2.61,52.41,9.91,72.75,68000.0,0.820179686027941,-0.5326590094294812,0.0,-3.197565291081525,65.46,0.9,15.0
305,0,81970,2007/08/20,성숙기,정보통신업,2017,(주)넥스지,1.58,0.2899999999999999,186816236.0,5580406.0,-5.63,5.2,1.17,-8.75,132.12,122.06,73.67,2.41,2.97,5.17,93.26,0.02,819.59,97.11,123.23,87.08,12.6,72.19,60.93,38.45,6.64,52.65,8.2,79.01,75000.0,0.8701726652923251,-1.4375619730695206,0.0,-1.2982947171902162,65.48,1.19,16.0
306,0,89140,2006/11/01,성숙기,제조업,2013,(주)넥스턴바이오사이언스,-1.58,-0.1,195573225.0,12941370.0,5.9,-6.07,9.88,-8.15,2.16,8.56,-3.7,4.23,6.58,11.94,86.81,0.03,551.11,75.53,155.24,121.69,25.94,72.28,62.33,43.96,7.33,49.13,5.51,49.17,55312.0,0.8724205821118919,-1.0765208932891923,0.0,-1.210169283729302,45.49,0.01,34.0
307,0,89140,2006/11/01,성숙기,제조업,2014,(주)넥스턴바이오사이언스,0.5800000000000001,2.86,187471506.0,14842811.0,18.37,-13.74,9.06,-10.14,39.1,55.78,48.67,5.53,7.71,11.58,84.37,0.04,648.6,70.07,207.95,161.27,28.74,43.64,35.38,20.06,31.53,60.32,6.49,54.11,58948.0,0.8966594118468328,-1.408663899679104,0.0,-0.8007472473651092,45.49,2.86,36.0
308,0,89140,2006/11/01,성숙기,제조업,2015,(주)넥스턴바이오사이언스,-0.7000000000000001,-1.41,191718877.0,14138293.0,-10.66,14.57,7.18,-8.49,0.26,-3.46,-3.29,5.83,7.38,10.34,83.54,0.04,702.31,58.41,275.86,235.78,83.77,37.06,28.51,16.22,61.31,63.87,7.02,64.29,55283.0,0.8469377869347733,-1.5207637009455446,0.0,2.163259767156068,45.49,1.45,37.0
309,1,89140,2006/11/01,성장기,제조업,2016,(주)넥스턴바이오사이언스,2.46,-0.7200000000000002,678340605.0,11286978.0,-6.96,-5.04,-0.26,-20.47,-22.2,-70.82,-80.44,1.35,1.09,2.37,81.9,0.19,828.36,149.97,75.27,53.81,12.78,151.28,134.59,115.94,3.21,36.79,10.03,105.62,40914.0,0.926946176297378,-1.819956907698392,4.622890979320798e-05,-6.4107472473651095,34.8,2.51,36.0
310,0,89140,2006/11/01,쇠퇴기,제조업,2017,(주)넥스턴바이오사이언스,-1.8600000000000003,0.1699999999999999,130946263.0,7122040.0,-8.21,4.91,5.86,-3.77,-25.88,-9.56,-18.24,3.12,5.94,8.3,94.88,0.01,893.53,27.01,334.41,285.34,83.39,36.44,32.72,1.67,62.59,67.16,8.92,50.38,28648.0,0.6336273071038309,-0.9090714648886296,0.0,1.979830716270698,53.23,0.24,36.0
311,0,89140,2006/11/01,쇠퇴기,제조업,2018,(주)넥스턴바이오사이언스,0.1200000000000001,0.4800000000000004,160113698.0,4672329.0,1.29,2.62,4.0,-4.99,-35.58,-13.29,-7.44,2.87,2.35,5.24,87.21,0.02,950.25,93.79,122.39,66.65,10.23,109.11,94.22,67.62,4.11,44.08,9.76,116.34,55279.0,1.0133694807298748,-1.2141892001609915,0.003901832172615,1.809252752634891,18.12,4.11,16.0
312,0,89140,2006/11/01,성숙기,제조업,2019,(주)넥스턴바이오사이언스,-1.51,0.3499999999999996,170434038.0,3747756.0,3.0,9.25,2.06,1.02,-50.83,-34.31,-13.34,1.61,1.28,3.34,89.6,0.02,971.52,95.07,119.38,68.27,9.54,119.05,103.84,59.12,1.89,42.13,9.93,120.7,53324.0,0.8809086774086758,-1.1775830353653605,0.0016524041108666,6.343259767156068,18.52,4.46,17.0
313,1,137940,2011/06/14,성장기,제조업,2013,(주)넥스트아이,-0.1,-2.35,517179022.0,20453621.0,0.96,-1.47,4.72,-5.47,32.37,12.6,25.06,1.73,3.94,5.43,90.32,0.01,691.46,51.77,250.15,161.25,72.93,34.12,32.92,12.07,54.02,66.42,6.91,38.62,80973.0,1.2161127469628883,-1.2967892011375637,0.0,-0.7607472473651091,56.0,4.12,68.0
314,0,137940,2011/06/14,성숙기,제조업,2014,(주)넥스트아이,-4.76,-0.2,107762576.0,7553390.0,17.88,22.09,11.63,6.33,7.91,4.87,5.45,6.98,7.66,11.27,80.21,0.06,1003.33,55.93,185.97,117.62,21.49,52.35,51.85,23.94,16.08,60.4,10.03,94.07,33438.0,0.7063941938433246,-0.5456962522936829,0.0077482171027323,20.4698307162707,47.44,0.24,17.0
315,0,137940,2011/06/14,성숙기,제조업,2015,(주)넥스트아이,0.5599999999999999,0.67,106205861.0,6340531.0,19.7,-13.71,8.68,3.04,-7.43,-16.06,-18.93,5.68,5.93,8.59,81.86,0.08,1069.47,61.6,206.46,127.18,14.83,38.16,37.08,17.68,26.31,67.09,10.69,86.6,42567.0,0.7678090759981693,-1.1537536064627147,0.0047424421838732,-0.4446157035334593,47.86,0.91,18.0
316,0,137940,2011/06/14,성장기,제조업,2016,(주)넥스트아이,0.8200000000000001,1.15,212416938.0,18050041.0,3.46,-11.32,4.87,7.89,-7.7,-2.62,-6.32,7.54,8.29,14.67,83.02,0.13,1495.0,66.86,169.68,117.6,20.26,67.65,59.4,31.77,15.59,56.3,14.95,78.79,36516.0,1.013074654150226,-0.2708347406559291,0.0037519802493741,-5.997565291081526,41.24,2.21,22.0
317,0,137940,2011/06/14,도입기,제조업,2017,(주)넥스트아이,-0.84,-1.43,214713942.0,2482284.0,11.27,-5.67,-2.67,-10.21,-84.24,-89.58,-91.95,0.87,0.88,1.51,85.96,0.11,1474.62,76.44,148.66,102.66,20.0,74.11,65.71,36.36,2.99,54.94,14.75,85.54,43596.0,0.9022666120116224,-1.4265656233146768,0.0046993225045649,0.971705282809784,40.62,0.78,23.0
318,1,137940,2011/06/14,쇠퇴기,제조업,2018,(주)넥스트아이,-0.73,0.11,144518750.0,141006.0,5.84,10.61,-0.42,8.09,-32.27,88.75,45.22930641330159,0.11,0.1,0.28,95.27,0.01,1021.43,162.11,88.76,58.98,0.52,186.77,140.45,95.19,0.15,31.76,10.21,109.1,57009.0,0.7688942391212213,-0.985390242588092,0.0003559567510312,8.855384296466541,61.68,0.11,41.0
319,0,104620,2019/01/30,성장기,"사업시설 관리, 사업 지원 및 임대 서비스업",2019,(주)노랑풍선,0.16,0.49,652990816.0,12482522.0,5.39,-4.12,2.18,4.05,-15.24,-2.44,3.98,1.22,1.92,4.6,90.22,0.1,897.58,141.25,97.01,96.69,20.96,138.03,99.76,33.64,2.91,37.8,8.98,61.45,53000.0,0.8139926090476592,0.0143322340505152,0.0012481402392817,1.259830716270698,72.73,1.54,4.0
320,0,90350,2006/07/03,성숙기,제조업,2013,(주)노루페인트,0.03,-0.1799999999999997,622322683.0,13982482.0,2.52,-7.15,2.49,-15.63,26.39,1.86,5.15,1.89,2.24,4.84,83.8,0.07,962.9,144.25,97.06,95.87,3.88,112.91,70.73,29.38,7.05,42.55,9.63,81.31,63000.0,0.8122838357154981,-2.167136595336116,0.0,-2.677280146915852,72.73,2.83,7.0
321,0,90350,2006/07/03,성숙기,제조업,2014,(주)노루페인트,5.03,-0.02,645802827.0,14849797.0,2.79,5.84,2.7,3.71,3.14,6.2,5.53,1.94,2.34,5.01,83.58,0.07,991.57,144.38,78.59,78.12,3.1,115.14,90.03,27.88,8.21,42.22,9.92,81.63,68000.0,0.798215361482151,-0.7439061247323201,0.0,3.6089093623812296,72.73,2.81,8.0
322,0,90350,2006/07/03,성숙기,제조업,2015,(주)노루페인트,2.79,-0.1999999999999997,697193346.0,13590508.0,10.33,-1.04,1.49,0.5,52.07,1.07,-7.88,1.68,1.93,4.28,85.23,0.07,1014.46,158.73,91.67,91.38,4.12,127.49,75.01,34.58,7.49,40.01,10.14,87.65,72000.0,0.77202997861084,-1.2368368410114443,0.0,6.521705282809784,72.73,2.08,10.0
323,0,90350,2006/07/03,성숙기,제조업,2016,(주)노루페인트,10.1,0.77,1139214524.0,2470619.0,6.76,8.43,4.1,7.58,28.86,-24.03,-23.48,2.22,2.58,5.83,90.46,0.1,2087.84,127.29,126.58,125.41,50.76,129.88,76.3,56.05,2.28,42.09,29.8,70.46,42000.0,0.6907843077262242,-0.8604823507523323,0.023264030914006,7.659830716270698,72.74,1.92,30.0
324,1,90350,2006/07/03,성숙기,제조업,2017,(주)노루페인트,-10.47,1.63,1190198480.0,3572183.0,3.87,4.34,4.38,0.07,-11.09,-11.7,12.04,2.12,2.32,4.94,90.46,0.06,2183.57,126.36,109.81,109.07,42.24,129.53,87.71,53.28,2.17,42.22,31.23,72.67,47208.0,0.7090667587753935,-1.0488728424806892,0.0260141851525897,5.475384296466541,72.74,3.55,31.0
325,0,90350,2006/07/03,성숙기,제조업,2018,(주)노루페인트,-0.88,-0.5,1106188485.0,6176783.0,1.82,-9.16,3.78,1.45,-16.66,48.35,79.57,3.56,2.88,5.34,84.88,0.12,2399.19,144.26,100.63,100.18,20.95,112.27,67.59,46.39,3.84,45.66,31.39,92.63,60000.0,0.6493644375967266,0.6563781711088402,0.0,-2.13109063761877,72.74,3.4,34.0
326,1,90350,2006/07/03,성숙기,제조업,2019,(주)노루페인트,6.58,-0.06,1117337450.0,6379148.0,2.77,-2.73,2.68,0.74,-24.81,-7.27,-10.25,2.61,2.14,4.79,85.41,0.08,2466.05,145.06,112.5,112.27,25.34,109.78,57.53,43.57,2.79,46.23,32.1,92.08,61000.0,0.6154626457217558,-0.1783353961185942,0.0,0.9824347089184744,72.74,3.34,35.0
327,1,320,1973/08/10,성숙기,"전문, 과학 및 기술 서비스업",2013,(주)노루홀딩스,0.0,0.49,95178068.0,3078870.0,5.66,5.47,5.29,14.12,-4.37,6.83,21.55,4.42,3.06,4.86,71.83,0.0,759.02,61.73,183.85,182.87,73.97,54.59,50.51,9.23,7.88,57.29,7.74,118.28,38819.0,1.4167508220906522,-0.2132317061459771,0.0,5.499830716270698,17.58,1.19,18.0
328,0,320,1973/08/10,성숙기,"전문, 과학 및 기술 서비스업",2014,(주)노루홀딩스,-0.73,2.9,92489262.0,4240474.0,17.41,-16.27,9.36,32.45,19.3,71.39,60.99,5.82,5.27,7.75,77.5,0.0,834.85,67.27,204.28,202.52,52.55,39.44,35.33,0.0,56.83,64.06,8.37,84.68,36105.0,1.3513213422764687,-0.0521284664134065,0.0,-1.83461570353346,17.5,4.09,19.0
329,0,320,1973/08/10,쇠퇴기,"전문, 과학 및 기술 서비스업",2015,(주)노루홀딩스,-0.01,0.08,204626070.0,1870599.0,0.07,-8.22,1.46,-4.18,-70.74,-68.05,-75.78,2.22,1.99,4.09,90.33,0.01,635.64,152.18,56.55,40.03,0.6,87.05,61.66,63.77,1.6,49.1,7.48,86.49,46352.0,0.6108421375634102,-0.9373602261813164,0.0,-1.630169283729302,46.44,0.08,43.0
330,1,320,1973/08/10,성숙기,"전문, 과학 및 기술 서비스업",2016,(주)노루홀딩스,-0.0199999999999999,0.54,190549740.0,5815477.0,-4.76,-16.13,5.55,-4.23,72.7,63.65,117.96,3.45,3.09,6.46,88.13,0.01,674.6,139.56,72.76,53.45,1.17,67.72,38.7,45.5,3.4,54.94,7.8,82.65,48858.0,0.6229394802637883,-1.4326085292928206,0.0,-5.884615703533459,46.44,0.62,44.0
331,0,320,1973/08/10,쇠퇴기,"전문, 과학 및 기술 서비스업",2017,(주)노루홀딩스,-1.04,-1.35,1168191180.0,20579289.0,19.57,15.61,7.55,1.02,1.8,-24.37,12.16,3.74,3.5,7.89,86.81,0.03,1236.08,155.92,74.21,53.03,5.0,140.28,113.67,75.55,5.65,38.96,14.68,99.48,75000.0,0.9574067097476288,-0.8320530791264541,0.0,18.109830716270697,33.66,1.99,67.0
332,0,320,1973/08/10,성숙기,"전문, 과학 및 기술 서비스업",2018,(주)노루홀딩스,1.27,0.01,1148371744.0,9722755.0,-0.16,-4.53,0.26,1.86,-41.88,-60.62,-75.87,1.79,1.59,2.99,89.77,0.04,1239.51,154.26,75.08,54.53,5.18,134.07,106.3,79.41,2.54,40.02,14.83,101.06,65000.0,0.9110234455577132,-1.2937063402344378,0.0037317826840392,-0.7046157035334594,33.75,2.0,68.0
333,0,320,1973/08/10,성숙기,"전문, 과학 및 기술 서비스업",2019,(주)노루홀딩스,-1.37,-0.51,1157468859.0,25825187.0,0.87,0.64,1.0,-1.59,42.37,52.08,56.5,2.59,2.28,4.52,87.41,0.03,1252.86,149.58,78.79,56.34,6.84,126.79,97.99,68.0,4.37,41.42,15.46,105.89,75000.0,0.8200834714638314,-1.1873879568308596,0.0,0.579252752634891,34.2,1.49,69.0
334,0,194700,2018/11/14,성장기,제조업,2018,(주)노바렉스,-1.4200000000000004,-0.6499999999999999,134921898.0,5929101.0,-1.64,11.89,10.82,-14.02,-32.52,-37.05,-40.32,5.81,5.52,10.68,76.85,0.05,246.34,71.52,157.31,116.95,25.05,89.68,75.11,54.23,9.85,37.66,2.46,107.04,40000.0,1.227325316280386,-1.62828535197088,0.0212171416860349,6.263259767156068,47.19,1.08,42.0
335,0,194700,2018/11/14,도입기,제조업,2019,(주)노바렉스,1.9200000000000004,0.9299999999999996,123462620.0,-884554.0,-2.97,-11.84,1.78,-4.81,-19.43,-78.06,-82.48,1.34,1.23,2.21,77.23,0.02,252.48,68.19,169.63,123.77,24.0,70.54,60.34,43.64,8.22,42.18,2.52,103.06,44253.0,1.3113481426524076,-0.0298646690382115,0.0170779584877765,-8.65109063761877,47.19,2.01,43.0
336,0,285490,2018/11/02,성장기,제조업,2018,(주)노바텍,2.43,-0.0299999999999998,124822514.0,730299.0,1.38,0.91,1.19,-3.17,-63.95,-31.68,-21.94,0.94,0.87,1.49,82.41,0.02,256.65,68.31,167.98,122.61,31.08,70.38,60.76,42.35,3.17,42.41,2.57,108.42,44244.0,0.9272704082213886,-0.5673677128883851,0.0159841834621399,1.0724347089184745,47.2,1.98,44.0
337,0,285490,2018/11/02,성숙기,제조업,2019,(주)노바텍,0.0,0.26,79886370.0,1522078.0,-0.33,-4.51,2.7,-13.2,29.17,30.43,0.5,1.98,1.9,3.31,81.97,0.04,151.36,112.42,132.22,89.66,13.08,69.96,43.52,29.66,4.87,35.43,1.51,94.19,31000.0,0.714222301626673,-1.6442764772035872,0.0049746482611525,-0.7846157035334594,43.09,0.41,52.0
338,1,106520,2012/07/13,성장기,제조업,2013,(주)노블엠앤비,-0.99,-1.96,84265987.0,2857218.0,9.4,10.31,4.14,0.54,10.89,40.02,89.05,3.15,3.34,5.47,78.19,0.04,170.11,113.95,130.69,83.07,17.33,66.93,40.54,28.96,11.75,37.72,1.7,83.98,35000.0,1.381261515396479,0.1134919155745471,0.0059244894857168,9.52890936238123,38.38,0.36,55.0
339,0,106520,2012/07/13,성숙기,제조업,2014,(주)노블엠앤비,4.14,0.0499999999999999,89578990.0,1681392.0,12.35,-6.7,0.94,-1.71,-6.23,-37.91,-46.81,2.0,1.93,3.31,83.51,0.04,172.66,126.83,113.61,56.24,1.21,75.8,43.1,39.47,6.06,36.01,1.73,99.5,41000.0,1.03844393590506,-0.5552476799264497,0.006345155304512,6.2824347089184736,38.38,0.41,56.0
340,0,106520,2012/07/13,도입기,제조업,2015,(주)노블엠앤비,-4.64,1.49,87056687.0,1807417.0,-2.94,-2.48,2.21,0.28,-19.49,7.5,42.42,2.14,2.05,3.51,85.18,0.17,178.69,120.43,113.51,67.31,1.59,67.15,41.16,30.13,4.42,38.35,1.79,96.7,39000.0,0.9619571360440125,-1.0821118167977768,0.0049958336219154,-2.9282947171902163,38.38,1.9,57.0
341,0,278650,2019/11/27,성장기,"전문, 과학 및 기술 서비스업",2019,(주)노터스,-2.1700000000000004,-0.25,229017785.0,8683700.0,5.97,5.38,6.17,24.4,-26.2,-2.18,9.54,3.9,5.6,7.11,89.37,0.01,1643.22,38.84,423.7,245.28,38.19,26.29,20.64,3.28,67.46,74.96,17.17,68.57,59175.0,0.5797999923892374,0.3151088713116133,0.0010452967136143,5.5324347089184736,41.81,4.63,37.0
342,1,6280,1989/08/01,성장기,제조업,2013,(주)녹십자,-0.2099999999999999,1.8100000000000005,238563737.0,11106586.0,8.6,2.2,4.47,-13.49,34.26,20.28,17.56,5.63,6.68,8.12,85.88,0.0,1208.85,40.15,492.58,294.45,55.16,25.23,17.27,4.09,56.92,76.04,12.7,81.88,60241.0,0.54650642559309,-1.6205335964061922,0.0017537717817081,4.061705282809784,42.94,6.44,38.0
343,0,6280,1989/08/01,성장기,제조업,2014,(주)녹십자,0.0,-0.5999999999999996,810646282.0,17400441.0,-2.85,11.73,2.9,-0.66,-11.63,-49.94,-49.88,1.49,1.95,4.2,93.95,0.03,1503.97,105.85,139.13,95.63,9.72,116.31,79.4,62.25,1.68,45.73,15.04,67.46,47523.0,0.7162689667180883,-0.8689304722830153,0.0,4.039830716270698,53.41,4.78,59.0
344,1,6280,1989/08/01,쇠퇴기,제조업,2015,(주)녹십자,2.13,-0.0100000000000002,1152870713.0,7451613.0,-1.88,-8.09,0.39,0.81,-63.28,-52.95,-66.92,0.85,0.91,2.35,89.9,0.07,1816.62,140.84,128.65,78.8,27.25,155.18,88.88,99.7,1.26,37.93,18.19,74.0,52910.0,0.8032930279719925,0.0107048674396567,0.0015666520586135,-4.9310906376187695,49.08,2.67,61.0
345,0,6280,1989/08/01,도입기,제조업,2016,(주)녹십자,-0.9699999999999998,-0.3399999999999998,1135447475.0,6617214.0,-1.16,-1.95,0.04,-5.06,86.57,-8.27,-45.86,0.81,0.85,2.16,88.74,0.07,1817.34,139.15,130.08,79.41,20.82,151.22,86.16,96.32,2.2,38.53,18.19,76.79,55114.0,0.756401207971333,-0.7879380118913768,0.0,-1.5375652910815258,49.18,2.33,62.0
346,0,6280,1989/08/01,쇠퇴기,제조업,2017,(주)녹십자,-2.96,0.27,792329474.0,8478437.0,-1.96,-8.8,3.28,8.41,34.99,23.37,46.4,3.78,3.42,5.72,89.6,0.02,605.78,102.62,132.14,71.57,5.74,75.24,54.95,42.21,4.66,53.17,8.43,92.26,62587.0,0.6767193492034603,-0.818156882805535,0.0036381016245498,-5.120747247365109,53.83,1.93,48.0
347,0,6280,1989/08/01,성숙기,제조업,2018,(주)녹십자,1.5,3.83,835966016.0,25129686.0,-3.36,18.04,7.46,2.56,37.63,20.82,19.46,4.03,3.74,6.56,86.05,0.02,595.2,87.17,175.36,100.69,18.44,62.5,42.96,28.73,8.61,57.26,8.82,98.48,66141.0,0.6905151454721337,-1.1881413550657518,0.0049356053268203,5.403259767156068,49.5,5.76,49.0
348,0,6280,1989/08/01,성장기,제조업,2019,(주)녹십자,-0.88,-1.54,827026979.0,19349911.0,-5.74,4.34,3.17,3.9,-24.07,-13.15,-6.14,2.91,2.74,5.41,88.47,0.01,606.06,80.51,181.24,111.23,23.06,57.53,42.5,25.44,9.28,58.49,8.92,94.48,69251.0,0.6341293809231343,0.1257052444344676,0.0037097582802971,-1.2310906376187702,49.5,4.22,50.0
349,0,31390,1998/09/25,쇠퇴기,제조업,2015,(주)녹십자셀,2.76,0.1400000000000005,781595349.0,8375887.0,-1.2,-9.98,1.59,-3.39,-61.5,-46.64,-39.97,0.27,0.25,2.82,91.46,0.07,616.91,80.14,190.71,105.85,15.14,49.99,36.63,23.35,3.45,61.39,8.85,92.89,68127.0,0.5076255447164899,-0.7111949530353422,0.0035427761332176,-5.517565291081526,49.84,4.36,51.0
350,0,31390,1998/09/25,성숙기,제조업,2016,(주)녹십자셀,-1.08,-0.3500000000000005,752912818.0,12664496.0,-9.88,3.45,1.79,-11.1,122.81,28.94,9.07,2.68,2.36,3.58,87.51,0.06,629.32,71.03,220.37,123.39,20.82,42.1,32.25,14.62,9.76,64.89,9.01,100.92,73701.0,0.4854118664373701,-1.5756834332994474,0.0036378982881402,-3.778294717190216,50.13,4.01,52.0
351,0,31390,1998/09/25,성장기,제조업,2017,(주)녹십자셀,1.11,3.41,193613007.0,5798646.0,-3.13,-8.96,5.89,6.21,-10.62,-39.3,-54.76,3.58,4.56,9.76,87.47,0.0,1123.12,89.27,118.46,96.09,13.91,97.23,91.13,66.86,7.2,47.59,11.52,73.99,37000.0,0.8989589888452071,0.2699297765298634,0.0,-6.57109063761877,42.4,4.17,43.0
352,1,31390,1998/09/25,쇠퇴기,제조업,2018,(주)녹십자셀,-1.1700000000000002,-2.77,206776250.0,4619659.0,7.06,6.58,2.47,-0.65,1.44,-30.02,-11.97,2.56,3.24,6.56,86.81,0.0,1189.94,93.23,111.57,87.91,11.77,105.48,100.6,69.4,6.05,47.2,12.2,75.53,39547.0,0.7968988121217984,-0.567032794360733,0.0,6.772434708918474,42.41,1.4,44.0
